Date,Open,Open,High,High,Low,Low,Close,Close,Volume,Volume
2022-01-03,101.31282272979955,120.3375794980679,102.2475144295231,122.16901572440968,100.84548387121413,119.5539373400234,100.93711853027344,120.38160705566406,674600,514400
2022-01-04,100.44228694774458,121.32372497747241,102.52242245475743,123.71867886468031,100.44228694774458,121.24448343977564,101.90846252441406,122.71491241455078,928800,560300
2022-01-05,102.51326592877525,122.82940078666836,102.91645985086012,123.48097377092775,99.75501848207979,119.6420041479959,99.88330841064453,119.69483184814453,770300,495300
2022-01-06,100.87295589609496,120.62812798711346,101.12953569301686,121.3941563253927,98.86612435530922,119.52750638139162,98.87528991699219,119.73883056640625,716200,432800
2022-01-07,99.11354896554012,119.00803947946206,99.47092897935009,119.52752975446941,98.22467821637545,118.03068676505119,99.15936279296875,118.31243896484375,669200,462700
2022-01-10,98.79281840887086,117.7929514309556,98.79281840887086,118.17157233253991,97.23500843199885,116.58667418643459,98.4171142578125,118.13634490966797,632600,578200
2022-01-11,99.30597710767609,118.55018503721746,100.3781170766397,118.55018503721746,98.49041692705165,114.94895342063626,100.24066162109375,118.07472229003906,528200,514100
2022-01-12,101.92678503191604,118.03950202024768,102.6415451281414,118.67346134512847,100.89129315652839,117.01812161512565,101.93594360351562,118.40930938720703,566300,340400
2022-01-13,102.08257425144525,118.9463903682482,104.93245633295045,120.77782656981917,101.80766326951306,118.06589296953086,103.99776458740234,119.44828033447266,938500,315600
2022-01-14,102.95309378228778,119.28979397933499,104.66669031772824,119.28979397933499,102.8889488312967,116.06718343632264,104.55672454833984,116.98289489746094,767100,403800
2022-01-18,103.67704352751733,116.17283807214038,103.8419887244004,116.4634038488058,100.8821407445756,113.64581463840257,101.45028686523438,114.48228454589844,892000,463500
2022-01-19,102.00008187986994,114.95773821347015,103.13637389863172,115.53006958376407,101.27615626818763,110.40556827487156,101.76183319091797,110.60808563232422,492800,611800
2022-01-20,102.15586417887774,110.74016367848772,102.96225884331027,112.06971673712054,99.93826661695655,108.4948991639842,100.14903259277344,108.65338897705078,619100,694000
2022-01-21,99.88329745730536,108.14268800991341,102.08256412067554,109.43702023414146,99.15020623908997,107.64080477170886,99.74584197998047,108.49488830566406,870100,785200
2022-01-24,98.05056867758513,106.97163421553068,98.62787324733232,108.9527534946242,95.43894277928771,103.77543086361831,98.4171142578125,108.31879425048828,922400,910600
2022-01-25,96.73102107923297,106.53138645787276,99.62672388256323,110.03576932593866,94.90746547332202,105.52761988472909,98.61872863769531,109.833251953125,630400,837400
2022-01-26,99.34264664220454,111.13639134821501,100.89129115623031,113.26719360589837,97.43661509587572,108.58294735064331,98.37129974365234,108.8206787109375,454600,704000
2022-01-27,99.72751979604253,109.31376198145894,101.37696458237255,111.18921916969552,97.98643336218629,107.23578741983727,99.04940795898438,107.93138122558594,705000,570000
2022-01-28,98.82031618713826,107.7024424488006,99.54424184470165,110.47601062163442,97.04258151322631,106.35528249225156,99.42511749267578,110.4583969116211,607200,569500
2022-01-31,99.56257636757903,109.56910264527833,101.31282140391849,112.45713314892917,99.02192000103483,108.66219136466799,101.13871765136719,112.2546157836914,891900,2060500
2022-02-01,101.1936902035568,112.04330604192174,102.41245134536587,112.49236164452846,99.79165975842302,109.1904960440789,102.22001647949219,111.36532592773438,847500,511300
2022-02-02,102.17420365952218,111.36531291339826,103.59456534098571,112.39549324811087,101.33115361216608,111.35650605854732,103.22801971435547,111.62065124511719,887500,446100
2022-02-03,102.46743502246127,110.45841469865066,103.36547142536277,111.50620893031963,101.26700495555794,109.58672400716223,101.44110870361328,109.75402069091797,687400,583900
2022-02-04,100.92794567184428,108.60936444035856,101.88096143798452,109.58671719520262,100.24067529166125,106.79554175405754,101.01042175292969,108.16030883789062,679700,413300
2022-02-07,101.37696626945632,108.16031169959646,101.61522197269242,109.04080921607378,99.15937539142946,107.63201453324265,99.16854095458984,107.88735961914062,871500,362500
2022-02-08,99.63588563646225,108.39805380784722,101.9542767083994,109.37540662476788,99.1777053616517,107.728873789581,101.88096618652344,108.11629486083984,1027000,396900
2022-02-09,103.87863441536835,109.94772102367695,109.60588795806784,111.40053646878911,103.32881947352446,109.82445191582092,107.5624008178711,111.3741226196289,2105900,440600
2022-02-10,107.80064918151317,110.02697085584805,110.48558573913587,112.14897313366613,107.15919962492445,108.43327247166411,107.48908996582031,109.18169403076172,1164500,460200
2022-02-11,107.61737828349905,108.35401585439868,109.34929905191744,111.1363910672791,107.03090812865238,105.39554383564641,108.01141357421875,105.86221313476562,913400,1008400
2022-02-14,107.68152198868907,106.26724225241504,108.13053666644169,106.8659808032483,105.0423993312273,102.67481094741545,106.0687255859375,104.00436401367188,610400,910000
