Date,Open,Open,Open,Open,High,High,High,High,Low,Low,Low,Low,Close,Close,Close,Close,Volume,Volume,Volume,Volume
2022-01-03,155.74065499094934,120.85362871597906,566.6500244140625,145.13999938964844,156.17163781121494,121.1124481531299,575.0,151.64999389648438,150.7745778747057,119.1578677323123,553.27001953125,145.02000427246094,153.27230834960938,120.862548828125,564.3699951171875,150.24000549316406,1606300,6839800,2862700,59396600
2022-01-04,152.30258520080787,120.7822244076788,563.9000244140625,151.00999450683594,152.43971471535363,121.57655016359959,564.2999877929688,152.4199981689453,146.63126718310326,119.93435074303169,541.3099975585938,140.6999969482422,148.09072875976562,120.63050079345703,554.0,144.4199981689453,2234000,6298300,4344800,80200500
2022-01-05,147.7381157292294,120.48772620338585,535.0,142.82000732421875,149.96158685459824,123.29910103406692,538.75,143.75999450683594,145.48526077389508,120.48772620338585,514.0,135.2899932861328,145.5538330078125,121.26419830322266,514.4299926757812,136.14999389648438,2370500,7724900,7394800,65403200
2022-01-06,145.79870167012348,121.73721075497053,510.0,136.19000244140625,146.88594816798224,121.96926988292228,526.3099975585938,138.0,142.59572983383748,120.63051750533025,508.20001220703125,131.77000427246094,146.0631561279297,120.69298553466797,514.1199951171875,136.22999572753906,2298300,4667000,3913600,64802900
2022-01-07,146.06316493728238,120.71083645492911,513.6599731445312,136.27999877929688,146.66066106576335,121.23740910891892,520.4199829101562,137.44000244140625,142.11577762725128,119.71123906179685,504.0,131.1300048828125,142.17454528808594,120.380615234375,510.70001220703125,132.0,2058600,8630300,3605400,58441100
2022-01-10,140.35267981150446,120.55911943925379,500.0,129.0800018310547,142.33127584859434,122.18346529223253,526.5800170898438,132.4199981689453,137.97249975742923,120.10394851957987,497.010009765625,125.02999877929688,142.18435668945312,121.7282943725586,525.8300170898438,132.0,2548100,9794400,5429700,84671300
2022-01-11,142.02760681646654,121.24635132839356,525.5499877929688,133.4499969482422,143.92784063695643,122.35304462869601,535.1799926757812,138.99000549316406,140.86199854847564,120.30922189748057,520.97998046875,131.58999633789062,143.6339874267578,122.2459487915039,529.8900146484375,137.30999755859375,2194200,7159400,3422200,77153900
2022-01-12,144.77022190603643,121.84432348332433,533.0900268554688,138.58999633789062,147.30712540285802,122.62079552529663,541.5900268554688,140.57000732421875,144.52534670489158,121.40699279222258,529.280029296875,135.77000427246094,146.44515991210938,122.53153991699219,532.3699951171875,137.47000122070312,2250800,6589300,2901800,69669600
2022-01-13,146.39618890852134,121.73797881848841,532.219970703125,139.44000244140625,146.47453581617245,121.84618595207726,535.27001953125,141.25,141.88068984586266,119.844271421833,516.3200073242188,131.80999755859375,142.19412231445312,120.40337371826172,516.9000244140625,132.74000549316406,1741800,8386400,3406500,76618100
2022-01-14,141.08727724104995,120.25010432612177,514.489990234375,131.67999267578125,142.1745236389258,122.6848617302894,522.5700073242188,137.0,139.44172320426216,119.29422396584371,511.2699890136719,131.42999267578125,141.7141571044922,122.52253723144531,520.5999755859375,136.8800048828125,2225400,10484500,2659800,71078400
2022-01-18,139.50047733267044,122.19785901511125,510.3900146484375,134.5,140.30367501990187,124.42521399385716,519.3900146484375,136.38999938964844,137.46311423749083,121.9904574460227,504.9800109863281,131.58999633789062,137.5904541015625,123.34310150146484,513.3400268554688,131.92999267578125,1907400,12341900,3461000,56527400
2022-01-19,137.78637035340304,123.0094731985513,516.47998046875,133.5500030517578,140.6563153570722,123.99239139892315,528.9199829101562,134.57000732421875,137.38477145407123,121.59369892477889,515.2999877929688,128.02000427246094,137.55128479003906,121.92736053466797,516.5800170898438,128.27000427246094,1472100,6196700,2985900,69831800
2022-01-20,138.48183388361983,121.28710218238652,522.3800048828125,126.04000091552734,140.20574998571473,121.55763378679974,532.030029296875,128.50999450683594,136.19959512726885,119.70901720975324,509.6400146484375,121.41000366210938,136.6207733154297,119.96150970458984,510.8500061035156,121.88999938964844,1861200,6612800,3208100,91157300
2022-01-21,136.67953223791278,119.98858466317667,508.5,120.13999938964844,137.61006993552525,121.06168485339111,513.8599853515625,125.0199966430664,134.67156759610677,118.735134621791,499.2699890136719,118.38999938964844,134.69114685058594,119.01467895507812,499.9100036621094,118.80999755859375,1878600,7583000,4276100,95685300
2022-01-24,133.5843135591075,119.77216117083461,491.07000732421875,115.4000015258789,135.6510606851639,120.15991263315937,520.4299926757812,116.7699966430664,128.58885388691584,115.66011057614189,483.30999755859375,107.5,135.28863525390625,119.17699432373047,519.6599731445312,116.52999877929688,2155300,13733800,7538000,116210100
2022-01-25,132.5852156042236,118.5728201061784,505.510009765625,114.0999984741211,133.81938110803347,121.12481101039391,514.260009765625,114.81999969482422,129.93076212589304,117.94157500747194,500.010009765625,109.86000061035156,131.81141662597656,120.01563262939453,502.7200012207031,111.12999725341797,1705300,10296500,4051500,85102900
2022-01-26,132.76151753810174,120.19597316369644,514.0,114.55000305175781,135.22007384639633,122.17083615367815,520.489990234375,117.16000366210938,129.55856102864163,119.78116992733186,494.2200012207031,108.62999725341797,130.77313232421875,121.04363250732422,500.80999755859375,110.70999908447266,1999500,8040300,4449500,94752600
2022-01-27,132.5068420196521,122.1888717563711,508.94000244140625,111.95999908447266,133.56470447751605,124.71381060366765,513.22998046875,112.75,128.98063382677228,122.06262550199676,485.6199951171875,101.94000244140625,129.38223266601562,122.61270141601562,493.04998779296875,102.5999984741211,1715800,8869100,5865400,125954100
2022-01-28,130.27358087470068,122.63074370595523,494.0899963378906,101.55000305175781,134.58337757185743,124.42524309967179,519.0,105.4000015258789,128.53007098799694,121.37729380509484,480.6199951171875,99.3499984741211,134.25035095214844,124.37113952636719,518.1599731445312,105.23999786376953,2174800,8014400,4339000,98749500
2022-01-31,134.50504881265164,123.37919790448981,518.97998046875,107.93000030517578,136.61096942559448,123.69480664140467,534.9400024414062,114.30999755859375,134.16221757519804,122.29707149275627,514.3900146484375,106.9000015258789,136.46405029296875,123.44231414794922,534.2999877929688,114.25,1703000,10300000,3995100,97206000
2022-02-01,137.64925712957316,123.87516703993681,536.0,116.75,138.3740931595358,124.29899671011992,538.77001953125,117.26000213623047,135.61189351070286,122.67582071365375,527.719970703125,112.7300033569336,138.13900756835938,123.54151916503906,535.97998046875,116.77999877929688,1655900,7413900,2307400,122467900
2022-02-02,138.09979564203564,122.10769908862954,536.25,129.88999938964844,141.79250216076863,125.71475014206062,540.4600219726562,130.05999755859375,137.8940939388045,119.9795384167129,529.3200073242188,120.63999938964844,141.28317260742188,125.00234985351562,533.0900268554688,122.76000213623047,1475700,11363100,2494100,180065000
2022-02-03,139.08910933069777,125.79593336941028,522.8699951171875,120.31999969482422,140.8326195055015,127.78883557244673,525.1799926757812,125.37000274658203,138.11939818790418,125.38111635201157,508.75,118.81999969482422,138.88340759277344,126.90509796142578,510.8299865722656,120.08000183105469,914300,10272700,3058700,103599500
2022-02-04,138.5797632050811,126.38205012138982,503.7699890136719,120.33999633789062,139.43193902872883,128.7717297822486,519.969970703125,124.95999908447266,136.8068692225654,125.55243000178345,503.7699890136719,118.58000183105469,138.22714233398438,126.83293151855469,513.5399780273438,123.5999984741211,1087400,6921500,2583700,86212000
2022-02-07,138.5993638855529,127.30189146428549,516.0,123.55999755859375,139.56907506290796,128.96113221755456,516.0,127.62999725341797,136.9440051340056,126.54441378472515,500.95001220703125,122.79000091552734,137.49252319335938,128.52828979492188,507.1000061035156,123.66999816894531,1444100,9597800,3120500,81672500
2022-02-08,136.25832914110595,128.07738208111783,501.6300048828125,122.37999725341797,138.51118351158203,129.49315642218914,513.510009765625,128.7100067138672,135.45513147457382,127.3740081281683,501.07000732421875,122.05000305175781,137.92347717285156,129.4119873046875,511.30999755859375,128.22999572753906,1515400,7559500,3205500,84902800
2022-02-09,139.80414254415828,129.83583560177232,520.3499755859375,129.60000610351562,142.12556956267133,129.83583560177232,522.47998046875,132.9600067138672,139.2360302966148,128.80782631067186,515.0599975585938,127.6500015258789,141.47909545898438,129.13246154785156,521.75,132.85000610351562,1216900,5989100,2542200,92948900
2022-02-10,138.65814744550724,129.08733106500196,508.0799865722656,128.83999633789062,141.08730553524939,130.23257360054606,514.47998046875,131.75999450683594,137.69824073154425,128.3298536637728,492.2799987792969,124.61000061035156,138.756103515625,128.69056701660156,495.0199890136719,125.7699966430664,1063700,7333400,4735800,108939900
2022-02-11,138.22715370483252,128.82586073148434,497.9200134277344,126.13999938964844,139.58865927406816,129.50218297099028,499.92999267578125,127.16999816894531,133.44719977075164,127.63552698524451,472.8999938964844,111.80999755859375,134.38751220703125,128.05935668945312,473.9700012207031,113.18000030517578,1321900,6475200,5027000,164723200
2022-02-14,134.1524196462287,127.85195075442779,473.20001220703125,115.51000213623047,134.86745095741554,129.12343982428024,478.57000732421875,118.37000274658203,131.35104710490052,125.74182874050929,469.2099914550781,113.45999908447266,132.43829345703125,128.9521026611328,474.010009765625,114.2699966430664,2205300,9931900,3372100,135146400
