Date,Open,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2022-01-18,224.5,56.06005178494082,2402.8353553599513,57.52770771183526,44.290000915527344,41.885476527407256,102.58128874887973,229.6699981689453,57.450423426370385,2428.468191400863,57.83900347287154,44.5,42.00391848977568,103.67008932317947,224.25999450683594,55.88739279499943,2355.723285402372,56.753912968066984,43.93000030517578,41.12407805300468,101.58247038816125,225.00999450683594,57.177799224853516,2363.25634765625,57.71448516845703,44.220001220703125,41.4201774597168,102.5093002319336,8930700,6765000,349900,13301400,10721500,2422066,3760900
2022-01-19,225.10000610351562,57.42315747518614,2351.3118841620217,57.68781177900495,44.16999816894531,41.6062965273793,104.22800095756449,225.4199981689453,57.43224679717273,2392.5860612632887,58.10584048237652,44.720001220703125,41.699354133422794,104.26399521981071,216.94000244140625,53.597371027140866,2345.929674163609,57.296464603807806,44.0,39.29671328337882,100.88961036776735,217.0800018310547,53.83364486694336,2356.19873046875,57.56329345703125,44.04999923706055,39.32209396362305,101.01558685302734,9382800,6248600,272900,12569200,8721800,2025488,3006500
2022-01-20,217.3800048828125,53.85181309799168,2397.4929197269435,57.385396645446136,44.08000183105469,38.82295549437805,102.46430654976595,221.9499969482422,55.62385291576196,2460.7124209814074,58.12361714714603,45.040000915527344,39.00061660225138,103.9850244061698,213.4199981689453,53.57010653270211,2389.176761358644,57.038523259970496,43.380001068115234,37.57087728830218,100.19671645534217,214.19000244140625,54.45158004760742,2412.251953125,57.43876647949219,43.45000076293945,37.630096435546875,100.38568115234375,7636800,6989800,558000,8523100,9562500,2766387,4611000
2022-01-21,213.7899932861328,54.233484416843744,2412.251736688823,57.5810688988283,43.470001220703125,37.486275439307555,99.07192852882113,213.7899932861328,54.306181654633846,2412.251736688823,57.74116482586164,43.54999923706055,37.98541293851277,101.62746598538685,204.57000732421875,51.67084352001571,2318.7509247797443,56.291412165204136,42.689998626708984,36.851773088006425,98.54102865752364,205.44000244140625,51.961639404296875,2325.243408203125,56.51376724243164,42.970001220703125,37.156333923339844,98.78398132324219,11548500,5983600,582500,13273200,11278000,2022648,5031300
2022-01-24,199.85000610351562,50.934767894463675,2296.9545202195454,56.19358437596825,42.18000030517578,36.12421555905654,94.32080212790838,204.8000030517578,53.65189623647558,2335.641537797238,56.40704338424053,42.75,37.49473574410324,98.70300558869903,192.50999450683594,50.13507742592763,2199.1713512125853,54.42363618528928,41.08000183105469,35.56585521210126,91.46832387080639,204.1999969482422,53.52467346191406,2328.970703125,55.686614990234375,42.65999984741211,37.367835998535156,98.43305206298828,13796500,7162100,584100,17667200,8974600,2454214,9540200
2022-01-25,200.10000610351562,53.00669238824322,2265.0076586023606,55.35752577750911,41.90999984741211,36.674114899204994,95.82351454007936,205.6300048828125,54.160786667000515,2347.089702079653,55.864495121154235,42.75,37.90927757023876,100.27770596776094,197.5500030517578,51.834419465846274,2215.3875509725585,54.65488286513446,41.290000915527344,35.77735521991022,95.38259691057961,204.10000610351562,53.63372039794922,2308.551513671875,55.55319595336914,42.5099983215332,37.359375,99.1978988647461,8824500,5919600,453600,16752800,10837400,2408093,6382100
2022-01-26,206.2100067138672,54.20622853696247,2354.1273648057177,55.28636961422704,42.810001373291016,37.892359158861346,101.4564838251636,206.2100067138672,54.84234242767428,2403.370685461243,56.39814506769273,43.68000030517578,38.281516192055975,103.69707298693945,191.9199981689453,52.861293111158524,2300.5920208214307,55.01954418396916,42.470001220703125,36.92791886030542,99.20689438336397,194.27000427246094,53.5428466796875,2349.795654296875,55.35752487182617,43.040000915527344,37.41013717651367,100.30469512939453,19974400,5581800,439300,13664200,16803600,1890077,6968600
2022-01-27,196.3800048828125,54.079002094983274,2398.1469180465565,55.59766607963042,43.33000183105469,37.824685479293784,104.69590202218738,199.7100067138672,55.142227460621484,2417.505307599828,57.385399538306984,43.95000076293945,38.23922327152874,109.5550170895488,188.63999938964844,52.33422662986303,2321.4867758346236,55.45535895552119,42.86000061035156,36.2680423971606,104.69590202218738,189.75,53.04304122924805,2338.912109375,56.79838562011719,43.22999954223633,36.792564392089844,107.11646270751953,12670100,4958500,331100,16567900,12172800,1679576,9357800
2022-01-28,188.77999877929688,52.8876546553951,2338.9816382286112,56.63829440896131,43.13999938964844,36.530292339869035,108.70916493144529,190.72000122070312,53.481793164090895,2393.6272556143676,57.741173864647386,43.439998626708984,36.631811394374374,111.83159637451172,183.77000427246094,52.10156037948932,2320.6839121376784,56.24695063321298,41.75,35.10055312961069,105.10082817929535,190.57000732421875,53.45437240600586,2391.73388671875,57.73228454589844,42.7400016784668,36.09037399291992,111.83159637451172,10966700,4127000,302800,10848400,12258200,2301877,6100900
2022-01-31,190.72999572753906,53.079602525181166,2384.6368355407512,57.43876703521613,42.650001525878906,35.91271335811909,113.18134190855153,200.33999633789062,54.23132308525469,2448.292409138965,57.81232194845967,43.13999938964844,37.147872257821874,118.90429794770583,190.0,52.60428966559684,2352.2736348140425,57.269774999622726,42.290000915527344,35.53201414924154,112.65943551496528,200.24000549316406,54.167335510253906,2434.544189453125,57.71448516845703,42.900001525878906,37.09711456298828,118.75132751464844,15504600,6889500,379300,12036600,13622500,2599963,8759100
2022-02-01,202.47999572753906,54.45984276128873,2443.2967470396784,57.82122348025012,42.880001068115234,37.207097031228486,121.17189971237075,208.88999938964844,55.67554401368275,2455.3301905939734,58.04357858554255,43.56999969482422,37.89235710982745,121.70279957232422,200.5,53.97538728889982,2414.1750682936727,57.527713112686676,42.619998931884766,37.164797116898654,117.95947911458055,208.33999633789062,55.474449157714844,2443.970703125,57.981319427490234,43.5,37.824676513671875,121.43284606933594,12265100,4779000,368100,12055500,10452000,2459440,7124800
2022-02-02,205.42999267578125,55.35562013570719,2463.160243278476,57.67890832177485,41.790000915527344,37.765456045843884,123.14251965309863,208.38999938964844,55.86749284752174,2465.578740931516,57.794537310110414,42.4900016784668,38.26459355102093,125.03216636361803,203.2100067138672,55.0174145375482,2416.6427616539436,56.9495839064393,40.90999984741211,37.68931400303002,120.77594739496877,207.52000427246094,55.80350875854492,2419.527099609375,57.63444137573242,41.439998626708984,38.1630744934082,124.1593246459961,7843700,4346000,367100,12312300,26586200,2257005,5154000
2022-02-03,206.05999755859375,56.07772747437419,2418.377735263734,57.6344406605963,41.29999923706055,38.03617814213196,121.44181710458504,209.10000610351562,56.379369743456486,2449.1251356784974,57.883477269707804,42.869998931884766,38.3407390082316,121.58578036368648,204.25999450683594,55.41960491006338,2404.8574747435555,56.56713218274012,41.27000045776367,37.31707589350005,119.08423852528013,206.38999938964844,55.54757308959961,2416.097900390625,56.98516082763672,42.61000061035156,37.41013717651367,120.65895080566406,7054700,2957300,460900,13946700,16121800,1638226,5445300
2022-02-04,205.0,55.63897104270877,2387.2435652593545,56.16689840633644,42.31999969482422,36.89407352552917,120.53164793998847,208.25,57.27514339120669,2448.2725241440003,58.21256121079382,43.189998626708984,37.22401504619352,121.27758631063713,203.10000610351562,55.401316379709236,2370.2543068857544,55.944543311129834,42.290000915527344,35.6673723839483,118.49397583820968,206.4499969482422,56.498191833496094,2421.460205078125,57.803428649902344,42.77000045776367,36.64027404785156,120.30422973632812,5952600,4373500,312700,13193700,8924500,2255074,5632500
2022-02-07,205.7899932861328,56.63531166315079,2445.7151779067794,58.15030007028118,42.63999938964844,36.76717400254231,119.67653024826726,214.3699951171875,57.16546958684921,2479.4064473820476,59.101979573845014,43.5099983215332,36.902535191220686,120.57711115847769,205.4199981689453,56.33367285132408,2432.5915472213806,57.812322779971915,42.540000915527344,36.301874957401694,117.57518867161252,211.9199981689453,56.900390625,2461.227783203125,58.87073516845703,42.90999984741211,36.699493408203125,119.74930572509766,11816900,2890600,432500,17538000,7259500,1593240,5021800
2022-02-08,212.67999267578125,57.686482420009,2463.16053463512,58.92409658426828,43.20000076293945,36.97021974894745,118.63042525560708,213.8699951171875,58.47257669366529,2524.476983435865,58.95967421158891,44.2599983215332,37.731618268075906,119.01248614042734,209.69000244140625,57.30257437355919,2454.4775123664253,58.345972015350384,42.97999954223633,36.58105903938154,114.9644382866581,213.27000427246094,58.152652740478516,2519.044921875,58.603904724121094,44.15999984741211,37.64701843261719,117.083984375,7356200,4925900,449400,13613900,8020000,1812034,4605900
2022-02-09,214.91000366210938,58.426871321390884,2573.2644830625063,58.470489375506645,44.619998931884766,37.80775668222526,119.35817299016067,217.0399932861328,58.426871321390884,2616.273044484012,59.83130136632539,45.0,38.256136500246186,122.78762941756665,213.3000030517578,57.68648295339512,2564.4623989179886,58.36376328100382,44.27000045776367,37.740076087141865,118.78507469018602,215.86000061035156,58.18921661376953,2603.892822265625,59.71567916870117,44.75,37.833133697509766,122.44196319580078,7587700,3345100,693500,17159900,9732100,1867811,7518900
2022-02-10,213.7100067138672,57.430541704278305,2558.118356782432,59.47554927290515,44.2599983215332,37.40167604868722,119.63104252349129,223.22999572753906,59.07584982394877,2634.907472717643,59.68011218099485,44.540000915527344,38.40841617384495,125.79862184183064,213.6999969482422,57.430541704278305,2558.118356782432,58.852950872449426,43.560001373291016,37.13941512265425,118.11189089769707,218.75,58.015541076660156,2605.280029296875,59.155357360839844,43.75,37.27477264404297,122.37825775146484,11695900,6032900,473200,21184400,8719400,1634250,6082000
2022-02-11,217.8699951171875,57.72304549186433,2656.4466987637943,59.07530723928208,43.84000015258789,37.19863799268959,119.89487412754231,221.4199981689453,58.77421871102599,2663.3851789471328,59.91136467021578,44.0,37.59625647993117,120.75906048485459,210.27000427246094,56.5896065121868,2490.3691711193223,59.048625710335656,42.900001525878906,36.242659133652126,111.45310497344059,212.3000030517578,56.973514556884766,2507.77490234375,59.484439849853516,43.11000061035156,36.70795822143555,112.40826416015625,11443700,6374800,594000,15613400,6616100,2623592,9209800
2022-02-14,213.0,56.99179233643854,2499.4092236077795,59.475542382707864,43.0,36.70795987592172,112.31729562509442,215.6300048828125,57.156323856312305,2558.168269751102,59.60895000916351,43.22999954223633,36.85177886721814,113.07232567374001,208.75999450683594,55.54757547927853,2492.0443480036024,58.541648283085046,42.439998626708984,35.701219604567626,109.06976418311825,210.0399932861328,56.18741989135742,2523.287353515625,59.42217254638672,42.72999954223633,36.17498016357422,110.25233459472656,6481400,5335400,451700,14939400,7963600,3063906,6527700
2022-02-15,214.83999633789062,56.79070192925051,2550.862876658093,59.351017498236615,43.380001068115234,36.35263496335973,113.98200339451249,219.5399932861328,57.18374906816738,2636.523294531045,60.53394129809108,44.0099983215332,38.44225740699588,114.40954377611813,213.69000244140625,56.49820221938748,2550.862876658093,59.351017498236615,43.279998779296875,36.14113538394827,112.0807836539572,217.72999572753906,56.88210678100586,2612.000732421875,60.27600860595703,44.0099983215332,38.3068962097168,113.66361236572266,10448500,4486100,455100,24972100,8015000,3917382,5018300
2022-02-16,216.10000610351562,56.49819306252454,2610.652690639678,60.27601290768108,43.810001373291016,37.892357844383994,113.06322494109136,219.67999267578125,57.485378551597705,2691.7931220956184,60.82745595632995,44.2599983215332,38.66221776656662,116.06514079912415,215.27999877929688,56.29709823700902,2609.0864991551393,59.991398672900054,43.2400016784668,37.26631690048293,111.97161349614584,218.92999267578125,57.1288948059082,2679.502197265625,60.124813079833984,44.189998626708984,38.25613784790039,115.32830810546875,5698900,3657800,507600,14253300,6510200,3146834,2921800
2022-02-17,218.47000122070312,56.196552944302695,2641.3901653026755,60.03587465535266,43.79999923706055,38.070015244244296,114.23671589819915,218.5800018310547,56.38850520124302,2652.8880725911567,60.28491127190849,44.040000915527344,38.38303754890199,115.39199734102651,212.6699981689453,52.37577203659243,2589.182895193545,59.40438701030354,42.599998474121094,37.43551651773159,111.38034376118996,213.5800018310547,52.42147445678711,2600.88916015625,59.93803787231445,42.83000183105469,37.74853515625,111.55317687988281,6176600,9864700,330600,13456500,7785500,2107621,2808900
2022-02-18,212.55999755859375,52.18382310410081,2601.949964618522,59.92913473759482,42.880001068115234,37.52011699281095,111.48948840092665,214.72999572753906,52.52202521933247,2615.807081674919,60.40942249277755,43.099998474121094,37.84159708633069,114.41863572385247,208.60000610351562,51.19663402802392,2560.2793955038655,59.751253399707025,42.189998626708984,36.631815094286175,111.09832884649397,209.02999877929688,51.53483963012695,2593.41552734375,60.08034133911133,42.54999923706055,36.851776123046875,112.67206573486328,6973600,7611500,328600,12278900,6878300,1946536,3832600
2022-02-22,205.0,51.18749964005822,2565.7110589732174,60.18708289516383,42.54999923706055,36.64027959944919,111.13472291301483,206.89999389648438,51.76335998733295,2594.743680019902,60.72073383170945,43.369998931884766,36.97022117010504,113.69999989915085,197.82000732421875,50.456250342574585,2464.9842808802737,59.63564653455394,42.459999084472656,35.235917144254614,109.02428232116003,198.74000549316406,50.858436584472656,2496.08837890625,59.99140930175781,42.97999954223633,35.85350036621094,110.63440704345703,10382100,6203800,513400,15771200,7835900,2718221,3469900
2022-02-23,201.1300048828125,51.187495057339156,2514.43597726134,60.39164199256296,43.279998779296875,36.64873678050139,112.16264116503116,203.25,51.416010660273706,2534.2899730265317,60.73851537971583,44.380001068115234,36.73333660935699,114.29127184693097,195.91000366210938,48.527573578655854,2443.3463161572668,60.00029487444644,43.13999938964844,35.701215764407216,109.57006854544585,196.4199981689453,48.765228271484375,2448.1240234375,60.4183235168457,43.709999084472656,35.794273376464844,109.9157485961914,7326300,6770600,518000,15957700,12624500,2531462,2932700
2022-02-24,189.2899932861328,47.24788561388434,2142.612730840582,59.13756391318692,42.75,34.38991538713125,104.81249667610639,198.86000061035156,48.171090618144845,2277.357959911584,59.74237009156449,44.029998779296875,34.82983377208992,111.05285237436138,186.8800048828125,46.26070000553127,2119.9237647888967,58.87074184921241,42.290000915527344,33.983835467885065,102.93857300855397,198.42999267578125,47.988277435302734,2274.830322265625,59.680110931396484,43.95000076293945,34.77061462402344,110.32511138916016,12207600,8487900,1518100,18055400,8259000,2846930,5967900
2022-02-25,201.08999633789062,48.417889272829996,2298.8770199635273,60.204866271743434,44.0,34.804460443842615,111.99891498451238,204.07000732421875,49.79812204325287,2316.1835327303884,61.654619014037756,45.16999816894531,35.95501972593307,117.5934039601931,199.10000610351562,48.27163941975955,2230.2356287602347,60.15149643590139,43.77000045776367,34.804460443842615,111.77149678989326,201.47999572753906,49.697574615478516,2261.4091796875,61.19212341308594,45.099998474121094,35.65892028808594,117.14765930175781,8730300,6413200,546100,15719800,10716000,2301536,5395200
2022-02-28,198.5800018310547,48.07054035011504,2222.097987873478,60.20487170845335,44.4900016784668,34.80100082714377,114.4550246042591,207.30999755859375,48.9023369703223,2222.097987873478,61.10318146642589,44.689998626708984,35.42108136166858,116.89294784072635,196.75,47.8511638463052,2134.7324707944645,59.84910217558073,43.65999984741211,34.418759855571984,114.25489548973344,205.33999633789062,48.58241653442383,2153.1591796875,61.076499938964844,44.16999816894531,34.83498001098633,115.95598602294922,9859300,9772300,817700,22480200,10610900,2611096,4302600
2022-03-01,203.11000061035156,48.2259331057907,2129.5681028673316,60.58732073448198,44.08000183105469,34.73303826234719,115.09178443461256,203.5,48.2259331057907,2129.5681028673316,61.378904356031796,44.33000183105469,34.792500900337885,116.75649404513773,192.92999267578125,45.529451680199934,2045.0970956476037,60.49837326494578,42.97999954223633,32.55001515284284,111.97160686420334,194.91000366210938,46.233280181884766,2053.7900390625,61.04092025756836,43.36000061035156,32.98322296142578,112.58109283447266,11799500,8434800,836600,12418300,9789800,4953755,3311700
2022-03-02,196.27000427246094,46.76343326662111,2072.7816909132557,61.156535333543324,43.959999084472656,33.28901904567086,114.01837333133281,199.85000610351562,48.18937189706115,2174.03408779157,61.592349334968326,44.439998626708984,34.750035520962435,119.21261057601122,194.63999938964844,46.76343326662111,2070.323505826749,60.934180281792536,43.63999938964844,33.238055794395606,112.88128245189834,197.80999755859375,47.65921401977539,2144.505859375,61.23657989501953,43.900001525878906,34.503700256347656,118.45758056640625,7463400,4690600,580100,13004700,11859600,2615299,4092500
2022-03-03,197.94000244140625,47.75975836851024,2153.9917137660645,61.236587106293804,44.16999816894531,34.41875838558408,118.37571240381199,198.5,48.317336966692714,2178.7025467305575,61.94812606998285,44.310001373291016,34.631114471832234,119.16712320778184,188.7100067138672,47.13819568399907,2071.5227299510393,61.02312813148248,43.540000915527344,33.44191670785648,113.81825025236598,188.85000610351562,47.86030578613281,2083.5859375,61.467838287353516,43.959999084472656,33.90060806274414,114.48230743408203,12424500,4794700,448900,15730900,6980500,2879874,3738300
2022-03-04,187.3699951171875,46.54405975341797,2030.2884828091692,60.71183594769763,43.290000915527344,32.9577384114128,112.93586949990252,188.32000732421875,46.82742037716006,2041.86576446251,61.85029292791912,44.06999969482422,33.20406994558115,113.69999125286631,178.97000122070312,45.89507623022685,1946.4517432764785,60.694043740403565,43.08000183105469,31.089001577195024,108.15098905265819,180.83999633789062,46.54405975341797,1967.5943603515625,61.6901969909668,43.959999084472656,31.369312286376953,110.21595001220703,13084000,6249000,746700,13076200,7015700,5094165,6557200
2022-03-07,181.02999877929688,46.05960974799256,1952.9443993890436,61.556771407502886,43.720001220703125,31.233404209874507,108.52395581418315,182.72000122070312,46.470938578680105,1961.6571872812174,61.57456361156791,43.79999923706055,31.326842343704396,109.47000931413453,169.05999755859375,45.53859439141227,1800.0103367906406,60.63177358251269,42.4900016784668,29.687447389929673,99.16342290455604,169.1699981689453,45.71226501464844,1801.18994140625,61.16542434692383,42.54999923706055,29.74690818786621,99.19071197509766,12847500,8228800,1089300,15714900,8479700,4253525,8283100
2022-03-08,169.72999572753906,46.333824695872096,1827.1893115022099,60.418324465407196,42.459999084472656,30.180115719287905,99.35445703706162,180.82000732421875,47.375858825955,1964.3630802515672,60.845249217849585,42.529998779296875,31.734568333931765,102.41095797603428,167.5800018310547,45.60257542755462,1780.6617825560538,59.88467361415826,40.79999923706055,29.602506500720036,96.82556794904008,173.8000030517578,46.37038803100586,1882.8359375,60.249332427978516,40.900001525878906,30.681278228759766,98.80865478515625,13715500,8072500,1207000,19223500,11351200,4437443,5953800
2022-03-09,179.8000030517578,48.2716343397378,1991.8791311635607,60.818565583664856,41.7599983215332,31.972408515902867,104.82160016176731,182.8699951171875,48.77436793883119,2064.6835650540615,61.03203136916851,42.29999923706055,32.71990259763185,106.75010206270348,177.41000366210938,47.54952424068977,1989.8570210506177,60.44501063764235,41.29999923706055,31.80251998365995,102.72025126709728,178.55999755859375,47.69577407836914,2017.5811767578125,60.59621047973633,42.06999969482422,31.81951141357422,105.64939880371094,10062100,6970500,776400,12430800,10484500,3107414,4024100
2022-03-10,175.75999450683594,46.36124337654095,1958.643675080907,60.27601284833556,41.45000076293945,30.88514282006031,103.62082012962064,182.02000427246094,46.781711219501446,2043.0353083575988,61.12986233757657,41.86000061035156,31.4712477990667,107.04118446949826,175.38999938964844,44.64280518708227,1948.8405796806378,60.22264979990998,41.27000045776367,30.672786743823043,102.62017461184867,178.38999938964844,45.70311737060547,2012.5159912109375,60.8541374206543,41.7400016784668,31.190937042236328,106.30435180664062,8364100,9396000,638500,12817400,9237500,2986090,3225500
2022-03-11,183.58999633789062,46.48921154727926,2043.8780513115237,60.56062950122862,42.0,31.267380186781672,107.74165292334403,184.86000061035156,46.72686622338311,2062.4632663755833,61.805819371546264,42.560001373291016,31.513715415678757,108.2783565652956,175.9499969482422,45.520304203748815,1992.9694447277507,60.42722187483724,41.65999984741211,30.834174208825186,105.45837216157284,176.22999572753906,45.70311737060547,1999.6700439453125,61.2543830871582,41.70000076293945,30.85116195678711,105.56753540039062,9373600,5755500,360700,14023800,6175600,2847270,2993700
2022-03-14,175.8800048828125,46.41608424826516,1992.5333310739975,61.30775882102922,42.189998626708984,30.800195417585105,104.70333429036057,178.22999572753906,46.90053965681197,2022.547244667393,62.20607547709476,42.38999938964844,31.530701674312297,105.30372164902973,172.57000732421875,45.92249323746413,1968.2982580283076,61.14766285050012,41.63999938964844,30.54536816723636,98.52665535799586,175.52000427246094,46.18756866455078,1982.3734130859375,61.58347702026367,41.900001525878906,30.842666625976562,98.9360122680664,8138900,6226200,425200,17475600,8307500,1848499,5560200
2022-03-15,176.3000030517578,46.47093527158451,2014.8553360442588,61.96591215904578,42.4900016784668,31.131473471667846,100.63707886595569,180.5,46.60804603434682,2082.7930084379586,62.42841452615516,42.849998474121094,31.581669022888573,101.33753066581669,175.60000610351562,45.65742024593601,1997.3802731115452,61.61903877658302,42.119998931884766,30.63880487098995,98.59031548287692,179.88999938964844,46.20585632324219,2061.898193359375,62.03706741333008,42.65999984741211,31.021047592163086,99.80928039550781,8051500,5743700,475400,15977200,6925900,1771706,4359700
2022-03-16,183.38999938964844,47.1381932829495,2118.416876455966,62.19716412466129,43.119998931884766,31.590163805945117,102.5110341160225,189.60000610351562,48.18022376364942,2220.0358847431926,62.39283768353421,44.0099983215332,32.63496005460137,106.96842546049413,182.3000030517578,46.53491229481423,2111.290124835287,61.38778836491215,43.0,31.42027895529903,100.64620202600668,188.99000549316406,47.448974609375,2183.08349609375,61.95702362060547,43.84000015258789,32.41410827636719,105.56753540039062,12077500,7218600,740400,15734300,7726700,1951307,6124500
2022-03-17,186.36000061035156,46.67202969427502,2148.133439910667,61.98372136026304,43.619998931884766,31.70059281875683,104.6760433937235,190.24000549316406,48.02484169437221,2170.366485702256,62.890927351041825,44.25,32.575504302978516,109.77020942167606,185.27000427246094,46.04132437566372,2101.39791950722,61.61905567137543,43.619998931884766,31.57317916821725,104.43952653470986,190.19000244140625,47.99741744995117,2142.146484375,62.7219352722168,44.209999084472656,32.575504302978516,109.09705352783203,8126600,7149500,393000,17191500,8114400,2363221,4999200
2022-03-18,192.07000732421875,48.006560554137366,2142.146503432559,62.60629741788379,44.189998626708984,32.252721905357035,109.82479411107929,193.3800048828125,48.061405556710106,2189.962531798456,63.166629791259766,44.33000183105469,32.923765650536815,112.65386997725578,190.10000610351562,46.7268717224124,2115.334428597025,62.18826877084227,43.630001068115234,31.9299399252634,109.25169583707941,192.8300018310547,47.80546569824219,2167.095458984375,63.166629791259766,44.220001220703125,32.804847717285156,111.7532958984375,12849600,19554900,509200,33020100,10662300,3604642,10598800
