Date,Open,Open,Open,High,High,High,Low,Low,Low,Close,Close,Close,Volume,Volume,Volume
2022-01-03,183.35000610351562,247.1199951171875,1690.8699951171875,185.42999267578125,249.4199981689453,1699.1099853515625,181.85000610351562,231.0800018310547,1636.3699951171875,183.97000122070312,235.0500030517578,1674.8599853515625,629400,11860900,106200
2022-01-04,186.22999572753906,232.1999969482422,1664.510009765625,189.35000610351562,239.42999267578125,1667.1800537109375,184.97999572753906,225.24000549316406,1633.219970703125,188.25,233.05999755859375,1640.72998046875,440000,10455000,126800
2022-01-05,188.55999755859375,232.10000610351562,1636.0699462890625,192.0,237.8800048828125,1654.780029296875,181.89999389648438,214.60000610351562,1582.0799560546875,182.4199981689453,215.22999572753906,1583.1099853515625,589200,9042200,106300
2022-01-06,183.67999267578125,216.03500366210938,1577.56005859375,183.67999267578125,222.22000122070312,1619.02001953125,179.0,205.22999572753906,1567.5999755859375,180.47000122070312,216.05999755859375,1602.8499755859375,358900,8173000,99700
2022-01-07,180.4499969482422,216.41400146484375,1597.97998046875,180.85000610351562,221.9669952392578,1598.0,176.47000122070312,211.9499969482422,1542.3399658203125,176.5500030517578,213.86000061035156,1542.3900146484375,441800,5283100,106600
2022-01-10,173.13999938964844,211.3699951171875,1524.9599609375,174.08999633789062,241.99000549316406,1568.8699951171875,169.75,207.5,1508.5899658203125,172.4600067138672,233.6999969482422,1565.989990234375,655400,17191500,96500
2022-01-11,172.25,226.0,1565.989990234375,176.92999267578125,228.0,1579.280029296875,172.25,220.27999877929688,1547.6800537109375,176.44000244140625,221.38999938964844,1571.4300537109375,384300,7331200,84300
2022-01-12,176.55999755859375,220.47999572753906,1575.7900390625,178.3300018310547,228.5,1584.22998046875,174.47000122070312,218.75999450683594,1555.0,176.74000549316406,222.88999938964844,1559.6199951171875,408400,5846600,119300
2022-01-13,177.86000061035156,219.55999755859375,1564.5899658203125,179.42999267578125,221.5,1564.5899658203125,175.85000610351562,209.5800018310547,1480.030029296875,176.4199981689453,210.1699981689453,1503.68994140625,305300,7405700,176000
2022-01-14,173.64999389648438,204.00999450683594,1490.300048828125,175.61000061035156,212.75999450683594,1517.2900390625,167.2100067138672,200.0800018310547,1487.3800048828125,170.77000427246094,204.72999572753906,1512.760009765625,619000,10167500,145600
2022-01-18,168.74000549316406,196.91400146484375,1490.5999755859375,169.60000610351562,198.82000732421875,1497.3599853515625,165.77999877929688,185.38999938964844,1473.5,166.13999938964844,186.61000061035156,1483.75,385300,11030800,123700
2022-01-19,165.88999938964844,188.83999633789062,1489.97998046875,165.88999938964844,191.33999633789062,1515.6199951171875,161.85000610351562,173.41000366210938,1465.4000244140625,161.8800048828125,174.07000732421875,1469.0699462890625,351800,10597600,99500
2022-01-20,161.89999389648438,174.99000549316406,1478.5,165.7899932861328,177.47000122070312,1512.4200439453125,160.7899932861328,166.21499633789062,1467.5400390625,161.3300018310547,167.52000427246094,1470.530029296875,544500,11489600,120700
2022-01-21,160.63999938964844,166.22999572753906,1460.780029296875,161.02999877929688,171.25399780273438,1503.8499755859375,155.17999267578125,157.2899932861328,1454.6199951171875,156.3800048828125,160.07000732421875,1458.3399658203125,824600,11801300,220200
2022-01-24,152.60000610351562,153.47000122070312,1432.6300048828125,159.1300048828125,158.0,1467.56005859375,149.6999969482422,138.1699981689453,1388.7099609375,158.8300018310547,157.3000030517578,1462.6400146484375,769600,16626800,160500
2022-01-25,155.0,156.00999450683594,1431.489990234375,159.77000427246094,168.25999450683594,1439.4200439453125,153.16000366210938,150.0,1390.199951171875,157.8800048828125,152.5399932861328,1413.699951171875,468900,11475000,151100
2022-01-26,160.3800048828125,157.99000549316406,1425.68994140625,160.97000122070312,165.85000610351562,1451.8900146484375,152.0,152.8000030517578,1389.7900390625,154.0399932861328,154.9600067138672,1405.530029296875,417800,9295900,102100
2022-01-27,155.85000610351562,157.42999267578125,1417.8599853515625,157.75999450683594,158.27999877929688,1435.0899658203125,150.0,146.5399932861328,1384.280029296875,150.85000610351562,148.6199951171875,1396.449951171875,409400,8661700,135000
2022-01-28,149.88999938964844,149.9499969482422,1409.77001953125,151.25999450683594,159.8699951171875,1430.9599609375,146.86000061035156,146.75999450683594,1385.1500244140625,151.24000549316406,159.47000122070312,1430.530029296875,744700,6756200,88400
2022-01-31,150.25999450683594,160.0500030517578,1434.260009765625,157.94000244140625,170.3300018310547,1475.75,150.25999450683594,154.55999755859375,1433.8499755859375,157.8699951171875,169.3300018310547,1472.6800537109375,681700,9292600,129000
2022-02-01,158.4199981689453,175.1999969482422,1485.3599853515625,159.75,177.57000732421875,1499.989990234375,155.47000122070312,167.2899932861328,1460.4599609375,158.61000061035156,172.74000549316406,1496.4300537109375,547900,7329800,132900
2022-02-02,158.64999389648438,170.8070068359375,1500.3699951171875,159.33999633789062,177.1999969482422,1529.219970703125,156.1999969482422,163.5800018310547,1500.3699951171875,158.5,169.61000061035156,1526.0699462890625,431800,5395000,87200
2022-02-03,157.0500030517578,165.07000732421875,1503.81005859375,157.1300048828125,170.10000610351562,1522.469970703125,152.50999450683594,163.1999969482422,1490.260009765625,152.6699981689453,163.9499969482422,1495.52001953125,328900,4490400,81900
2022-02-04,152.69000244140625,165.63999938964844,1485.0,152.69000244140625,167.5,1509.9000244140625,147.50999450683594,160.25,1461.5999755859375,150.0800018310547,163.00999450683594,1491.9000244140625,736000,4375700,66000
2022-02-07,151.42999267578125,162.2030029296875,1496.280029296875,152.07000732421875,165.5399932861328,1507.0,148.1999969482422,156.27000427246094,1472.4200439453125,149.05999755859375,160.27000427246094,1499.949951171875,767000,4429300,84500
2022-02-08,149.17999267578125,155.1999969482422,1478.949951171875,154.35000610351562,157.1699981689453,1521.0,149.17999267578125,147.57000732421875,1478.949951171875,153.9199981689453,153.30999755859375,1500.68994140625,804100,7616400,163500
2022-02-09,155.4600067138672,154.3699951171875,1518.949951171875,158.5399932861328,164.22999572753906,1554.6800537109375,154.63999938964844,154.17300415039062,1518.949951171875,157.5399932861328,164.02999877929688,1554.6700439453125,597800,5621600,112600
2022-02-10,154.07000732421875,158.0,1517.510009765625,156.9499969482422,168.6699981689453,1566.050048828125,150.49000549316406,157.5399932861328,1515.1800537109375,152.10000610351562,160.4199981689453,1521.699951171875,755300,5965400,207800
2022-02-11,153.0,161.25,1499.97998046875,158.99000549316406,168.7899932861328,1537.719970703125,143.25,160.0800018310547,1426.93994140625,144.1699981689453,161.32000732421875,1430.4100341796875,1068300,5249700,284400
2022-02-14,144.16000366210938,157.5260009765625,1427.6500244140625,147.4499969482422,159.5,1436.8699951171875,143.3800048828125,138.13999938964844,1401.3900146484375,143.82000732421875,142.47000122070312,1416.1199951171875,843200,16669500,202200
2022-02-15,146.36000061035156,142.49000549316406,1441.8399658203125,151.1300048828125,152.92999267578125,1459.199951171875,146.36000061035156,139.21099853515625,1419.3699951171875,148.32000732421875,151.1199951171875,1429.760009765625,811300,10899700,127600
2022-02-16,146.5800018310547,147.6199951171875,1417.3499755859375,151.22999572753906,152.38999938964844,1468.1400146484375,146.5800018310547,144.5,1402.56005859375,150.1699981689453,151.80999755859375,1462.199951171875,585700,5536000,138200
2022-02-17,148.55999755859375,150.1999969482422,1449.6500244140625,151.08999633789062,154.66000366210938,1452.0899658203125,146.61000061035156,145.27999877929688,1413.0,146.8000030517578,146.36000061035156,1417.1199951171875,819000,6182300,161400
2022-02-18,146.8800048828125,147.5500030517578,1420.68994140625,149.97999572753906,151.45599365234375,1438.6199951171875,146.69000244140625,141.30999755859375,1401.5899658203125,148.25999450683594,145.74000549316406,1408.4599609375,712500,5457100,100500
