Date,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume
2022-01-03,31.79567500286559,417.9419617137689,85.73713625114628,61.28697768669925,37.0811008035385,60.73007328022075,32.079485511392996,422.30420776797837,87.52312711374908,62.13090604053485,38.21245458460333,61.25012351504932,31.611197833993963,412.5812176071121,85.47787549564158,60.49659441638694,36.95431009724422,60.356556617713494,32.052879333496094,421.7710266113281,86.66854095458984,61.654972076416016,37.890602111816406,61.2185173034668,5957600,1044300,914100,10602000,6434900,1689100
2022-01-04,32.17704448959636,421.08277197091735,86.94697927197912,61.76292741433973,38.388009886721186,61.218521003894054,33.01074077942971,423.46745821173204,88.70415721297421,62.19806404603311,38.62208103063153,61.544155243708005,32.0528778208862,404.81644221303367,86.81255051858753,59.69943739149088,37.48097583295767,60.49064280391769,32.73579788208008,418.03887939453125,88.22405242919922,60.51106262207031,37.70529556274414,60.624725341796875,7887600,964900,891100,14566000,6132000,2269100
2022-01-05,32.87770705985504,418.9307143106102,88.69456092983648,60.57819837578578,37.53949388091346,60.691765686528406,33.11717282811671,421.7710140009758,89.32829543883804,60.75752063395565,37.900355716032664,61.443588751166715,32.59389653079419,406.8327416319666,87.78235743964073,58.69317493600317,35.969252118768466,59.87769105981561,32.60276412963867,407.86029052734375,87.91678619384766,58.795162200927734,36.057029724121094,60.45233154296875,7096900,1174000,794700,13994000,8088700,1735700
2022-01-06,32.87770835587611,407.75368798867066,88.56975937357255,58.93878668046654,36.41789654152604,66.1795989077277,33.112738642336105,421.7322466841872,89.24191070095279,59.97478504913418,37.383450332501106,68.55478893777018,32.63824257817483,404.98122286537756,87.35029602050781,58.38296940914115,35.930243938517116,64.18750498665342,32.664852142333984,418.9888916015625,87.35029602050781,59.653533935546875,36.89579772949219,64.95369720458984,6045400,1268500,617500,11896000,5588000,5555900
2022-01-07,32.629367148361816,416.65265170735097,87.3982740675657,59.311032586156855,36.93480386820973,64.93454341087238,33.188117112283635,422.19755222132835,88.53132168210239,59.764862582197225,37.656531294330804,67.68803609381139,32.540674261263966,403.4495919505948,87.1870341104638,56.8047487818724,36.86653280742049,64.40778536613871,33.126033782958984,404.1475524902344,87.86878204345703,56.88124084472656,36.96406555175781,67.27141571044922,4915000,1155000,869000,15698000,5827700,3026100
2022-01-10,33.22360010288465,397.65269008473314,88.0800390749664,55.97442653824211,36.096043887409756,67.27142182012192,33.47193684709156,406.6776910622204,88.0800390749664,56.75630941918598,36.59345162388449,67.6928282941815,32.92205100035993,392.31138169162244,85.48746848739697,54.664769794848965,34.50629908697565,64.83876979551142,33.134910583496094,405.9118957519531,86.14041137695312,56.45630645751953,35.53036880493164,65.64327239990234,8565700,1341100,687600,16246000,9357000,2278600
2022-01-11,33.26084482507736,402.1603161536167,86.34206152721686,55.481498473443864,36.69097727055321,65.5570590484145,33.409844817966786,412.8332881551124,87.39829081843595,57.24329292443467,38.44652572799951,66.65845746037961,32.72692818389029,397.9337984143278,85.64111249134875,55.41265755789632,36.3398668349652,65.5570590484145,33.33889389038086,412.58123779296875,87.19664764404297,57.214393615722656,37.890602111816406,66.39987182617188,5556300,1018500,680900,9189000,17029400,1711600
2022-01-12,33.33002461954635,416.4684483378461,86.77415737579373,57.71326804688232,38.280730936136486,66.6297205038127,33.39210794679951,423.6128328301818,87.2734632203101,58.55804599762517,38.52455724783162,66.89788552447962,32.984127446337524,416.4684483378461,85.97718152848626,57.308729598032514,37.40295472583629,65.83575475502127,33.081687927246094,420.5786437988281,86.23643493652344,58.328582763671875,37.98814010620117,65.9209976196289,4793900,1213100,865000,9286000,6935400,1460100
2022-01-13,33.03734791111644,432.58939748420414,86.41887799890756,59.916140539848776,37.97838131811292,65.99762822843041,33.569491759054095,443.12664037137586,89.49154628631888,62.096919688671086,38.51480212865339,66.48511139053802,33.01074173370598,407.5404149703618,86.22683897812651,58.07446301390722,36.6617208497719,65.8156559482966,33.392112731933594,408.5776672363281,88.80020141601562,58.3668212890625,36.7299919128418,66.12213134765625,6287000,2290400,948700,29135000,7045000,1078400
2022-01-14,33.365503425985885,406.33834754831753,88.23367717546182,58.09487718946398,41.089612115664835,65.50918543494655,33.80895776374913,431.88169558023554,90.49016872084958,62.10458084874646,42.64034764562733,66.17001872560262,33.14377625710426,405.9699754052827,87.76317642874643,57.94444773250453,40.48492016879035,65.23144094185034,33.72026824951172,431.37762451171875,90.32693481445312,62.02554702758789,41.928375244140625,66.01678466796875,5354500,1422000,840100,19416000,49781100,1190000
