Date,Open,Open,Open,Open,Open,High,High,High,High,High,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume
2022-01-03,,64.34917756585783,79.3499984741211,45.969202070584906,77.53110764811184,,66.07337490647491,79.7300033569336,46.337728863123104,77.60378053254578,,64.34024199385671,77.68000030517578,45.37761471999967,76.32294693365145,,65.90363311767578,78.83999633789062,45.48429489135742,77.33126068115234,,5769900,1577100,2071200,1450500
2022-01-04,,66.6093967253402,78.62999725341797,45.68795986546312,77.08600485282948,,69.12868970533621,79.04000091552734,46.871134692148495,78.04889639605412,,66.35925522341566,77.05000305175781,45.68795986546312,76.93158015824973,,68.76241302490234,77.37999725341797,46.32803726196289,77.18592834472656,,9189300,1475700,2529200,2844600
2022-01-05,,69.6646897384579,78.66999816894531,46.570483672562,77.21315885460096,,69.92375990305135,78.66999816894531,46.80323703552707,78.34864648481567,,67.46700318936078,74.68000030517578,45.78493274857188,77.17682241877812,,67.58314514160156,74.75,45.814029693603516,77.71277618408203,,9034500,2062000,2498600,3592300
2022-01-06,,69.52177692435049,74.31999969482422,46.104975431358326,78.16696852713594,,70.38834347210846,74.83000183105469,46.7935427371113,78.24872030705421,,68.69988142546781,73.12999725341797,45.64916149959737,77.13140439870696,,70.12033081054688,73.6500015258789,46.45410919189453,77.54926300048828,,8679000,1887300,2685800,3841800
2022-01-07,,70.45980597219453,73.6500015258789,46.4541157042447,77.23133754219778,,72.30013845890794,73.94000244140625,47.32694652839821,78.18515009586199,,70.02205155643036,71.66000366210938,46.35713203519518,76.7589776522054,,72.04106140136719,71.87999725341797,46.95841598510742,77.82179260253906,,10838800,2969600,2463600,3727400
2022-01-10,,72.04999620817246,71.2300033569336,46.84203800530843,77.89446053574585,,72.50561494699882,71.52999877929688,46.84203800530843,78.28506860340617,,70.76354650600119,69.58000183105469,45.4067130384277,76.74988693019996,,72.38947296142578,71.51000213623047,45.95950698852539,77.01332092285156,,9125400,3385900,2145200,3870600
2022-01-11,,72.90763665589904,71.94999694824219,46.07588076542049,76.98607984496174,,74.83730464699794,75.58000183105469,47.02630213816381,77.29492922803952,,72.03213453441255,71.8499984741211,45.82373064785789,74.5788441038339,,74.67649841308594,75.29000091552734,46.94871520996094,75.4599838256836,,8510600,2082400,1867000,2965500
2022-01-12,,75.04276049568284,75.26000213623047,47.49181965767072,75.08755443687203,,75.52517905962769,76.33999633789062,47.86034652268755,75.63258729546915,,74.23872955577474,74.69000244140625,47.02630911800557,74.78778393897953,,75.40010833740234,74.80999755859375,47.38513946533203,75.56900024414062,,7740100,1557200,1988000,2147400
2022-01-13,,74.98916213293589,74.97000122070312,47.346336568161625,75.52356729172838,,75.8110574134513,75.66999816894531,47.91852718623438,76.5409668998518,,74.3191374728942,73.70999908447266,47.07478973231292,75.25104743566045,,74.70328521728516,74.0199966430664,47.42392349243164,76.25028228759766,,6814000,2337900,2107800,1584700
2022-01-14,,75.23932022906621,73.6500015258789,46.86143727981004,76.30478957367194,,77.60674258151452,74.80000305175781,47.30755107082677,76.51372240405355,,74.92664334836809,73.08000183105469,46.37167991165645,75.33281217417843,,77.4906005859375,74.52999877929688,47.13298416137695,75.86875915527344,,7946600,2052700,2039600,2202900
2022-01-18,,78.61623727965666,73.80999755859375,46.686866760253906,75.22379205825958,,79.60787445424714,74.23999786376953,46.90022712187179,75.34188722260645,,76.66869840168594,72.7699966430664,46.30863971887567,73.89754316593339,,78.1784896850586,73.1500015258789,46.686866760253906,74.47891235351562,,10782900,1902300,1877800,3263300
2022-01-19,37.005643390473864,78.51796885655924,73.29000091552734,46.968110273473144,74.57884528908313,41.874806994483585,79.0093230810311,73.9800033569336,47.0359969834648,75.37823322122297,37.005643390473864,76.57936549063287,72.7699966430664,45.74614209452684,74.1246501205376,40.90097427368164,77.97301483154297,73.1500015258789,45.79463577270508,74.624267578125,129900.0,7370100,1445800,2530800,1976400
2022-01-20,39.87844644457445,76.8741814705037,73.33000183105469,46.066175488201736,74.37898438580271,47.10428268599693,79.03612652338059,74.5199966430664,46.53168587024206,75.21470860667412,39.87844644457445,76.2934919471522,72.08000183105469,44.99938132513613,73.97021158280207,43.82246780395508,76.49896240234375,72.30000305175781,45.135154724121094,74.52433013916016,153400.0,7707700,1822500,2191200,2727100
2022-01-21,41.87480256822374,75.85573585395221,71.86000061035156,44.77631947664008,75.06936798720565,48.64294000536546,76.03440638773085,72.81999969482422,45.33881348388068,76.0504310980611,41.826111680305786,73.39004295591187,70.7699966430664,43.95197889311582,74.74234695025385,43.82246780395508,73.89926147460938,70.91999816894531,44.068355560302734,75.08753967285156,329500.0,10625600,1351700,2360700,4222100
2022-01-24,43.7445627179096,72.0946498968025,70.44999694824219,43.35070703438381,74.94219330721839,43.822471116368504,74.55140695645099,70.44999694824219,44.89271217136382,75.70523776699481,40.784114159132486,70.37938842186846,66.3499984741211,42.41968604212568,72.77114123130121,41.68003845214844,74.1672592163086,69.6500015258789,44.679351806640625,74.47891235351562,110000.0,9505400,3320800,3365500,3852200
