Date,Open,High,Low,Close,Volume
2022-01-03,481.0091275173809,486.10490701805617,475.34604589693214,484.0020446777344,300800
2022-01-04,488.3055833035146,493.1177415943328,464.7730221775652,480.48095703125,328400
2022-01-05,476.75447719337353,478.12378080991977,450.3170225896959,450.4343872070313,473700
2022-01-06,450.3365466150783,458.3959314260155,439.55813540143765,455.4029846191406,387700
2022-01-07,454.2684556664839,459.510940765104,434.4525807474929,434.9416198730469,411200
2022-01-10,428.3982754270427,440.4188655312165,416.8373832963798,439.4798889160156,441300
2022-01-11,442.521737317999,444.74196425770896,428.3787338130574,442.5902099609375,448100
2022-01-12,447.920656504247,453.5641864734656,435.2154310209512,439.0690612792969,359600
2022-01-13,443.2944123684007,445.7493684587938,423.5274296065479,424.1044921875,309600
2022-01-14,418.6663730883873,430.3544198393652,417.85458129342857,428.5743103027344,462500
2022-01-18,419.2924142814373,421.4539590981203,406.7827837070376,407.2229309082031,363700
2022-01-19,411.0960934911384,418.5686261323585,402.1858143839497,404.8950805664063,547200
2022-01-20,409.9712519913339,415.7321169289247,395.1924752250417,395.3000793457031,454800
2022-01-21,390.7031184475716,410.32336520531135,387.6123876822836,388.7176208496094,610500
2022-01-24,382.7024500549418,393.6080163900335,364.72536734532514,393.2070007324219,752600
2022-01-25,381.2255194806486,386.5756082912296,364.3047789945152,366.6521606445313,583900
2022-01-26,377.3914459062608,386.0963351430645,362.4855151657077,369.9189147949219,742000
2022-01-27,375.77764356508,378.9074757892032,351.7853873311803,353.2035827636719,495000
2022-01-28,354.89570287535264,362.91592670418527,343.510857593145,362.7594604492188,623100
2022-01-31,367.5715411617508,395.3196130483963,367.5715411617508,394.0970153808594,538000
2022-02-01,397.647459886284,400.3860668330389,382.79045004084014,397.4322814941406,385800
2022-02-02,401.9901781254712,407.5554459964086,399.7699511474936,405.4134521484375,498600
2022-02-03,389.99892342924215,401.3348471013809,383.10348350150633,384.541259765625,502500
2022-02-04,382.0960216769869,395.3000769790005,378.4477793554613,391.3486328125,289700
2022-02-07,392.3365596599769,401.4913583701174,384.10112710615135,388.2481994628906,317200
2022-02-08,388.3948917323256,397.9604961358599,384.37497447224655,396.7085571289063,420900
2022-02-09,401.9412957860405,415.29205882595113,398.9190075237029,413.5412902832031,363800
2022-02-10,402.0684372242156,417.08194595006,395.9652378377661,398.3615417480469,534900
2022-02-11,431.019454228323,456.93852413593737,411.3013959545127,414.98876953125,1541200
2022-02-14,411.4677291114724,429.5426253780138,401.8629938192019,423.8208618164063,747200
2022-02-15,431.9878597895304,471.8738920292322,431.9878597895304,468.7635803222656,978300
2022-02-16,461.43775829872783,478.5736785937911,452.8697832269064,476.8816223144531,507300
2022-02-17,465.63372414953096,480.0407978084327,450.4539304594659,451.7547912597656,457000
2022-02-18,453.1142723316528,456.5179951783095,438.7267505144866,447.3240661621094,525900
2022-02-22,441.7294346907696,454.4835819808855,434.677499666206,440.2427368164063,284900
2022-02-23,445.182085985444,449.4464926952995,419.74226194378986,421.9527282714844,438500
2022-02-24,406.5285025613501,445.64184649955166,403.3888495449369,445.16259765625,549700
2022-02-25,443.3139990526747,452.5959527686628,435.1959609267192,451.324462890625,351300
2022-02-28,447.42193336655066,450.4441917526077,436.6924131474561,448.64453125,394300
