Date,Open,Open,High,High,Low,Low,Close,Close,Volume,Volume
2022-01-03,214.41473179831166,173.24973690852113,215.53750838157805,174.68147116962908,212.2712221995309,170.0700277837118,215.23129272460938,170.91326904296875,3018000,933500
2022-01-04,215.28697723530547,168.69977784337954,218.65533548310964,172.8544651212055,214.87870382980293,168.67342780970628,217.29129028320312,171.38758850097656,3327600,1082400
2022-01-05,217.88515678474096,172.72270800155573,219.295600857234,173.80309954727537,212.28051942768195,164.39576262428716,212.36402893066406,164.6768341064453,3885800,1421400
2022-01-06,206.68514430605038,166.45112650605458,215.89011962480666,167.67206035433802,206.68514430605038,164.44844383984668,214.67454528808594,166.9078826904297,4193200,1077700
2022-01-07,213.58887156038193,167.3294959366844,216.39119724109838,168.9281358745458,212.58672923433065,165.08087073417187,214.1456298828125,168.27813720703125,3052900,975500
2022-01-10,212.0577944358744,167.14503903838414,212.1598663167756,167.63693754868942,206.94495459552664,162.69170963799735,211.02780151367188,166.1964111328125,4858100,1170700
2022-01-11,211.649508636446,166.67070824088088,212.22482931482656,170.2456805901463,207.8543149447549,164.60653337056024,211.1484375,170.12269592285156,3048900,865800
2022-01-12,211.74231868446577,169.52540879892834,213.55176200288835,169.52540879892834,207.9471247726803,158.5018626964566,208.2904510498047,158.8356475830078,4233300,2838700
2022-01-13,209.04203930581113,159.38022548785312,210.45248317384429,160.12684530996873,207.62232132510854,155.34851061529736,209.55239868164062,155.7437744140625,3459000,1890400
2022-01-14,206.38819484571286,154.78637813847075,208.13269092187087,154.9708283515363,202.64867420846454,152.1951890567838,205.44171142578125,153.68841552734375,5282600,1766800
2022-01-18,203.01059268671457,152.21275387143436,205.0241799289884,152.65193893626412,201.61871093002225,148.68171560026565,204.1519317626953,149.990478515625,4652500,2478800
2022-01-19,205.7665046158792,151.33437933557067,211.8443906730767,151.86140675916744,204.7365116250628,147.2499637127204,207.7058563232422,147.3817138671875,4091200,1560900
2022-01-20,208.80078962559406,149.243861142253,212.78156452838192,150.67559523599616,205.20045157608686,144.21958329211657,205.7386474609375,144.74659729003906,4307900,1371800
2022-01-21,204.14264920391614,142.83176433008725,204.96849844570116,143.60473431692336,198.77926618936584,140.07368271680713,201.5908660888672,140.2581329345703,7859300,1978300
2022-01-24,199.86491927657698,136.35815871084955,205.09839356009195,140.48649488149687,196.64503202168717,132.36157267430912,204.6808319091797,139.94190979003906,5617700,3065100
2022-01-25,202.62085756901098,136.99938133210762,202.91778496657196,140.53921165339852,197.56369026586628,134.3291288050894,199.2061004638672,138.47503662109375,4929100,1607500
2022-01-26,200.0783407522193,140.6709732970081,201.5166212724838,143.00744109833934,195.21604330581698,136.3054726061025,196.45018005371094,137.57032775878906,4207500,2308100
2022-01-27,199.80925145391822,137.3946485901682,201.6558195335965,137.4649198060805,196.15324006744333,128.05757019557356,196.88629150390625,131.62376403808594,4004300,3511300
2022-01-28,198.84419784583406,131.28999565256316,202.0919215579308,131.8170231368659,195.34594564182086,126.16909574754872,201.98057556152344,131.58863830566406,2906200,2642600
2022-01-31,201.27536915845758,131.58858772223564,204.82002039708576,135.84868694128963,200.7371732214921,131.54466654828303,204.54164123535156,135.6466522216797,4151100,3252200
2022-02-01,205.98920230449463,135.47975778449953,206.48099933619963,137.39459744456371,200.73716567875414,133.90746839483825,203.42813110351562,136.80609130859375,4117400,2150000
2022-02-02,202.52803924715622,137.24532671026358,204.2261364339524,138.25544695370553,199.80923742103448,135.57642889861233,201.92489624023438,137.77235412597656,4588500,1625800
2022-02-03,198.80709119691969,134.30280138155337,202.5837367851488,135.42711419180057,197.24819058033063,129.71770775734964,197.85133361816406,129.97244262695312,6357800,2111200
2022-02-04,198.686448517026,131.008880764675,199.96698408285258,132.1507644507022,195.36448949536896,129.1467406446957,198.61221313476562,130.61361694335938,3754700,2080000
2022-02-07,199.25249086527762,131.30754254239866,199.65150429497882,135.4798002463086,195.14180724991377,130.23593001779693,196.06044006347656,133.3717041015625,4402800,3357300
2022-02-08,195.86557647319646,133.35411848945046,199.18753552347093,134.07437480468167,195.46656305997848,131.01765144672544,197.6007843017578,132.87979125976562,2926600,2694700
2022-02-09,199.49376190210114,135.03185364093525,201.52589721264968,137.02575784442266,198.62151380478548,134.33794704654835,201.0248260498047,134.6190185546875,2562700,2270500
2022-02-10,198.92773634008893,132.67780965312616,201.8228457342393,135.4710202086471,197.37810975237622,129.24337925826802,198.42665100097656,129.84945678710938,3038100,2720100
2022-02-11,198.72360539561066,130.68392649247428,199.27107549941593,131.29000411764034,195.59650135805518,125.9934325106442,196.31100463867188,126.70491027832031,2852400,2244300
2022-02-14,195.9676476288587,126.75756713488029,196.25530088718548,128.1629644359249,190.8826442701416,125.44001219122423,193.5364990234375,126.60824584960938,4066700,2057200
2022-02-15,195.07420452039028,128.94472258061285,195.07420452039028,130.61362026994502,191.79376304641733,128.18932382165067,193.079833984375,128.75148010253906,4739300,1849500
2022-02-16,192.80024681140597,127.71497138890803,194.63617446321302,129.1906397128664,190.86180492755796,127.49537892544508,193.6669464111328,128.37374877929688,3340600,1423300
2022-02-17,192.52998420731026,126.94203479957548,192.8654840526767,128.2507975077918,189.99509964683367,125.44880849606606,190.1162567138672,125.97582244873047,3865900,2244000
2022-02-18,190.6008781410602,125.61570398597028,192.56727732358425,126.95083029938145,189.63165000789314,124.31571998238961,190.47972106933594,126.01976013183594,3321700,1785400
2022-02-22,188.8394897313292,125.37853703603113,189.35204666603758,127.52174855046435,181.2627936024838,124.09611095502459,182.9868927001953,124.91300201416016,5621300,1428000
2022-02-23,183.49945756245825,126.22175188024251,184.40344285119076,127.46903552921552,176.70560354973236,122.33057965874865,176.97586059570312,122.69949340820312,4471300,1659300
2022-02-24,171.93406885699835,118.97521516124212,178.70928027468457,126.04609642156076,171.47741193416522,117.81577371765435,178.51358032226562,125.3785400390625,3917700,2896800
2022-02-25,178.47629279839333,126.83663457900423,185.92251806476094,127.9697394912755,178.29923567863287,125.55422176388345,185.6615753173828,127.59203338623047,4098500,1790200
2022-02-28,183.92816382601285,125.20282397589634,187.4881766160998,127.460240769687,182.51160731011885,124.50891773901813,186.1741485595703,126.97713470458984,6192200,1551900
2022-03-01,211.39250690581642,126.27447097279757,211.64413534813028,126.92446962149543,203.67602458423917,121.88262081288423,204.49612426757812,122.58531951904297,15776100,1934500
2022-03-02,206.8912293237975,124.18394114839029,210.730827767955,126.45891597998514,203.77854487207148,123.24407891900879,209.59385681152344,125.58932495117188,6357700,1234200
2022-03-03,210.7308151254306,126.5643430079314,213.59188517603968,126.77515665448998,207.2360310559775,123.17383392558165,208.60598754882812,125.53665161132812,4604600,1319300
2022-03-04,207.5715263638284,124.35086579187899,209.77091099233388,124.55288716906531,206.55571256269266,121.00426433670863,208.84829711914062,121.87385559082031,3996100,2047100
2022-03-07,208.84827168908433,122.11100955729205,209.32355713496875,122.50627340392423,196.2390937147369,117.85090940293865,196.67709350585938,118.10564422607422,5743400,1963000
2022-03-08,196.85420657162723,118.04414222044086,199.35181981897117,121.95288598876094,192.6325082640669,116.88470080508925,194.59890747070312,118.47454833984375,4463200,1732700
2022-03-09,199.17473298983856,121.7859947305967,203.55485947249045,123.49882694714488,198.9137902526806,121.54005220365018,201.299560546875,121.98802947998047,3183200,1653400
2022-03-10,199.06292756934872,120.25765658606875,200.81496983369556,122.09344692384776,195.78248592370048,118.66780881015177,200.16261291503906,121.72453308105469,3155300,1653300
2022-03-11,200.98272260028827,122.65559458631112,201.79350802332507,123.06842958655182,192.72571149637193,119.65157059082564,192.88414001464844,119.7481918334961,4042600,1237900
2022-03-14,194.03976535942115,121.07746219986576,196.55600741030418,123.09792956538207,191.00162353341082,120.12039657590223,194.5523223876953,121.3521728515625,3168500,1665900
2022-03-15,196.18320476438586,122.31808513670217,201.48595970809953,124.53351088143977,196.18320476438586,121.63573022119499,200.69381713867188,123.52327728271484,2866700,1774100
2022-03-16,202.16628000778044,125.73869904125557,203.8158222169858,130.17840722508228,197.3295103704627,124.95000804200767,200.91748046875,128.6276092529297,3029800,2115100
2022-03-17,200.36761591644577,127.68827669927637,205.8660703860279,130.586057398574,199.88300188696036,127.37812520396464,205.6144561767578,130.2581787109375,3655400,1977000
2022-03-18,203.99287719151454,130.06319838076246,210.7494597844259,131.15318389320697,203.23800610121174,128.70735911550904,210.66558837890625,130.04547119140625,6544800,5104600
2022-03-21,210.6469349071108,130.072074246619,212.9115622839264,131.0557238106208,206.25749426290827,127.91868692973927,207.82315063476562,129.0884246826172,3023500,1252200
2022-03-22,208.48485387077008,130.0277783095045,209.34223922706872,132.71287352537342,206.65824039322015,129.48721382752402,207.60882568359375,132.42930603027344,2464000,1452600
2022-03-23,207.14284915792624,131.5519385892456,207.57153471495886,131.72916989132753,201.24365183370134,129.52261516492678,201.97056579589844,129.76187133789062,2993500,1089900
2022-03-24,202.2594692641267,130.59490952807317,203.8251399783917,132.00393054657732,201.4486838812098,129.11500678659561,202.26878356933594,131.83555603027344,2240400,936900
2022-03-25,203.2100481122919,132.3229668636595,204.9620901971422,133.51043192071063,201.60710600763477,131.0468793603683,203.73193359375,131.96849060058594,2465700,973200
2022-03-28,203.2193899700847,131.15319988282,204.5800323486328,133.22683506814727,201.71896189730538,130.77215315744914,204.5800323486328,133.16481018066406,2212000,1053600
2022-03-29,206.8912348716011,135.353659481743,209.28633392086542,137.89696397195692,205.21373552857938,134.87511993690936,207.7579345703125,137.3563995361328,3072200,1261200
2022-03-30,206.58368684859784,137.48932208530994,208.46621463089545,138.20713141514258,205.61447293096447,134.91057668674057,206.8539581298828,135.6726837158203,2464900,1103200
2022-03-31,203.47100950336107,136.17777028739602,205.2137374430371,136.87785230364733,197.62772599578702,133.90031995033186,197.77684020996094,133.98007202148438,4615500,1752200
2022-04-01,198.80197959721113,135.05236238376077,199.5568507419163,136.06259609015214,195.3444666883786,134.40546178348143,196.21116638183594,135.4600067138672,3217100,1207700
2022-04-04,195.88499631292888,135.58406661437377,200.00418045570638,139.81110306553842,192.15722631363911,135.4068352447454,199.8177947998047,138.02989196777344,3167000,1553100
2022-04-05,198.96040691800167,137.44500752241873,203.50827659044128,138.3754754426245,198.67149280160638,136.25752914241892,200.1719207763672,137.2234649658203,2538500,1852600
2022-04-06,197.26426910872956,135.12325000707628,202.31539579941102,135.59291920674193,196.6398693343426,130.92281123860326,201.24366760253906,131.48995971679688,3678500,1897200
2022-04-07,204.09538953075497,130.70127288574898,214.16968479352985,131.39248469337318,203.5641755267741,127.92755529753475,212.65994262695312,129.82395935058594,7938100,1737800
2022-04-08,217.1426156000097,129.6732658102725,220.0036860733661,131.3126722993927,214.92458776569765,128.47693082690535,217.45947265625,129.5137481689453,6631200,1117000
2022-04-11,217.38488991171587,128.8580130916341,219.9011458930585,129.32768221976286,213.33094880236655,126.63371721725528,213.70372009277344,126.78437805175781,3172200,1284100
2022-04-12,216.49023681656257,126.9793362541014,219.38857844286315,131.99506339406483,214.71022330085705,126.8375592828275,215.59556579589844,127.49331665039062,3366600,1465100
2022-04-13,214.6263427486857,127.08570366383354,219.18354062595915,127.49333448633661,213.89010027152563,125.44628297180417,217.9067840576172,127.2363510131836,2451300,1222600
2022-04-14,217.9906630171412,128.0781965007809,221.9793755860967,128.4238023880324,217.2451062092317,122.92954905551973,221.05674743652344,123.1422348022461,3909700,1020600
2022-04-18,219.50971791394915,122.78774962130903,224.84042985338058,123.90433280800072,219.08103235130517,121.79524325259209,223.0977020263672,123.45237731933594,3341800,933200
2022-04-19,223.95510346372254,123.6916509745483,230.3761868220937,128.7694029613571,223.17227516414016,123.6916509745483,229.30445861816406,128.6010284423828,4715700,1012900
2022-04-20,231.69954231880388,129.0795584813262,233.88961290574247,129.25678982230983,229.66791447246442,126.46535901663529,232.35191345214844,127.0768051147461,3735500,1445400
2022-04-21,233.77777990010168,128.61873916056268,237.52417848081848,129.41628691242164,230.75828110549745,122.86748983449013,231.28016662597656,123.69163513183594,3967700,1410700
2022-04-22,229.77041139297498,123.43465319289123,230.3761682907625,123.80685661228728,224.99885643104918,118.84429760170872,225.23184204101562,118.9683609008789,3431300,1836500
2022-04-25,223.65686890781876,118.74682211448841,226.3874534021249,121.65345966359963,222.05392679050195,116.69090049483681,225.2132110595703,121.5737075805664,3265100,1665400
2022-04-26,223.2561454927986,120.35079437316503,225.996058748338,120.60779134970421,220.32053227347163,116.46936387113297,220.40440368652344,116.48709106445312,2915500,1603400
2022-04-27,220.35780391890304,116.4959480791631,221.36430353738982,118.17966616079487,214.78479168387486,115.77813881172047,215.25076293945312,116.14147186279297,2995300,1719600
2022-04-28,218.475251252665,116.0883055820203,221.44814980087557,117.33780891025481,215.07366716138375,112.49045644275093,220.30186462402344,114.6349868774414,2317800,2873700
