Date,Open,High,Low,Close,Volume
2022-01-03,179.58720598975398,179.58720598975398,175.10182113573876,178.50453186035156,1641800
2022-01-04,177.98895891139364,178.942747912116,173.48638516819383,173.70120239257812,1896600
2022-01-05,170.7797076168041,170.7797076168041,161.43085703689908,161.93783569335938,3577200
2022-01-06,162.84865346573437,166.05372294636516,159.17957141430347,165.40927124023438,2592500
2022-01-07,165.5725365590008,169.47361183442626,164.34377513896655,167.325439453125,2260900
2022-01-10,165.5037910927526,165.5037910927526,161.6370808619373,163.83680725097656,1937300
2022-01-11,164.07739055277264,164.07739055277264,159.8068231562301,161.19024658203125,2446600
2022-01-12,161.04418789951697,163.91414309681716,160.6832965074676,162.76272583007812,2051800
2022-01-13,162.84866176423057,163.41576932985785,160.4942600244178,161.00982666015625,1614900
2022-01-14,160.64031523864847,160.94965256133904,156.2236736994235,158.23435974121094,1639100
2022-01-18,156.38693104619566,158.76710943715727,155.77684439232817,158.10546875,1682700
2022-01-19,158.8100974813755,160.51144637241615,157.37510676206202,157.40948486328125,1981200
2022-01-20,157.62429563644747,160.0903932858477,155.80264968871518,156.08619689941406,1440700
2022-01-21,157.2462125550572,158.9819394468032,155.8198229993511,156.6017608642578,1413100
2022-01-24,155.87138035835855,158.21719400306725,152.7780200434448,157.77037048339844,2102100
2022-01-25,156.0690384980252,157.9937927386554,154.47938554405735,156.5416259765625,1459800
2022-01-26,157.50401404506775,158.46639115216522,151.06808436284163,152.0046844482422,2469000
2022-01-27,152.52021676070783,152.9498511741183,146.14444363906506,147.4247589111328,2298700
2022-01-28,150.38927828751966,155.33866347593857,147.85443711984442,155.2527313232422,1934700
2022-01-31,154.41063626794337,157.0228213633976,153.59433334239057,156.82518005371094,2076200
2022-02-01,156.35255570802198,157.11730441111987,153.47400000019664,155.15817260742188,1460400
2022-02-02,155.94870865183032,158.64681232234707,155.60499324422815,158.10546875,1649300
2022-02-03,157.07435908736127,157.78755385474503,155.8627867797068,156.11196899414062,990100
2022-02-04,154.333310768469,157.03141499411694,153.37952162216072,154.92620849609375,1095100
2022-02-07,155.13241711395273,156.83377914809466,154.70278262053586,155.43316650390625,1098700
2022-02-08,155.3386469221777,155.75109236607537,152.30542843719277,152.51165771484375,1840600
2022-02-09,154.0497477136469,155.62221158194785,153.43967405636025,154.3590850830078,2814900
2022-02-10,152.17654474877676,153.70604251588645,148.17234807245393,148.69650268554688,1877400
2022-02-11,148.85975537516336,149.9424295157449,144.07362110230463,145.11334228515625,2920000
2022-02-14,145.5085853260579,145.97259785195155,142.8964137656944,143.99627685546875,2146100
2022-02-15,145.37113947937084,145.5859567535357,141.69346879458087,142.2949676513672,2536400
2022-02-16,142.3207230683725,142.61287137014565,140.3615908743348,141.49581909179688,2050200
2022-02-17,141.75358912379974,141.88247421209454,140.14676050317874,140.37875366210938,3107000
