Date,Open,Open,Open,Open,High,High,High,High,Low,Low,Low,Low,Close,Close,Close,Close,Volume,Volume,Volume,Volume
2022-01-03,67.64934630061576,25.96899240600409,105.61502564862101,81.04360111172808,68.37746719648516,26.00619634356864,107.65681208361559,82.2798115883631,66.27819924226097,25.49463022711076,105.49809783846865,80.63153095284974,66.75100708007812,25.689956665039062,107.2700424194336,82.1839828491211,2637600,5835900,10717700,6739700
2022-01-04,67.46968671832838,25.736463567368144,107.89066874795365,83.40101451243713,68.27345871533561,25.87598144618199,109.71658583481154,87.0617275361552,66.71319839769409,25.52253603491584,107.62983031219457,83.19018692128496,67.26165008544922,25.531837463378906,109.22187805175781,86.2088394165039,2867300,8767900,16413100,12870700
2022-01-05,68.2639999298805,25.503932727278883,109.95042796389156,86.24719119360603,68.34910188022938,25.680656316821903,111.38956834384511,86.87967410509967,65.17183253998238,25.2434980571137,109.7975207996633,85.57638263105065,65.2191162109375,25.476028442382812,109.93244171142578,85.5859603881836,3275000,6831100,15487100,9568800
2022-01-06,65.64465267534402,25.606245681023104,111.19168920972,87.11923096971177,65.98507496939145,25.773666061771163,111.82131096499737,87.6846255925414,63.034758040282625,25.3458110208606,109.41074831822297,85.72010373399547,65.47444152832031,25.717859268188477,110.86788177490234,86.95631408691406,2915100,5521500,13318500,7941200
2022-01-07,65.48389349722665,25.72715950012207,111.12874324130576,86.77424508917782,66.3633164710392,25.99689557568649,112.91867408866436,88.47043633529711,65.21912223018217,25.58764163561829,110.5890595296601,86.34300482197672,65.37987518310547,25.72715950012207,112.45994567871094,87.91461944580078,1763600,5208400,14164600,7344300
2022-01-10,64.70849534049785,25.848078426704785,112.56788550007575,87.66547480551613,64.85033916623387,25.968993446215396,113.05359673050229,88.29795035705226,62.24043730191186,25.587643757057094,111.40757648222849,85.2601346113651,63.80070495605469,25.75506591796875,112.53190612792969,87.82838439941406,2573100,8316300,12626100,6821800
2022-01-11,63.85744506816277,25.736463830537588,113.2065011722421,88.50876215816648,65.76759336074166,25.810873484936923,115.13135293005234,90.17620538101585,63.053672939473635,25.299307332699748,112.28005466461123,87.90503460625457,65.3988037109375,25.48533058166504,115.1043701171875,89.99413299560547,2226200,3063200,14609000,8977700
2022-01-12,66.183639210093,25.45742758504208,115.12235952740532,90.41578497568985,66.95904377661786,25.61554831938642,115.51811889754391,91.08660070856938,63.81960001770316,25.345812218536523,113.75517769332332,89.47665318542734,64.20730590820312,25.50393295288086,114.52871704101562,90.8661880493164,3185100,2423000,12469200,8669100
2022-01-13,63.299530788098245,25.038867902014324,114.35779337312742,89.50542196829808,64.27351401283558,25.70855466447833,115.22128440622694,90.7991284041517,61.93784158059458,24.927252554570774,113.73716133757533,88.98793793170361,62.013492584228516,25.62484359741211,114.0519790649414,89.48625183105469,2951700,5675900,9691300,9123000
2022-01-14,61.20971147405707,25.652750242806913,114.01601081122028,89.12207486629991,63.195503132186865,25.717858462290806,116.21069738567037,91.63282842469556,60.349197667331254,25.22489521530366,114.01601081122028,88.72916758597766,62.82671356201172,25.680654525756836,115.99483489990234,91.54657745361328,2966000,3099700,13281000,10057100
2022-01-18,62.86453992424059,25.513232636306252,116.65145118409745,90.95243842527613,64.75577147507907,25.67135335983606,116.93028273928866,91.04826715469542,62.684870618278666,25.234195126159914,115.01442750024196,85.90218322985564,64.53827667236328,25.429521560668945,116.37261962890625,88.31710815429688,3112400,4735800,12905500,15343500
2022-01-19,64.75577830544076,25.494626670849193,116.88531113559253,89.12208948526725,65.58791767837145,25.84807378577271,117.0652011399822,89.428745844809,63.11985966704137,25.410915605423398,115.61706395884484,87.17673751899328,63.26170349121094,25.438819885253906,115.94987487792969,87.69422149658203,3702700,3527200,12064300,9110700
2022-01-20,63.48864208954657,25.448122920650164,115.3742054269151,88.6716767462508,63.79123884674272,25.569037926094943,117.70381297029698,89.42873615114681,60.75581309704756,25.224893990091143,115.0234082924781,87.60796101505318,60.803096771240234,25.308603286743164,115.53610229492188,87.61754608154297,2790100,7282800,11370400,8790900
