Date,Open,High,Low,Close,Volume
2022-01-03,89.12821370558541,90.98561199180097,89.10129598120415,89.89988708496094,8481900
2022-01-04,91.52398594218593,93.92873408195027,91.50604307474573,93.55187225341797,8967000
2022-01-05,93.04937764724428,94.24278021514506,91.13814404402824,91.23684692382812,10288800
2022-01-06,93.42624368998662,93.50699685530722,90.28571502796939,92.79813385009766,10059200
2022-01-07,92.87888671641862,93.79412341535917,92.35845464946779,93.3634262084961,6128400
2022-01-10,93.96462581417285,94.30559505893612,92.26874075528096,93.43521881103516,8904900
2022-01-11,93.4621342698446,95.19390489447737,92.94170217398333,95.04136657714844,7320200
2022-01-12,95.15801464254776,95.53487641303573,91.83802332105375,92.46613311767578,10855200
2022-01-13,92.80710269162498,93.63261138629277,91.64959280971071,92.01748657226562,6267700
2022-01-14,89.50507449654906,90.15112725741763,87.38746015628422,88.72442626953125,16724900
2022-01-18,86.07739380864086,86.53501555975004,83.39448728526,84.3545913696289,21803100
2022-01-19,87.94377824303855,88.15912686511912,85.20702907276967,85.89794921875,19716100
2022-01-20,86.67858860748152,91.48808441679022,86.67858860748152,89.57685089111328,22637600
2022-01-21,88.06043675724965,89.33459265422847,86.45427960015229,88.70648956298828,22568300
2022-01-24,86.15816161443054,88.22194042691754,84.0584970684444,88.006591796875,19527300
2022-01-25,86.66063897629267,89.57684389794541,85.25188794951124,88.86798095703125,16060700
2022-01-26,89.86398462455605,91.29965348214041,88.7423672599106,89.88192749023438,13344400
2022-01-27,90.90483970437862,91.7303552669154,89.42431029674178,90.76127624511719,17843100
2022-01-28,89.54147600329074,92.0894774048178,88.68310940133321,91.9810562133789,14044800
2022-01-31,91.23112804800607,92.83040296566371,90.60767850532682,92.64969635009766,8467000
2022-02-01,93.02918135890839,94.05922419993094,92.37862653436461,93.92369079589844,7885700
2022-02-02,93.78816235095138,94.23993575939814,92.43284212561113,93.8965835571289,9596300
2022-02-03,93.67070510166137,94.0592305428802,92.27924205388963,92.42381286621094,5986500
2022-02-04,92.297309248917,94.89048421628915,92.22502384871107,94.0682601928711,7881800
2022-02-07,94.0140365237508,95.93858850553897,93.64357906931663,95.03504180908203,9129000
2022-02-08,95.74887113330153,96.96865813377126,95.16156423870022,96.09221649169922,9249000
2022-02-09,96.61625828834127,98.55888526067646,96.54397289087882,98.24264526367188,11054300
2022-02-10,97.75473582997954,99.146198805099,96.81504627950216,97.19453430175781,8116200
2022-02-11,96.67951348145463,97.93544305837734,93.80623420691938,94.48389434814453,9755900
2022-02-14,93.99596573591181,94.42063380430979,91.80034689419541,92.67678833007812,11110300
2022-02-15,93.5351580630344,94.2851035322947,92.27019810707095,93.45384216308594,6714100
2022-02-16,92.61353975766811,93.10145581873513,90.96004758852676,91.39375305175781,10190700
2022-02-17,90.37275976060948,90.5444358810598,86.64111346864779,86.87603759765625,15620300
2022-02-18,86.07186676628648,86.77663214004214,84.12923984278382,86.2164306640625,16321800
2022-02-22,85.54781309460502,87.43622263733822,84.84304767878085,85.6110610961914,9143700
2022-02-23,86.46944549425915,86.48752029470192,84.10215675648213,84.52682495117188,8722200
2022-02-24,81.18367712220946,83.28894278229717,79.99099564367955,82.95462799072266,18518000
2022-02-25,83.18955219795029,85.56587776022766,82.79198940672713,85.43035125732422,9717400
