Date,Open,High,Low,Close,Volume
2022-01-03,627.7914547857935,633.2647116157292,609.3999899506746,619.3950805664062,1360600
2022-01-04,619.3951560552814,619.3951560552814,594.5397348762956,606.4966430664062,1998900
2022-01-05,597.776544724347,602.9359732078486,581.8274569346188,582.3473510742188,2295800
2022-01-06,575.5793798585707,584.4563165831203,569.1154253271285,575.17724609375,1789000
2022-01-07,575.8941258312024,578.3982575152594,553.6318143648949,557.3536376953125,2275200
2022-01-10,543.5660725821149,560.623703188892,534.079754734915,559.936279296875,2956700
2022-01-11,556.0180537663069,569.1868757516982,548.4761701766506,568.3128662109375,1696500
2022-01-12,574.2934286830795,578.9678397572366,565.4454448552202,566.8792114257812,1433700
2022-01-13,570.4439166004931,572.0544389984433,541.7788356069228,542.9768676757812,1633400
2022-01-14,541.4153371957651,547.3172677327259,533.6279511920417,540.885009765625,1722600
2022-01-18,529.6214631321097,539.0292036183689,526.469166701871,528.1484375,1888100
2022-01-19,532.3611824581027,548.525202670656,531.0845724392019,535.5429077148438,1904500
2022-01-20,542.1715171811782,556.2929252759945,533.9913593982885,534.8260498046875,1924000
2022-01-21,537.1535019610563,542.8197595762398,518.3282517068207,519.0451049804688,2574900
2022-01-24,516.5408592980272,526.0958639981815,491.36193306434296,525.0647583007812,2850100
2022-01-25,507.6144069210211,519.3396928950167,499.8663079806228,506.7109680175781,2418200
2022-01-26,522.4723093482852,527.1958087772491,490.7630016167436,498.35400390625,2503100
2022-01-27,507.12333089993695,516.5408995281168,504.0594429068659,507.91876220703125,2485400
2022-01-28,510.80586960386046,526.5868879243669,497.0674931277532,525.2022705078125,1760600
2022-01-31,526.213746415467,546.6299166900656,522.4722643206901,545.2452392578125,2209400
2022-02-01,546.394240093427,551.7461843753109,538.3318595756981,550.7445678710938,1706300
2022-02-02,552.6397986339205,554.711839751934,544.4301523529167,552.1880493164062,1245500
2022-02-03,534.0896894070136,542.8296664561193,523.9847540033885,525.9586181640625,1372400
2022-02-04,521.4805464973987,540.3843748427876,521.4805464973987,534.2369384765625,1504500
2022-02-07,534.6100634338561,545.9032586097866,532.7442072123742,535.4742431640625,1411600
2022-02-08,529.5821983059957,546.3943258772115,528.7277883060395,544.2633056640625,915500
2022-02-09,555.9197783085804,569.5305789567808,554.8395836252184,568.9806518554688,1670700
2022-02-10,552.5023835078057,565.5533674767355,542.397450452296,547.5530395507812,1594200
2022-02-11,549.7330765490628,551.5989327288369,523.0909519041168,526.1744995117188,1250400
2022-02-14,526.4987222509445,528.639512579881,514.7243454730069,519.5361938476562,1165400
2022-02-15,528.0696666269374,529.6310995996447,506.49478784593737,518.288818359375,2170300
2022-02-16,516.5114329915608,520.8814204621592,502.5078914852038,518.6522827148438,1318400
2022-02-17,513.8698674065942,516.4427470658544,485.82343524989363,487.2571716308594,2145400
2022-02-18,488.7498495505398,489.70240719380797,470.14061630158676,472.54656982421875,2323300
2022-02-22,471.29941921532384,485.47974732142774,468.2944495443831,474.5597229003906,2282900
2022-02-23,483.0639430829673,483.0639430829673,457.1779616825498,458.6018981933594,1799500
2022-02-24,449.7637657216508,489.3390370498215,442.1629640743554,488.1900939941406,2683700
2022-02-25,480.23574368311176,483.2800021953915,466.07504620100536,478.41900634765625,2846500
2022-02-28,470.2290338529329,475.7479647994374,455.05688863022993,465.83941650390625,2525400
2022-03-01,467.5677185908089,475.84611399275883,457.4725859021325,460.1534729003906,2176700
2022-03-02,463.6199643318024,480.54012557975716,459.5838894314236,477.26019287109375,2083000
2022-03-03,481.3356104690535,484.00669781853173,460.55612784729135,464.1994323730469,1640400
2022-03-04,462.34338035927567,466.09469215901436,452.6705077735737,456.5887756347656,1611900
2022-03-07,455.87194839725174,458.3466205324063,428.6602647957691,429.5244445800781,2312700
2022-03-08,430.5456979563793,447.0632307757922,424.37863251202896,434.2577209472656,2669000
2022-03-09,448.27112836490056,461.50869826857894,443.87168144149825,456.382568359375,1950400
2022-03-10,451.8751378072698,451.8751378072698,435.36743365843915,444.23504638671875,1756200
2022-03-11,449.34151819535407,453.59363854634705,430.6242768930635,431.4197082519531,2303200
2022-03-14,432.0089452729926,437.2725421718129,415.42266324171266,416.993896484375,2353900
2022-03-15,420.10682752325795,433.5506415918739,417.8874896568323,431.773193359375,1953400
2022-03-16,436.99757478889455,449.66558837890625,430.113625874682,449.66558837890625,2487400
2022-03-17,446.6507559159697,466.4580509719245,445.07955277192957,465.23052978515625,2680700
2022-03-18,467.1356850260068,474.62847978602156,459.446474871795,471.2405090332031,3112900
2022-03-21,464.56275934424144,467.93107024394175,455.2237686880835,458.11090087890625,2044600
2022-03-22,458.0715866076012,470.10129341790866,457.6002376840309,467.4302062988281,1979900
2022-03-23,462.6969113513053,463.4923426348814,451.48226527872885,453.1418762207031,1718700
2022-03-24,455.8129647300079,458.81793402560567,444.89294167296265,457.25653076171875,1567200
2022-03-25,459.11260110199225,460.60528620020654,444.67696842704555,451.08953857421875,1312200
2022-03-28,452.25811074410336,473.0473935377574,449.9601945950457,471.8591613769531,2085000
2022-03-29,479.35195058430065,481.2766954631692,467.2436645055268,476.6317443847656,1918000
2022-03-30,472.3108425664426,472.86076963612334,459.7999567780393,463.462890625,1747800
2022-03-31,469.0801073849479,480.0688508356773,465.0538314010002,472.1930847167969,2647900
2022-04-01,471.99666368567625,478.7234561381435,468.49085581489965,475.22747802734375,1316200
2022-04-04,476.6513818822509,498.5798067246633,476.2782106541565,496.5568542480469,2326700
2022-04-05,492.88415175499256,497.2541093855002,482.1703427824526,487.1295166015625,1632600
2022-04-06,476.5433650128619,484.713753408966,473.41072847599963,481.39453125,2041300
2022-04-07,475.9050748117246,489.48638673468383,475.52210376463205,486.1082458496094,1568200
2022-04-08,485.1150319800784,485.1150319800784,473.501460143823,474.809326171875,1717500
2022-04-11,470.41362371680395,470.6693089338909,457.01031654108766,465.46728515625,1595600
2022-04-12,471.9084105137418,476.4318786020538,453.4997632170292,453.9422607421875,1509700
2022-04-13,456.6268667019955,465.36899127472526,452.3492105566866,462.5959167480469,1477800
2022-04-14,459.9211556845779,461.4748636839714,452.2312118912378,457.37420654296875,1646100
2022-04-18,454.00122812186453,466.28351206444904,452.9392041270148,461.23883056640625,989300
2022-04-19,458.5444242364878,477.58244174093136,457.1775585069829,477.00225830078125,1184300
2022-04-20,479.4704788039121,484.1808191660224,473.2359302919565,473.93414306640625,1184600
2022-04-21,476.7662632492711,483.453183220676,455.8500380522765,457.9052734375,1426600
2022-04-22,458.50510560149496,460.23581261921197,435.41561756621985,435.9171447753906,1699300
2022-04-25,434.2453410549495,439.9882048483732,426.3882426987244,439.49652099609375,2094000
2022-04-26,437.15618885489306,437.8642149447735,414.1060428299051,414.3420715332031,2218200
2022-04-27,414.1650569899218,421.6878151566868,409.2383743820771,411.2936096191406,1927900
2022-04-28,416.93809925349353,440.55861275159543,414.77470812370285,437.1856384277344,1791000
2022-04-29,434.2257715571416,435.1402965033232,410.683941589585,411.7853088378906,1898500
2022-05-02,413.0931362215954,420.78307969449554,406.3570907343403,419.90789794921875,1778700
2022-05-03,422.4744539459421,426.32926878502127,418.5803260035069,423.6741638183594,1324300
2022-05-04,424.8148945289721,440.8929642475208,411.20508762026293,440.4701232910156,1599300
2022-05-05,430.587231047032,432.43596721500916,398.0377525838222,403.0430908203125,2110600
2022-05-06,399.4243101492618,399.77833814859036,384.3099524571524,389.1284484863281,1989700
2022-05-09,380.39614957341735,384.42796352048185,357.719690702712,360.90582275390625,3485200
2022-05-10,375.32200174290074,377.092051780373,358.44740667965027,365.01629638671875,2271000
2022-05-11,360.74848522126763,370.16913558759126,348.6235433815274,350.2461242675781,2563400
2022-05-12,336.8722981601466,349.5577361647869,333.7156660675716,348.0040283203125,3268000
2022-05-13,356.0774467350524,370.68046294110053,354.6122084693948,365.5767822265625,1894200
2022-05-16,363.9444275585678,364.1705829454052,350.4624634686897,353.6092224121094,1554800
2022-05-17,362.96101883732246,367.5140160242586,353.2453412998433,365.6849365234375,1643100
2022-05-18,358.093420423003,362.70541834744296,346.04716345827336,347.4337158203125,1721100
2022-05-19,349.64629049535756,362.9807569090241,348.7612653813545,356.3036804199219,2102900
2022-05-20,361.70233749805465,365.60630871442385,350.3444218385411,361.6629943847656,1921600
2022-05-23,364.9770172205138,365.81288599966535,356.96257424160893,365.193359375,1799400
2022-05-24,357.07070021422794,359.6274627308102,349.82328366488224,352.99957275390625,2877700
2022-05-25,366.5897427871438,389.00067653447854,357.45424622095055,381.9892883300781,5277100
2022-05-26,379.8651995010886,407.1143159664777,379.43251521858457,399.660400390625,3508100
2022-05-27,404.16420339032027,415.7974323418967,403.85936174476797,415.4532775878906,2932400
2022-05-31,412.8375179263713,417.9313564329644,405.70810066957364,407.566650390625,4297700
2022-06-01,413.22098275078525,417.52813859889295,399.601332457889,401.5779113769531,1598400
2022-06-02,402.55146828083525,420.14393437912605,401.6861297390861,419.7604064941406,1453400
2022-06-03,409.76938557242926,413.6831703180359,398.6376545668254,402.1482849121094,1519000
2022-06-06,409.6513840174282,412.8768295088701,399.98489082524316,402.16796875,859900
2022-06-07,397.38874381797,411.785262690321,396.4447191409317,409.7201843261719,1218100
2022-06-08,408.43201894201667,413.19151596466423,405.50157180389607,407.566650390625,1335100
2022-06-09,402.73824918502896,407.52727532613875,393.45525524320954,393.887939453125,1186300
2022-06-10,383.9068268310444,386.8569305669541,372.539096169473,374.8795166015625,2197200
2022-06-13,362.1645346932438,366.78634533739523,355.7431441733241,357.93603515625,2191200
2022-06-14,360.7091566666591,364.93762639431674,353.855081589592,358.7129211425781,1401500
2022-06-15,364.2296076408216,380.35683328403474,362.34152829259034,372.2440490722656,1830300
2022-06-16,359.3816115363788,364.239451190229,349.31193420208484,353.6485900878906,2106100
2022-06-17,357.0116497500216,368.92024881160944,356.5101526041594,363.5608825683594,2776200
2022-06-21,370.7689680204342,376.65933097216083,368.17286287356256,371.1524658203125,2019000
