Date,Open,Open,Open,Open,High,High,High,High,Low,Low,Low,Low,Close,Close,Close,Close,Volume,Volume,Volume,Volume
2022-01-03,30.78695297241211,154.46311153550604,14.530835745688396,77.38999938964844,30.897725715539806,155.65166726545658,14.846326123542344,77.91000366210938,30.15638568204552,151.2936245512026,14.530835745688396,76.79000091552734,30.78695297241211,153.0071258544922,14.759450912475586,77.43000030517578,2353800,1712700,8569100,490300
2022-01-04,30.880684021732673,155.9884490365462,14.93320118486613,77.5,31.391952300836106,157.69205125510155,15.513886194947652,79.58000183105469,30.84659860297526,154.463123390178,14.93320118486613,77.41999816894531,31.238571166992188,154.47303771972656,15.390433311462402,79.27999877929688,2723900,2043100,16823500,804700
2022-01-05,31.170412664897515,154.7305323928318,15.408722440455488,79.6500015258789,31.40048118215418,154.96824957017336,15.86321092013022,80.62999725341797,30.676183700561523,150.3328628484968,15.39957758896037,78.95999908447266,30.676183700561523,150.35267639160156,15.445300102233887,78.98999786376953,4353800,1339900,10922700,1189500
2022-01-06,30.812515607725665,150.78849031455465,15.637334895893346,79.27999877929688,30.88068645060236,152.13552415232598,15.683057398642656,79.27999877929688,30.420543012878777,149.47116923609912,15.335561842823548,77.45999908447266,30.642091751098633,150.7290496826172,15.518453598022461,77.86000061035156,4259800,1782200,8571700,984300
2022-01-07,30.505748576766724,151.1153539340747,15.527601797969005,79.0199966430664,30.786948384100953,153.55189100927427,15.765362700813307,79.55999755859375,30.343847725933323,150.521068489081,15.527601797969005,78.29000091552734,30.650609970092773,150.55078125,15.66477108001709,78.94999694824219,2720600,2040200,10482700,950100
2022-01-10,30.57392190557786,149.4018186424657,15.728784338822793,78.73999786376953,30.60800407393975,150.5903742695236,15.852235466224716,79.16999816894531,30.292722075282153,144.64758102092938,15.308129915853735,77.70999908447266,30.53131675720215,147.19308471679688,15.545890808105469,79.1500015258789,3725800,2652300,15250000,977400
2022-01-11,30.52279712493298,147.7675665040424,15.655624127901321,79.0999984741211,30.744349121689652,152.04637007250557,15.655624127901321,80.66999816894531,30.15638695769794,146.34129361011944,15.353851083828886,78.55000305175781,30.608007431030273,151.04600524902344,15.582467079162598,80.54000091552734,3259700,3488300,16455800,859200
2022-01-12,30.539845236359422,152.4623620174639,15.673912935418677,80.45999908447266,30.855127325345773,152.67036644258692,15.824800337771904,80.66999816894531,30.50575980766755,148.28261110440363,15.509309130743054,77.3499984741211,30.676183700561523,148.56983947753906,15.68305778503418,77.79000091552734,2406400,2010200,7975700,1221600
2022-01-13,30.718777194075553,149.15421839338782,15.774506363117963,77.63999938964844,31.059624850408717,150.63991686626696,16.089995862467628,78.73999786376953,30.539833637254514,147.6388071601156,15.609902539387033,77.12999725341797,30.92328643798828,148.47079467773438,15.993977546691895,77.86000061035156,3202400,2234300,9726800,517900
2022-01-14,30.821035849663794,147.72793470792672,15.88424408388077,77.44000244140625,30.872163982670422,148.0052638603166,16.094570433423073,78.0999984741211,30.463148670311632,145.05368067370696,15.701350544329689,76.36000061035156,30.744348526000977,146.569091796875,16.05799102783203,77.77999877929688,3122200,2718500,8547000,805200
2022-01-18,30.642092259987713,144.90514826041934,16.012263919969527,77.02999877929688,30.821035849663794,145.14285037776557,16.094565814728945,77.2300033569336,30.241599928412402,142.40917023512392,15.72420728831156,75.95999908447266,30.744348526000977,143.14212036132812,15.838515281677246,76.2699966430664,3632800,2852600,10282200,651500
2022-01-19,30.90624568407242,143.57792205322733,15.820228734486502,76.2699966430664,30.948850831166613,144.17219243641543,15.893385795040587,76.72000122070312,30.403497147006483,140.4678601966215,15.285268056222616,74.5199966430664,30.42053985595703,140.85414123535156,15.30812931060791,74.55000305175781,4392000,3131300,11762000,815900
2022-01-20,30.37793981221901,141.69600878609563,15.40414826839377,74.66999816894531,30.608008295290986,145.3508293318884,15.573325395149247,75.91999816894531,29.721810034935665,140.4876395239824,15.097803609602252,74.05000305175781,29.781457901000977,140.8838348388672,15.244117736816406,74.12999725341797,5234400,2576400,18906200,892500
2022-01-21,29.926314260034637,140.8937415311626,15.25326239369097,73.91000366210938,30.062652695707687,143.79579868933286,15.262407244550733,75.47000122070312,29.69624254035548,139.7844248172281,14.732018104098259,73.29000091552734,29.85814666748047,140.9036407470703,14.759450912475586,73.54000091552734,4933600,3607400,10121400,799400
