Date,Open,Open,Open,High,High,High,Low,Low,Low,Close,Close,Close,Volume,Volume,Volume
2022-01-03,98.33513947209798,39.09323313759389,130.00999450683594,101.20254623563112,39.47146938552076,130.57000732421875,97.8459922877308,38.73300846674517,126.91999816894531,101.15194702148438,39.390419006347656,127.01000213623047,1100900,2815000,1031500
2022-01-04,102.19771207433882,39.471479963515414,127.9000015258789,105.292821954176,40.182918554297224,129.0500030517578,102.19771207433882,39.4444608729788,123.02999877929688,104.51693725585938,39.73263931274414,123.86000061035156,1242600,2727500,1568200
2022-01-05,104.81210923691731,39.95968240490652,123.87000274658203,105.70606305887937,40.58632163179544,124.47000122070312,102.79649224653697,39.923354589443385,119.30999755859375,103.10853576660156,40.21397018432617,119.3499984741211,1042800,3807700,1198900
2022-01-06,104.11212227618931,40.32294839578026,121.36000061035156,105.40246021254275,41.36734697167253,121.36000061035156,103.04106477062521,40.086821090336294,118.30999755859375,105.25065612792969,40.89509582519531,119.0999984741211,1045200,5655500,1159200
2022-01-07,105.41931913588589,41.01315808641867,118.98999786376953,107.94938279514714,42.07572399604425,123.18000030517578,105.2928146660659,40.84968640801473,118.43000030517578,105.95063018798828,41.63979721069336,121.08000183105469,1099000,3677100,2329400
2022-01-10,106.11930892070822,41.79418608480043,119.58000183105469,106.40604639100539,42.130209641005344,119.70999908447266,104.91331160740131,41.56714248598975,115.37000274658203,105.51209259033203,41.630714416503906,118.66999816894531,590300,3842900,1405500
2022-01-11,105.41931391680147,41.712461562672885,118.30000305175781,105.41931391680147,41.830525236107086,119.41999816894531,103.24345773333046,40.27754396613643,114.56999969482422,104.12898254394531,40.93143081665039,119.1500015258789,761300,2756500,1519200
2022-01-12,104.08681604016772,40.7588788465625,118.83999633789062,104.73620264077417,41.176638349845376,120.25,103.39526557302764,40.613571042620144,115.36000061035156,104.17115020751953,41.05857467651367,119.26000213623047,518600,1895500,1614000
2022-01-13,104.16273452802483,41.113062377037416,120.19000244140625,106.6168932114564,41.87592913915039,120.58000183105469,104.05309430568228,41.022242843207906,117.19000244140625,106.01811218261719,41.667049407958984,117.47000122070312,700600,2249500,1362700
2022-01-14,105.45305093544343,41.63980085451073,116.05000305175781,106.1530367377936,42.16654374533112,116.75,104.31452360969239,41.349185281786006,111.63999938964844,105.48678588867188,42.12113571166992,113.4000015258789,770100,1814700,1290500
2022-01-18,105.42776245903198,42.003078004912545,111.79000091552734,105.87473937649813,42.16654972078728,112.08999633789062,103.57237844130269,41.449090908271664,108.86000061035156,104.09526062011719,42.039405822753906,110.4000015258789,814500,2993000,1854400
2022-01-19,104.69403476440606,41.97583055916756,110.97000122070312,104.76150467356375,42.47532588960438,112.68000030517578,101.15194817932804,41.6942951897452,107.58000183105469,101.23628234863281,41.81235885620117,107.62999725341797,712600,3406600,1409000
2022-01-20,100.97484748102708,41.739697478161766,108.48999786376953,102.40854770448094,41.81235309810172,111.94999694824219,98.19177477163446,40.68621523990705,105.87000274658203,98.36044311523438,40.713462829589844,106.05999755859375,730700,5925300,2158700
2022-01-21,98.57971246496108,40.85876889626594,105.0,98.60501207188064,41.35826413702596,109.56999969482422,95.8303748406748,40.76794937513926,102.47000122070312,96.51349639892578,41.14030075073242,108.0999984741211,989600,2199300,2664400
2022-01-24,94.32921001560396,41.26745012931005,105.56999969482422,97.41589091690837,41.81235693563926,112.31999969482422,92.37262761565118,40.44101143090116,103.4800033569336,97.01107788085938,41.158470153808594,111.91999816894531,1412100,2421600,2378400
2022-01-25,95.98218576890912,40.98592019693458,109.4800033569336,97.04481437538661,41.0858199560921,111.63999938964844,94.506315206579,40.241217310647244,106.77999877929688,96.35326385498047,40.31386947631836,109.94000244140625,1071400,2721400,2016300
2022-01-26,97.23878415594012,40.10498784858837,110.98999786376953,100.10618453652248,40.49550318086989,111.58999633789062,95.68700840671835,39.28762937069427,106.55999755859375,96.68216705322266,39.5328369140625,107.75,1221600,4375500,2433500
2022-01-27,97.88817480832826,39.75988289904854,110.4000015258789,98.43635662239052,40.56815773914242,110.5199966430664,92.4654041049118,39.75988289904854,104.54000091552734,93.16539001464844,40.15039825439453,105.54000091552734,1371200,1758300,2049700
