Date,Open,High,Low,Close,Volume
2022-01-03,56.64744431671947,56.80725477424289,54.56993347097273,55.09636306762695,1031100
2022-01-04,55.34076541981145,56.36542048769619,55.17155606283909,55.92359924316406,1594700
2022-01-05,55.92359967272955,56.44062667366867,54.97414676397969,55.19976043701172,1470100
2022-01-06,55.50997848511541,56.08340983471771,54.97415001424294,55.801395416259766,1167900
2022-01-07,55.78259473853741,55.88600086345238,54.72973922178194,54.77674102783203,1266500
2022-01-10,54.325520694488354,54.616934062161455,53.451273419452704,54.22211456298828,1306400
2022-01-11,54.297313125484344,54.438322129234805,53.404268055091215,54.165706634521484,1532900
2022-01-12,54.50412637788354,55.12455955099056,53.99649825824834,54.24091339111328,903800
2022-01-13,54.42892384545108,54.870745129473306,53.86489140979399,54.05290222167969,1353200
2022-01-14,53.620485122592974,53.78969451128204,52.6334327459123,53.282066345214844,902200
2022-01-18,52.70863232803641,52.84023882697153,51.65577675054731,52.078800201416016,1047400
2022-01-19,52.44541871040016,52.62402701598598,51.38316063210698,51.45836639404297,1022600
2022-01-20,51.72156764431214,52.28559638672483,50.17988573477731,50.30208969116211,1125700
2022-01-21,50.339699160160364,51.34555282040911,50.07648619067704,50.5277099609375,1644300
2022-01-24,49.822671292599345,52.11639298189964,49.35264609172577,51.97538757324219,2679400
2022-01-25,51.336156141064976,51.91898642157767,50.37730424253949,51.354957580566406,1695500
2022-01-26,51.77797712562996,52.29500412216101,50.56531126368807,50.98833465576172,1834000
2022-01-27,51.58997516290635,52.060000437676976,50.03889032175998,50.39611053466797,1254100
2022-01-28,50.55590823915422,50.94132875113484,49.51245174461928,50.92252731323242,1192200
2022-01-31,50.443111145645204,51.646374672927465,50.32090357302805,51.59937286376953,1561700
2022-02-01,51.552369623067946,52.48302119698793,51.01654112432883,52.37021255493164,1974300
2022-02-02,52.201005824384374,53.90249860857896,52.201005824384374,53.69568634033203,2321300
2022-02-03,53.197448528901205,53.43246111233229,52.247999269682886,52.342002868652344,1127700
2022-02-04,52.09759088028368,52.22920094709921,51.09173725010047,51.72157287597656,1305500
2022-02-07,51.871989651471594,52.0505979650623,51.22335606273961,51.74038314819336,1218100
2022-02-08,51.95658624627754,52.699226925891814,51.69337328074649,52.46421432495117,1292500
2022-02-09,52.953044332998125,53.94009660252297,52.953044332998125,53.5546760559082,1177000
2022-02-10,52.83083203411382,53.35725795147946,51.383153589343074,51.5899658203125,1704500
2022-02-11,51.608774215053955,51.82498540111823,50.2457002641193,50.480712890625,1471400
2022-02-14,50.56531785900234,51.044742041879424,50.17989729284371,50.54651641845703,1415900
2022-02-15,51.15753992046665,51.79677446527431,50.78152192034942,51.5899658203125,1098400
2022-02-16,51.46776229097551,52.49241742797132,51.46776229097551,52.26680374145508,1349200
2022-02-17,48.882629034298645,48.882629034298645,44.05076973813122,44.78400802612305,6457800
2022-02-18,44.53959102613095,47.04012506290697,44.35158022019131,46.2222785949707,5466300
2022-02-22,45.357439682972476,46.504302517815894,45.04722127577386,45.2164306640625,3880100
2022-02-23,45.357443305122686,45.517250192374746,42.66889790539964,42.76290512084961,2893500
2022-02-24,41.55963323572494,43.20472166975892,41.01440579088366,43.17652130126953,2589100
2022-02-25,43.07311262530205,45.272830887784444,42.99791045176836,45.1506233215332,1707000
2022-02-28,44.30458154054651,44.54899309530385,43.261124900681345,44.135372161865234,2444900
2022-03-01,44.02256403743217,44.25757664855831,42.79109666416837,43.110713958740234,1889600
2022-03-02,43.545502025072224,45.64385384387312,43.52659753234769,44.8026237487793,3191700
2022-03-03,45.07673171221018,45.237418104071565,44.10317373411734,44.41509246826172,2945200
2022-03-04,43.82906796497686,43.82906796497686,42.03318418807603,42.486881256103516,2171500
2022-03-07,42.42071266867464,42.42071266867464,40.483047193258024,40.51140213012695,1824300
2022-03-08,40.62482904228084,41.286471937272864,40.03880412644844,40.21839141845703,3072000
2022-03-09,41.43770537667309,43.02564692403381,40.993458751618654,42.61920928955078,1515300
2022-03-10,41.636199510907204,42.85551248294833,41.636199510907204,42.0142822265625,2147300
2022-03-11,42.43016689047165,42.6853721620061,41.59838714684054,41.63619613647461,1284000
2022-03-14,42.089892442657366,43.640024933305874,41.948114142559696,42.68537139892578,2063300
2022-03-15,43.11071646086053,43.77235939025395,42.60030589198585,42.9594841003418,1469400
2022-03-16,43.38482296007557,44.519063775356706,43.38482296007557,44.481258392333984,2293600
2022-03-17,44.20715047694322,44.38673777219933,43.81961734090148,44.093727111816406,2334000
2022-03-18,43.28084977707305,44.66084540464024,43.243040788619915,44.1882438659668,4075500
2022-03-21,44.216597187898856,44.764816683435456,43.375367056722006,43.743995666503906,1410100
2022-03-22,43.762897214664044,44.6797452582759,43.762897214664044,44.11262130737305,1766200
2022-03-23,44.065371933384014,44.065371933384014,42.83660850123795,42.8933219909668,880400
2022-03-24,43.24304731535227,43.62113004562101,42.62866378008161,42.912227630615234,1696600
2022-03-25,43.261951148955745,43.432088014401,42.72318561026714,43.290306091308594,1597400
2022-03-28,43.488796116914266,43.59276904216596,42.723183859449875,43.035099029541016,1213800
2022-03-29,43.96140195275003,44.916059262711855,43.829074073507236,44.717567443847656,1356300
2022-03-30,44.53796914899285,44.641942067101155,43.999203669398625,44.207149505615234,1373700
2022-03-31,44.39619490750401,44.39619490750401,42.90277213929683,42.92167663574219,1669100
2022-04-01,43.47934835181872,43.81962208973922,42.52469468102102,42.72318649291992,1343800
2022-04-04,42.71373107632413,43.12962278967427,42.505788825313104,42.8933219909668,2057700
2022-04-05,42.751534410737214,42.98783517816711,41.7023584264423,41.834686279296875,1656800
2022-04-06,41.54167440692204,42.29783611920531,40.99345491197701,42.16550827026367,1971200
2022-04-07,41.995375282890706,42.6853731339369,41.314827876636365,42.45852279663086,2459900
2022-04-08,42.53413722965415,43.725091485592536,42.30728691127073,43.07290267944336,1439400
2022-04-11,42.74208751309066,43.838523020716444,42.64756503487749,42.98783874511719,1384400
2022-04-12,43.271399094093084,44.19769774928907,43.148525280554914,43.44153594970703,2681200
2022-04-13,43.2902997566205,44.09372452713851,43.205231336345975,44.08427047729492,1124300
2022-04-14,44.19769495969732,44.89714683370387,44.1409850818479,44.42454528808594,1975500
