Date,Open,Open,High,High,Low,Low,Close,Close,Volume,Volume
2022-01-03,59.071172997230704,101.30586676867834,59.28389169107655,105.96584293047644,56.90698705486864,101.0094072633995,57.323177337646484,105.50262451171875,4152300,4647600
2022-01-04,57.239941722988384,105.90099683640227,58.211050072176384,107.15169227119351,57.19369914028094,105.01161828527793,57.64688491821289,106.08628845214844,3036700,5683500
2022-01-05,57.68388131763209,106.2623062087235,58.28504552345527,109.95879441072763,56.80525806607638,105.89173711508155,56.91624450683594,107.95768737792969,2743900,5234800
2022-01-06,56.91623904238128,108.07812926287454,57.683875779477624,110.22746253079798,56.82375035062803,107.4666775324766,57.23994064331055,108.06886291503906,2461000,3610600
2022-01-07,56.9809835559017,107.62415220871468,57.0364732469544,109.53261666078745,56.04686710490618,107.19799216512789,56.074615478515625,108.98601531982422,2815100,2937100
2022-01-10,55.51968547685472,109.49556286166758,55.76939963308448,109.91245657616122,55.121992953386865,104.34456967276071,55.649166107177734,107.8094482421875,3311900,5774900
2022-01-11,55.57518467781256,107.82798639662359,55.77865627772724,109.4399845662995,54.53933599549619,106.7255242629627,55.76015853881836,108.90265655517578,2871700,2842000
2022-01-12,56.000620717907374,108.22634928741199,56.62028260789876,109.208370057142,55.639923638219386,106.98492733836854,55.8433952331543,108.86559295654297,2472800,3040700
2022-01-13,56.00061880121939,109.46777107245696,56.96247999952175,111.08903540420673,56.00061880121939,108.59691825530858,56.18559265136719,108.80073547363281,3511200,3354400
2022-01-14,56.509291152523815,107.60563295899185,56.509291152523815,110.18112606567782,54.57632175676464,107.17947289015872,54.75204849243164,109.35659790039062,3379200,3448500
2022-01-18,54.0399099080888,108.59692808674795,54.36361153243736,109.39366433878966,53.42949861068644,105.62306666288852,54.00291442871094,106.07701873779297,4484900,5823900
2022-01-19,56.093119170121774,105.97511432191357,56.55555212773833,107.36476964432853,53.503491785002275,104.86339289124257,53.66072082519531,104.96530151367188,5979400,3179500
2022-01-20,54.28961577093429,105.10425936241579,54.28961577093429,107.6797597808211,51.85721806038317,104.65030727827286,51.949703216552734,104.87265014648438,3943700,2478000
2022-01-21,52.060695904553974,105.37292132673181,52.96706395083507,106.35494915667427,51.86647493636866,103.36255513515425,52.273414611816406,103.5571060180664,4851200,3217600
2022-01-24,52.12543323226691,102.20450491053771,53.18902670746727,103.64974402020752,51.63525552317817,99.61974545567708,53.152034759521484,103.56636810302734,5384600,4897000
2022-01-25,52.34739960018233,101.55601001164914,52.46763313453817,103.4644676602788,50.88611356202857,98.95271765757171,51.496524810791016,102.09333801269531,4110000,3718200
2022-01-26,51.699994205234034,103.78871212572723,52.42138832453596,104.30751446468376,50.54391207656675,100.01811468503556,51.163570404052734,100.97234344482422,3435400,5140600
2022-01-27,51.53351809468327,101.85247429952557,51.940457733850366,103.19580496739543,50.34968759587255,100.3609103360315,50.71038818359375,101.20396423339844,2797800,4805500
2022-01-28,50.682639832800334,102.15818073216458,51.66299874836122,108.87484739449883,49.979743450682314,101.32439328377549,51.63525390625,108.76367950439453,2424500,6401200
2022-01-31,51.487270411674636,107.753867172859,52.61560766367683,111.38550497680924,51.20056431052052,107.07757223421994,52.42138671875,111.09830474853516,4393200,5150500
2022-02-01,52.607380729674006,110.93153317784612,52.82126924923121,113.08086613016327,51.70532621666246,110.12553773832181,52.55158233642578,112.7566146850586,2872800,5404100
2022-02-02,52.5515861380065,112.04326673558487,53.34204746918866,112.71030234987857,52.337697602976604,110.24597711575476,53.24905014038086,111.27432250976562,2820300,4355300
2022-02-03,53.0723601808635,110.12553558593311,53.61173404187451,110.44978702470036,52.22610400555873,106.41052235509667,52.430694580078125,106.93859100341797,3121700,4387200
2022-02-04,52.012215117497384,106.1511191591856,52.33769689520975,106.5772791945203,51.01716677136491,103.35327635708883,51.1380615234375,105.39144134521484,4210800,5869800
2022-02-07,50.73818504856986,105.8917277558229,51.21245903246091,107.19799995220613,49.50134712114224,104.32604732140479,49.69663619995117,105.70643615722656,3264300,2542800
2022-02-08,49.696629670715375,104.68735649965075,50.11510874710076,104.95602401495195,49.36184995709214,101.9358381226937,49.86402130126953,103.2606430053711,2015100,3830200
2022-02-09,50.422001324285674,105.23396229020454,50.92417273557602,106.66994228806615,50.31970603111071,103.6497560663009,50.69168472290039,106.53097534179688,3145500,2817300
2022-02-10,49.83612926341059,105.11352316699973,50.1337136282194,107.71680842927574,48.896879277136314,104.50207852717341,49.157264709472656,105.32660675048828,3233600,2799500
2022-02-11,49.42695159390851,105.42851144557275,49.5106474181361,106.73478366777718,47.911128798446825,103.02903644041999,48.31100845336914,103.68680572509766,4375100,3070700
2022-02-14,48.524889604673916,103.84429327153805,48.524889604673916,104.44647858053605,47.83672364942549,102.52875476570658,48.28310012817383,103.29769897460938,4276700,4129000
2022-02-15,48.58998852519718,96.03445343204714,49.064262450387005,99.95327760108965,48.31100365464522,93.42189456181522,48.51559066772461,95.2840347290039,2675300,9586900
2022-02-16,48.459794652659525,95.070936596498,48.868972216429,96.88675167837101,47.864625997182095,91.68017488542466,48.673683166503906,93.04203796386719,3007700,6925000
2022-02-17,48.53419489074121,92.22678103645238,48.6085927555083,93.75539601523273,47.63214383909568,90.19788229771643,47.68793869018555,90.3924331665039,3152700,4239700
2022-02-18,47.65074339656613,89.51233478440678,48.02272207865778,90.62405622425243,47.381056457497,87.92812855195808,47.61354446411133,88.60442352294922,3379800,5164300
