Date,Open,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2022-01-03,162.058419409744,55.64591323725259,154.7082750491774,95.22072677151738,121.31999969482422,114.14492780140714,171.00547287959648,162.26536769363062,55.869156463541096,155.23173750744573,96.97953824698985,123.45999908447266,115.27891601949052,174.71709019131572,153.22553996855984,54.160854997605874,148.8123403251312,95.22072677151738,118.7699966430664,111.349747248485,170.37908093046826,154.5989227294922,54.44233703613281,151.43887329101562,96.18325805664062,122.9800033569336,111.6780014038086,174.0906982421875,1232500,1916100,3437500,1447600,580100,923600,5990200
2022-01-04,154.26967875039966,54.87912063533915,150.7685101438843,97.28580209185272,122.77999877929688,112.54342124359692,174.82926960658273,154.74001313683382,55.39355053407706,151.83382065036125,100.13840077663227,123.0,116.10454601201458,176.63365040793508,147.09237142030537,54.72382083368397,147.03075874687943,97.1807961247506,120.5999984741211,112.40416005950598,169.22911834824427,148.8137969970703,55.238250732421875,147.85728454589844,99.49962615966797,122.5999984741211,115.53755187988281,175.04429626464844,1945700,2157100,4209300,2216600,449900,853300,8484200
2022-01-05,149.02075002024003,55.18971079100944,147.85727006557457,98.79083871327721,122.16999816894531,115.30876589249878,174.36181640625,150.34709647704747,56.23798334707372,148.16033323238443,99.77961971327811,123.43000030517578,116.96995836097317,180.98102273023,147.84491401671573,54.384090662268584,144.5235892438518,97.38204058683024,118.13999938964844,108.60430723078748,172.70701125883386,147.98602294921875,54.46174240112305,144.78073120117188,97.4782943725586,118.33000183105469,108.74356842041016,174.36181640625,1193900,2249100,3818200,2302000,806300,1585700,17141200
2022-01-06,147.139428290391,54.51027417736612,144.57870842170857,99.42088268128221,117.56999969482422,109.20113477964172,172.51065728802877,150.4035505366383,54.51027417736612,144.59707971059808,99.80589123195932,119.06999969482422,109.90739007731933,176.20357162820403,146.32105093674764,53.151398336345146,142.66851477282756,98.0383340729015,115.56999969482422,107.47031183055621,171.08958136102166,148.9455108642578,53.41346740722656,143.78892517089844,99.07086944580078,117.13999938964844,109.41002655029297,173.8475799560547,945400,2259000,3090400,1897000,463900,1044700,9117700
2022-01-07,149.3405875672691,53.35523370991142,143.7246242102487,99.53462471640671,116.4000015258789,109.22105128255774,174.4552983433009,149.46287911588084,53.35523370991142,144.03686603706143,101.4859438130987,118.83000183105469,109.66867549380467,176.10074505675013,146.3774863099556,50.724838315536,140.9052270920631,99.0008560849507,115.05000305175781,106.05781843413575,168.39703353670376,146.62205505371094,50.7442512512207,141.1807403564453,100.44465637207031,115.08000183105469,106.12744903564453,168.6681671142578,729800,3247800,3449000,2060500,458300,832200,7386200
2022-01-10,147.08296540645546,50.084235297347405,139.9409619068948,101.27592057060036,113.48999786376953,105.3615003276372,166.66746663804165,150.40352492496046,51.491641916338196,140.81340896350088,101.72218752060074,114.58999633789062,107.43053466858007,168.28486720063373,146.56559472649025,49.49215731386646,137.58994137041157,98.87834141787427,110.52999877929688,103.04378419348001,162.4509866686985,150.1307373046875,51.443111419677734,140.52871704101562,100.1558837890625,114.54000091552734,107.20174407958984,167.98568725585938,860000,2378200,4169500,2009100,823900,1380400,11159300
2022-01-11,149.82973276813985,51.549869852536325,140.73072115657672,100.62840451567064,114.62999725341797,107.67921180476381,167.52756996314207,150.5164170073243,53.35523208728224,141.3552046870746,101.01341967794639,119.5199966430664,109.98697844241707,173.56711823987018,146.25518827965138,51.27809616649329,139.04091334102722,99.42086606482317,112.06999969482422,104.83429160629915,165.68578463565575,148.51280212402344,53.287288665771484,140.50112915039062,100.96966552734375,119.2699966430664,109.40009307861328,173.33338928222656,776700,2102700,2656500,1433800,612000,1133200,9591000
2022-01-12,141.96573050087173,52.996102369396596,140.5103300026676,101.11842556062207,120.11000061035156,110.14613518423157,174.4552795529192,143.10394603976152,53.84054844829843,142.34706634257176,101.94095557884872,121.73999786376953,110.79270172826311,177.12913909032787,137.71390359792775,52.81168502594399,140.5103300026676,100.4534078244716,118.27999877929688,107.70904923436049,173.13704496021788,138.41000366210938,53.40376663208008,140.73074340820312,101.19718170166016,120.05000305175781,109.55924224853516,174.2869873046875,2598300,1651800,2635800,1288000,473700,757300,7317500
2022-01-13,138.47585483039487,56.150632785231274,140.822563473124,101.80096006658303,120.3499984741211,110.12624717306181,176.4186039743605,138.72982506175077,56.38358432318952,141.78685279707386,103.21851069494626,121.13999938964844,111.2602355715783,179.1111659726762,134.99536892669246,54.675286621172404,140.41847926017851,101.51220531668737,114.62999725341797,106.4656507810818,171.36070620540983,136.4063720703125,55.257659912109375,140.6480712890625,101.87096405029297,115.19999694824219,106.7143325805664,171.92166137695312,1433100,3844200,2108000,1653700,672800,824000,10190900
2022-01-14,136.52865821050045,54.61704063548314,140.28073930598586,100.74214904429817,114.23999786376953,105.09290492886767,170.9026175411018,137.68567672360328,55.68472609614235,140.65727362244326,102.85972561548306,116.63999938964844,106.45567600813104,177.71814770334365,132.46497678116742,54.13172838924921,138.31543196396137,100.00712743144975,112.93000030517578,104.5756426593072,170.1640260424531,133.85716247558594,55.4129524230957,140.2715606689453,102.72846984863281,115.87999725341797,106.07768249511719,176.40927124023438,1324500,2931500,2330300,1736200,513800,581100,9587300
