Date,Open,High,Low,Close,Volume
2022-01-03,80.72269730251854,80.87402847463557,78.67525079262569,79.3428955078125,1484600
2022-01-04,79.13815098112083,80.41112711286033,78.64854216443912,78.68415069580078,1861700
2022-01-05,78.47940161602556,80.46452778473936,78.47940161602556,79.4319076538086,1180200
2022-01-06,79.53872184321126,79.96601735684249,78.79986022153216,79.13813781738281,1146400
2022-01-07,79.19154303198204,80.3220915822118,78.51499466760376,79.81468200683594,1043800
2022-01-10,78.87999087262914,79.74347904448864,78.4794067971799,79.21826171875,1537100
2022-01-11,79.28056209188917,79.63664054100914,76.40524338704391,77.11739349365234,1902800
2022-01-12,76.74352692416302,78.0877200668146,76.31623814755855,77.88297271728516,1558200
2022-01-13,78.1144229212412,78.59512787729089,77.25093476639078,78.39928436279297,1142800
2022-01-14,78.31917826803179,78.4972141403299,77.090707657622,77.7850570678711,1195900
2022-01-18,77.3132586255883,77.53580686964102,75.59518590983596,77.26875305175781,1538200
2022-01-19,77.07290555205566,78.23015228671642,76.92157438386383,77.33106231689453,945000
2022-01-20,77.64261625865481,78.14112204791358,77.04618871912992,77.15300750732422,1087900
2022-01-21,77.82956972367845,78.74646737355577,77.25094294908955,77.54470825195312,2010000
2022-01-24,77.85627511066474,78.40819718832948,74.82072066259185,76.69012451171875,2821200
2022-01-25,76.05808260623913,76.7880405035227,75.28361234785436,76.1738052368164,1411700
2022-01-26,76.2806292816017,76.87705687511959,74.980948505069,75.35482788085938,1953800
2022-01-27,75.95126249638123,77.25984722426416,75.63969632108369,76.32514190673828,1104900
2022-01-28,75.88003187728866,77.77614687561258,75.40823078301545,77.63371276855469,2593500
2022-01-31,77.1797142020265,79.87700413149118,77.05508775148608,79.6633529663086,2298600
2022-02-01,79.36959623174756,79.99272849804926,77.53579437788538,78.31026458740234,1931800
2022-02-02,78.22124488431183,79.29837737250912,77.90077492846098,78.94229888916016,2037000
2022-02-03,78.92450167818582,79.46751307070396,78.14112762019411,78.39928436279297,1970500
2022-02-04,77.71384190302955,78.95120947503757,76.81474518375221,78.10552215576172,2426700
2022-02-07,78.00759645284113,78.9690063540831,77.25093389397995,78.77316284179688,1568100
2022-02-08,79.0847400360204,79.22717417091843,78.03431885349761,78.12333679199219,1911500
2022-02-09,78.6663467659533,78.84438262420342,77.4645809520508,77.76725006103516,1885500
2022-02-10,76.77022910079975,76.9304640846687,75.11446986469818,75.39043426513672,2124500
2022-02-11,75.66637797952924,75.91563084385965,74.60704651449386,74.88301086425781,1677600
2022-02-14,74.7316881979268,75.0432611335569,72.72875425441514,73.18275451660156,3978500
2022-02-15,73.44092107601485,73.75248726164699,72.74657163613932,73.14715576171875,2928100
2022-02-16,73.1026416174288,73.42311159697567,72.18573724772752,72.68424987792969,2374500
2022-02-17,71.58929714444652,73.6634478187609,70.33412893682659,73.24505615234375,3924300
2022-02-18,72.43499217128284,73.75247374089392,72.39047981365275,73.72576904296875,2208900
2022-02-22,73.85929219549597,74.04623185456136,72.92458710853748,73.36078643798828,1785000
2022-02-23,72.37267040491147,72.79105527575267,70.89494723887046,70.94835662841797,2592300
2022-02-24,70.90386566286688,71.23323268838358,69.99586510386347,70.96617889404297,2995400
2022-02-25,71.66942877659882,73.19165774617814,71.22433234836045,72.82667541503906,3039500
2022-02-28,72.23915281672534,72.99581539850527,72.02550842941125,72.81777954101562,3998600
2022-03-01,72.89790141212369,73.35190172625241,71.00179284031944,71.60712432861328,2787800
2022-03-02,71.78478134674923,72.6820911135836,71.30920826567585,72.457763671875,3372100
2022-03-03,72.83462256885603,75.2035194946246,72.33213135609584,74.8984375,3948300
2022-03-04,74.67410857872451,77.66215129263963,74.3959447838433,77.11479187011719,2704200
2022-03-07,76.96225230221943,77.98519168964889,76.14570401021852,77.7608642578125,1995900
2022-03-08,77.6801027055092,77.97621655811056,75.78677863598635,76.35208129882812,2296300
2022-03-09,76.0739270359198,76.39695912555293,75.38300147227326,75.54451751708984,2721000
2022-03-10,75.28429033331577,75.95727265421084,74.83563545271905,75.69705200195312,2394800
2022-03-11,75.87651938061697,76.37901755618982,75.12278238615406,75.20353698730469,1998200
2022-03-14,75.7508792577479,76.30721370710215,74.27929197460887,74.67411041259766,2429200
2022-03-15,75.38299954111582,75.61629516415037,74.79974679166824,75.52656555175781,3722500
