Date,Open,High,Low,Close,Volume
2022-01-03,240.50789051743723,242.22135324097223,238.51681846705168,242.01077270507807,979600
2022-01-04,242.4415226353345,244.9973658484783,242.28835988090395,243.71466064453125,1107200
2022-01-05,242.78615504948792,246.2896767128697,241.10139380034832,242.52769470214844,1565100
2022-01-06,245.8779931097587,246.9692666823624,232.28512851771524,234.3240509033203,2047500
2022-01-07,232.09370864501383,238.03819395208487,231.729950746338,235.65464782714844,1268700
2022-01-10,235.8843889026128,236.8990666000605,231.71079874260192,236.51617431640625,1143000
2022-01-11,236.00885123446287,242.8818660481244,234.1039276709726,241.88633728027344,1171400
2022-01-12,240.5557202873227,241.2257890021593,237.13834793205223,237.5116729736328,811400
2022-01-13,238.43069407052465,238.93803298121725,235.61639016206,236.4683380126953,725500
2022-01-14,235.83650962299564,238.55509725754573,234.7261162241888,238.00946044921875,798300
2022-01-18,235.5301947235803,236.9277645973632,232.9647698796013,233.0317840576172,1251700
2022-01-19,233.0221830056909,234.77394340665649,232.3712633059583,232.4286956787109,733000
2022-01-20,232.03622406539364,237.31065431610173,230.99283033248267,232.99346923828125,1058000
2022-01-21,233.92204879584816,234.96545736073463,229.97820250498407,230.7057037353516,993800
2022-01-24,230.02605456115265,230.93543469878924,225.0005166039769,229.7963104248047,1589400
2022-01-25,226.3885336979388,229.4325670131198,223.35406757830805,226.3598175048828,1139500
2022-01-26,227.2691790489362,229.6622923165812,223.60292777013564,224.3112945556641,2128900
2022-01-27,227.02028317612056,228.72417852394176,222.9136929431245,224.7324676513672,1020000
2022-01-28,223.58379933692152,226.42680453673003,221.3438341578656,225.957763671875,1376900
2022-01-31,225.5461154847272,228.3508515923444,224.41657312907725,227.5850524902344,998500
2022-02-01,228.0636886571243,228.3029999778558,223.4689083777986,225.5844268798828,1236400
2022-02-02,227.5276400944929,230.5333897839481,226.00562355697232,230.1600646972656,1007400
2022-02-03,228.322138757555,229.85372237786711,225.6131329753142,227.6903533935547,575800
2022-02-04,226.7522717103782,228.75291088512628,225.6131474644831,227.1830291748047,737400
2022-02-07,228.0828352566377,228.0828352566377,226.206628094994,227.4606170654297,532100
2022-02-08,227.8735367878208,230.3319597783585,226.98044931589564,229.41964721679688,581900
2022-02-09,230.6872612330241,232.2429694791976,230.66805079757523,231.15782165527344,554300
2022-02-10,228.8914989514817,231.55156574897583,227.114907135834,227.88316345214844,661000
2022-02-11,227.26857770668016,230.18793433511868,225.405560767682,226.5771484375,639200
2022-02-14,226.56754500911043,226.76921799293368,223.76342159493228,224.57009887695312,563500
2022-02-15,224.8581387769985,225.35750754022536,210.30934732346387,210.8375244140625,2605300
2022-02-16,211.26966301913623,214.93807965603773,210.03086098796248,212.1435546875,1905500
2022-02-17,211.413759512512,212.02836174191248,208.22551502664464,210.1845550537109,1322300
2022-02-18,209.3682790701753,211.55780026707853,206.660178580006,207.28439331054688,2184300
2022-02-22,205.32531964025875,208.6192136750373,205.0372216878777,208.33111572265625,1209700
2022-02-23,210.0500595878804,210.74148875747824,203.69276796808435,204.048080444336,1052900
2022-02-24,200.45651639672064,206.5353229620469,199.35214338232976,206.47769165039065,1473600
2022-02-25,207.62047673555352,209.329839364429,205.4501661733321,208.42713928222656,1123800
2022-02-28,206.4681001285696,207.56286063149253,204.68191039714043,207.06349182128903,1550800
2022-03-01,206.7561773803625,208.3503065338704,204.3073669957061,205.1716461181641,951900
