Date,Open,Open,Open,Open,High,High,High,High,Low,Low,Low,Low,Close,Close,Close,Close,Volume,Volume,Volume,Volume
2022-01-03,,64.34917756585783,79.3499984741211,45.969202070584906,,66.07337490647491,79.7300033569336,46.337728863123104,,64.34024199385671,77.68000030517578,45.37761471999967,,65.90363311767578,78.83999633789062,45.48429489135742,,5769900,1577100,2071200
2022-01-04,,66.6093967253402,78.62999725341797,45.68795986546312,,69.12868970533621,79.04000091552734,46.871134692148495,,66.35925522341566,77.05000305175781,45.68795986546312,,68.76241302490234,77.37999725341797,46.32803726196289,,9189300,1475700,2529200
2022-01-05,,69.6646897384579,78.66999816894531,46.570483672562,,69.92375990305135,78.66999816894531,46.80323703552707,,67.46700318936078,74.68000030517578,45.78493274857188,,67.58314514160156,74.75,45.814029693603516,,9034500,2062000,2498600
2022-01-06,,69.52177692435049,74.31999969482422,46.104975431358326,,70.38834347210846,74.83000183105469,46.7935427371113,,68.69988142546781,73.12999725341797,45.64916149959737,,70.12033081054688,73.6500015258789,46.45410919189453,,8679000,1887300,2685800
2022-01-07,,70.45980597219453,73.6500015258789,46.4541157042447,,72.30013845890794,73.94000244140625,47.32694652839821,,70.02205155643036,71.66000366210938,46.35713203519518,,72.04106140136719,71.87999725341797,46.95841598510742,,10838800,2969600,2463600
2022-01-10,,72.04999620817246,71.2300033569336,46.84203800530843,,72.50561494699882,71.52999877929688,46.84203800530843,,70.76354650600119,69.58000183105469,45.4067130384277,,72.38947296142578,71.51000213623047,45.95950698852539,,9125400,3385900,2145200
2022-01-11,,72.90763665589904,71.94999694824219,46.07588076542049,,74.83730464699794,75.58000183105469,47.02630213816381,,72.03213453441255,71.8499984741211,45.82373064785789,,74.67649841308594,75.29000091552734,46.94871520996094,,8510600,2082400,1867000
2022-01-12,,75.04276049568284,75.26000213623047,47.49181965767072,,75.52517905962769,76.33999633789062,47.86034652268755,,74.23872955577474,74.69000244140625,47.02630911800557,,75.40010833740234,74.80999755859375,47.38513946533203,,7740100,1557200,1988000
2022-01-13,,74.98916213293589,74.97000122070312,47.346336568161625,,75.8110574134513,75.66999816894531,47.91852718623438,,74.3191374728942,73.70999908447266,47.07478973231292,,74.70328521728516,74.0199966430664,47.42392349243164,,6814000,2337900,2107800
2022-01-14,,75.23932022906621,73.6500015258789,46.86143727981004,,77.60674258151452,74.80000305175781,47.30755107082677,,74.92664334836809,73.08000183105469,46.37167991165645,,77.4906005859375,74.52999877929688,47.13298416137695,,7946600,2052700,2039600
2022-01-18,,78.61623727965666,73.80999755859375,46.686866760253906,,79.60787445424714,74.23999786376953,46.90022712187179,,76.66869840168594,72.7699966430664,46.30863971887567,,78.1784896850586,73.1500015258789,46.686866760253906,,10782900,1902300,1877800
2022-01-19,37.005643390473864,78.51796885655924,73.29000091552734,46.968110273473144,41.874806994483585,79.0093230810311,73.9800033569336,47.0359969834648,37.005643390473864,76.57936549063287,72.7699966430664,45.74614209452684,40.90097427368164,77.97301483154297,73.1500015258789,45.79463577270508,129900.0,7370100,1445800,2530800
2022-01-20,39.87844644457445,76.8741814705037,73.33000183105469,46.066175488201736,47.10428268599693,79.03612652338059,74.5199966430664,46.53168587024206,39.87844644457445,76.2934919471522,72.08000183105469,44.99938132513613,43.82246780395508,76.49896240234375,72.30000305175781,45.135154724121094,153400.0,7707700,1822500,2191200
2022-01-21,41.87480256822374,75.85573585395221,71.86000061035156,44.77631947664008,48.64294000536546,76.03440638773085,72.81999969482422,45.33881348388068,41.826111680305786,73.39004295591187,70.7699966430664,43.95197889311582,43.82246780395508,73.89926147460938,70.91999816894531,44.068355560302734,329500.0,10625600,1351700,2360700
