Date,Open,Open,Open,Open,High,High,High,High,Low,Low,Low,Low,Close,Close,Close,Close,Volume,Volume,Volume,Volume
2022-01-03,50.830846377650204,72.57089742607201,192.30970434057335,77.27300422639135,51.80753830513139,73.29822806128482,193.52854457304989,77.72157500987225,50.805141722346306,72.2455065195904,186.397794698242,75.58839403668178,51.74756622314453,72.30293273925781,187.00242614746094,76.09676361083984,5677600,4814900,1227000,1267700
2022-01-04,52.4243970116413,72.45603734497914,187.18476012053614,76.79452111219013,53.855167545479695,74.02555073104494,188.45160416712483,77.5919674338704,52.38156027503779,72.45603734497914,185.9947104765496,76.33598776608,53.4182243347168,73.4226303100586,187.14637756347656,77.44245147705078,5741500,5905700,1723400,1446900
2022-01-05,53.52959531545788,73.6618952390595,187.55902210565196,78.00067109582078,54.06934727563063,74.0064233256536,188.72988760479976,78.5987577876791,52.792791778638936,71.86269138651487,184.6030824277999,75.76781056384343,52.835628509521484,71.9105453491211,184.91018676757812,76.07682037353516,5194800,5101900,1355500,1535100
2022-01-06,53.79519526089946,72.31247722984831,185.22693026460303,76.92411134857201,54.82329327673486,72.72399639715293,188.89308689804002,77.11350838506328,53.24687719064952,71.52772059702183,184.94861645015885,75.967171109869,54.81472396850586,72.22634887695312,187.1751708984375,76.53535461425781,7388100,4059900,1360000,1026900
2022-01-07,54.59197013857058,71.70956901277171,186.916020964451,76.79453524361817,55.851390433719814,72.17850716151031,187.45347922316242,79.19685252129096,54.32637714752525,71.00137566344353,181.54157017549852,76.44565193836515,55.68860626220703,71.1832046508789,181.6471405029297,78.00067901611328,7178800,5497700,1112000,1698400
2022-01-10,56.348285040637485,70.46544629698612,179.39177092894516,77.75145669247506,56.52820778318613,70.68556431682453,182.65484427323145,77.99068981441305,55.16597574217578,67.10630819226911,176.80051670899738,75.62824657447227,55.937049865722656,69.37444305419922,182.48208618164062,76.50543975830078,5931400,7964500,1906700,1206500
2022-01-11,56.13411575580393,69.37443843391647,183.31706959732483,76.764617913115,56.33117063559383,71.43203469388905,186.80087608325903,76.90417120952215,55.42302001435493,68.98206368749725,182.53010270108607,75.29930069575579,56.254066467285156,71.02051544189453,185.68759155273438,76.25624084472656,5031700,5682300,1444000,897200
2022-01-12,56.34829604392327,71.2119265724445,187.14635447891635,77.00384878555377,56.845211302405836,72.17851239585036,188.0580902000939,77.29292563535233,56.176949110326916,70.07306939857229,184.29597036992908,75.66812224346799,56.82807922363281,70.2549057006836,187.37669372558594,76.63502502441406,6632400,5654100,1364500,698500
2022-01-13,57.05083654670703,70.86739298576025,187.08877693245466,76.78454904764781,57.804778842707314,70.95352135283292,189.1521796382508,77.8910127326942,56.905190980058755,69.25002550127385,180.03479296235525,76.49547219609583,57.20505142211914,69.4892807006836,180.42828369140625,76.86429595947266,7665000,6149400,1507900,748200
2022-01-14,56.21978913640517,68.7428077960641,177.86583965217255,75.72793708850122,57.92471531135641,68.87679012780349,178.56643481614174,76.60513039604496,55.79997803691845,67.25942259274876,172.27064103020564,75.09993959785393,57.75336837768555,68.12074279785156,172.75050354003906,76.41574096679688,6997900,6631100,2406700,763100
2022-01-18,57.61628232043095,67.22112749120336,170.51434289293866,75.83759048612019,59.07275078308958,67.63264665712843,173.78700873241365,75.92730007147686,57.205040551987224,65.80474103742962,168.89240526276078,73.9735460711617,57.5477409362793,65.94829559326172,171.2437286376953,74.9703598022461,8638700,9601600,2341800,1469400
2022-01-19,57.99326362997659,66.36940005820867,171.99231646611094,75.19962989969322,58.113207805173595,67.31684873481983,173.5854487695419,75.90736673232301,55.24310383615846,65.4985148083817,168.57568330851987,74.37227268214994,55.32877731323242,65.56550598144531,168.62367248535156,74.5716323852539,7110500,6621100,1922400,879400
2022-01-20,55.07174630129775,65.72819500263326,170.12084187672158,74.76101629288293,55.645765745653655,66.57994301042453,173.36471694177084,75.56843283521923,54.00081157535009,64.36922709149326,166.69463136964242,72.87703929070898,54.077919006347656,64.43621826171875,166.75221252441406,73.00662231445312,5876200,6669000,2500200,982600
