Date,Open,Open,Open,Open,Open,High,High,High,High,High,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume
2022-01-03,79.57039814881198,45.16287781320342,22.512107722042238,61.29346333091396,116.18846187857744,80.4569755179768,46.898137531135596,22.856726081352704,61.59240637560963,117.00036413025438,77.95423994498337,45.15364574180285,22.41733915216777,60.54156140890989,112.26428855558872,79.01628112792969,46.82429504394531,22.83087921142578,61.547115325927734,112.97953033447266,2170200,38978100,8747600,3501100,759100
2022-01-04,79.22868826590411,47.608854174183605,23.0290316247511,61.483701179849504,112.01297178814511,81.89765735656265,49.057979491573505,23.227186013922314,62.98749808429733,114.75796519517888,79.16404222393243,47.55347231047954,22.91703181795145,61.39310525917931,111.5876893538063,81.39895629882812,48.68877410888672,23.037647247314453,61.93665313720703,114.17803192138672,2885300,43855100,10912100,4197000,925400
2022-01-05,81.88843252888056,48.845684401703046,23.235800593088523,61.936644297574155,114.40035040017014,82.71960108363119,49.048747715502635,23.752726420843526,63.241141048766416,115.56986982002262,80.17992369438218,47.99651694582021,23.05487745716832,61.74640533201482,112.5252493700114,80.32769012451172,48.264190673828125,23.089338302612305,62.54359817504883,112.62190246582031,1770100,35072600,12981700,4166000,1090200
2022-01-06,80.974142022809,49.057981786219365,23.477034452457147,62.670423874923415,113.05684808671498,81.50054754380591,49.53794387675715,23.701035712314233,63.02372579675646,113.75276214828442,80.2907399709284,48.60570534732337,23.132417761623937,61.891346069984564,112.06130722747578,80.92796325683594,49.50102615356445,23.640727996826172,62.05440902709961,112.46725463867188,1297300,29720800,9677000,2296000,703400
2022-01-07,80.90948799223953,49.71331054557413,23.70103604683354,61.84605572128956,112.09997007265946,82.59029203776377,50.94091180184791,24.174883798009397,62.896907554471866,112.80554428236573,80.15220280790201,49.65792868761322,23.56318936855467,61.37498873808597,111.43305120050132,81.11266326904297,50.55324935913086,24.131807327270508,62.597957611083984,111.56836700439453,2817400,35149300,8981500,2673100,765000
2022-01-10,80.73403144272986,51.22705306185461,24.192114170460012,62.951254899401015,110.72745924941209,80.90950231209597,51.74393990985984,24.27826875209029,63.60350675960712,111.07541624803264,80.04139217425231,50.28558247495415,23.81303499724396,62.7519549519494,107.98247334269169,80.84485626220703,51.088600158691406,24.080114364624023,63.286441802978516,110.4375,2519700,34733500,10025000,3760600,1062700
2022-01-11,80.80791733706299,51.28243347656148,24.717656148349405,63.141493274065745,110.80479167569084,80.88180055249934,51.80854886009232,25.010580745965832,63.43138221901721,112.3512632261994,78.27747709844336,50.97783850662073,24.088728839783556,61.73734650475298,108.92003062572071,79.72740173339844,51.74393844604492,24.87273406982422,62.14500045776367,112.30294036865234,1843200,25073700,16557500,3405400,976300
2022-01-12,79.45956109677557,52.066986880802595,25.01058115582291,61.909460792846446,113.13417129608162,80.51237200086878,52.343889138957785,25.3465822290165,62.20841069796841,113.66576697915217,79.36721062281624,51.46702905396364,24.993349910207332,61.46556987740607,111.41371384457716,79.70890808105469,52.05775833129883,25.15704345703125,62.13593673706055,112.29327392578125,1888100,34159400,11654100,2178100,771800
2022-01-13,79.91210119666097,52.24235737150593,25.157043922801684,62.27183779796594,112.44792915850095,81.52825951247058,52.77770478760067,25.3035062267217,62.77914872779076,113.085852893909,79.31181241303918,51.46702893781912,24.84688806902704,62.081598791093704,110.11855773259929,81.0018539428711,51.68855285644531,24.924427032470703,62.525489807128906,110.5921630859375,2236600,34037300,7387600,2628600,1168400
2022-01-14,80.89103773605699,52.47311349157844,24.933042670017315,62.57984407531635,109.4129563914922,81.43591769013277,54.337593986182576,25.277659372600617,62.860672077144876,109.6352651188818,79.75511314453477,52.048529765748725,24.864119329500653,62.09971610644887,105.88507093397003,80.8171615600586,53.58995819091797,25.234582901000977,62.480194091796875,107.8084945678711,1807100,56739600,6066300,3011500,1725200
