Date,Open,High,Low,Close,Volume
2022-01-03,266.7688797309653,266.7688797309653,259.6235392984606,264.1635131835937,2621300
2022-01-04,261.5095442779969,262.36504493177654,256.2404541610176,259.3805236816406,2340500
2022-01-05,260.6929175691737,261.2859174901226,253.16845229247053,253.3920288085937,3004200
2022-01-06,252.8573118477883,254.02387908016632,248.346516980006,252.1087341308593,2863200
2022-01-07,252.5073553963433,253.9753179237792,249.5617289723028,252.2740478515625,2245100
2022-01-10,251.0005153130369,252.91566042666705,248.76455750772348,252.8670349121093,2576700
2022-01-11,254.30585009905369,255.10302377768144,249.9019921280144,255.0155334472656,2294000
2022-01-12,245.85783656952592,250.27142575813824,243.98158573791525,248.7937469482422,6562800
2022-01-13,246.9952614541015,248.38543504661573,241.6289653183896,242.7177734375,3726500
2022-01-14,243.18436958054752,243.56350912890863,236.1362515614499,237.32228088378903,2894300
2022-01-18,235.99045658715,241.59979105787232,235.3488311883018,240.190170288086,3241200
2022-01-19,239.4708122225716,243.4372042377121,237.9153591380028,238.22645568847656,2487600
2022-01-20,238.7416844216125,241.0456856518821,235.7474470257129,236.3599090576172,2655400
2022-01-21,240.0054609272658,240.9776152377828,235.3779969155108,236.2918243408203,2788600
2022-01-24,235.7960044747604,236.9723027512652,226.2008324215855,233.72531127929688,3712800
2022-01-25,230.2158658504389,234.8044355013906,228.57292264977684,232.7920837402344,2525100
2022-01-26,232.9573506464536,235.67937094775684,229.34093529312432,231.23663330078125,2913200
2022-01-27,233.2976208783993,236.49601732754047,229.19512791056147,230.1284027099609,2178500
2022-01-28,230.8769443966885,238.39169344925463,228.50488538383647,238.2750396728516,3081100
2022-01-31,236.49598340815427,238.65416716544755,235.18356915464707,238.55694580078125,3237100
2022-02-01,240.17073987509136,241.9108896690256,236.4862665088793,241.36648559570312,2449400
2022-02-02,238.51805770199485,244.8662239416042,237.2348069365873,243.845458984375,2586700
2022-02-03,240.60818516457505,241.2109160734937,234.3864036837772,237.9930877685547,3473600
2022-02-04,235.9613007112501,237.30287843660705,234.50306921287,235.5238342285156,3569300
2022-02-07,235.65993314102843,237.2348183983932,233.60868692490249,236.7681884765625,3948300
2022-02-08,235.16411549640543,236.12655357830195,230.85747913616868,233.2295379638672,2615000
2022-02-09,234.5419321176429,237.6528376259156,234.34750423185008,236.4959716796875,1759900
2022-02-10,233.2198110526621,237.29313995035525,231.4796613794713,232.9670562744141,2283100
2022-02-11,232.56846818052023,233.92949309585515,228.31044244922413,229.1756591796875,2054300
2022-02-14,228.43372605204308,231.2452228316539,226.35438865080417,229.10731506347656,2572000
2022-02-15,231.0206871820624,238.96705650874287,231.0206871820624,238.03965759277344,3409600
2022-02-16,236.8096285101004,241.1440143654753,236.8096285101004,239.7382659912109,2459000
2022-02-17,239.73830167712785,239.74805844102184,234.6912841209122,235.2379608154297,2059100
2022-02-18,232.35810781655724,236.6631937021768,232.35810781655724,234.5936279296875,2517900
2022-02-22,233.51981021713848,235.13055496339555,231.8700086272921,233.44171142578125,2936700
2022-02-23,234.82792625609463,236.9072488086236,232.35810975542765,232.6412048339844,2296300
2022-02-24,229.58568631419257,238.12754709236944,228.4337625249592,237.2977752685547,3272300
2022-02-25,238.03967476961543,246.88415846650943,237.93229078870257,244.8829345703125,2442200
2022-02-28,240.28495089135123,244.1117022111484,238.77181849476145,244.0043182373047,3188800
2022-03-01,241.67116307502684,244.385032621664,239.6015973506096,243.5650177001953,2873200
2022-03-02,243.9360017721773,250.37901069287352,243.13550031473727,248.1239471435547,2452000
2022-03-03,248.768257873905,253.4052528137005,248.33872194790573,252.4876403808593,3153700
2022-03-04,250.1154545719401,257.19299684633853,249.4418803024552,256.6170349121094,3497100
2022-03-07,253.67858802323784,257.35892853512416,251.72616285335235,255.4162750244141,3074800
2022-03-08,253.7469482421875,258.9892054324203,252.75122205916625,253.7469482421875,3482600
2022-03-09,257.0367580650744,261.4199727678202,255.83603566922127,256.5389099121094,2965900
2022-03-10,256.5877285691728,261.3614227131172,256.5877285691728,259.69207763671875,2797200
2022-03-11,258.76464030645553,265.256447116417,258.76464030645553,259.9653625488281,2469600
2022-03-14,262.59142462947995,264.4559943193923,260.9611662280327,262.6011962890625,2713800
2022-03-15,263.4504766302548,269.90325709035176,263.4504766302548,268.9075012207031,4396900
2022-03-16,271.24072137937725,271.9826228188064,266.5158551950163,269.8642578125,3148600
2022-03-17,270.4206384427519,279.0894103467588,269.8739618174219,278.71844482421875,3270100
2022-03-18,279.0406507259179,284.419592547232,278.0839514996127,280.7978515625,4557900
2022-03-21,280.91489896664,288.3048044352604,280.91489896664,282.75018310546875,3495700
2022-03-22,282.7795248548937,283.6483386015247,276.64891074718963,278.2401123046875,3791600
2022-03-23,277.65437969381367,281.3249185324715,276.60982514122315,277.4298400878906,3149200
2022-03-24,279.47986616744623,281.9789676160129,277.8886351328178,280.8465576171875,2412400
2022-03-25,281.6373386626644,284.71240243323456,279.7629973386308,282.1449584960937,2399800
2022-03-28,284.4000011302832,285.4933842575785,281.4518498293917,284.72216796875,2195000
