Date,Open,Open,Open,Open,Open,High,High,High,High,High,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume
2022-01-03,44.5,154.01700513796638,36.022499084472656,25.137793404101437,166.3800048828125,44.68000030517578,156.98524810274802,36.125,26.12176857612466,168.22999572753906,44.029998779296875,153.00154301150093,35.16749954223633,25.044965156804555,165.0,44.54999923706055,156.15530395507812,35.560001373291016,26.04750633239746,166.02999877929688,1550400,5363900,9186400,9319700,1184400
2022-01-04,45.08000183105469,156.21390886834294,35.5625,26.641612517570866,167.64999389648438,45.540000915527344,158.02023608443727,35.5625,27.792678459933693,174.3800048828125,45.0099983215332,150.8632375299864,34.30500030517578,26.54878424774845,167.2899932861328,45.130001068115234,154.62237548828125,34.665000915527344,27.347103118896484,172.2100067138672,968600,6947000,8997600,13218200,1713900
2022-01-05,46.56999969482422,154.30990307592344,34.59000015258789,27.848369676944163,172.5,46.56999969482422,155.13984717247857,34.7400016784668,27.93191492761913,173.94000244140625,44.4900016784668,149.87706358142842,33.26350021362305,26.335275703539594,168.25999450683594,44.599998474121094,150.1114044189453,33.287498474121094,26.363122940063477,168.27999877929688,1217700,6840100,8955200,9212700,1205500
2022-01-06,45.369998931884766,149.66226456948888,32.942501068115234,27.254271791673222,168.8800048828125,45.689998626708984,153.68501903298122,33.65250015258789,27.76482452942678,174.25999450683594,44.7599983215332,148.2562492505772,32.90625,26.715870046740655,165.5,44.86000061035156,152.65003967285156,33.16749954223633,27.495624542236328,174.1199951171875,1651200,6576000,5950400,7626800,2041000
2022-01-07,45.119998931884766,151.4393198997667,33.342498779296875,27.7091246290912,173.77000427246094,45.27000045776367,153.66550591473418,33.755001068115234,28.126849058342966,175.91000366210938,44.7599983215332,147.08457872041654,32.35499954223633,27.309964431624017,169.36000061035156,45.06999969482422,147.2505645751953,32.369998931884766,27.542034149169922,169.47000122070312,1880200,6335700,9308400,8355400,1502400
2022-01-10,45.349998474121094,144.23348233592873,32.16999816894531,27.51418969618179,167.75999450683594,46.04999923706055,146.36202236095195,32.9275016784668,27.69984620914444,169.5500030517578,45.0099983215332,139.88851516205037,31.47249984741211,26.5951936751753,160.8300018310547,46.02000045776367,146.05934143066406,32.8849983215332,27.309968948364258,165.07000732421875,2341900,9683900,9632000,10408600,1021600
2022-01-11,46.13999938964844,144.87793568173535,32.91749954223633,27.625582735812145,158.39999389648438,46.41999816894531,149.05691780506527,33.35499954223633,29.834885935450984,162.2899932861328,45.59000015258789,142.81773536730373,32.522499084472656,27.374946985567135,157.7100067138672,46.369998931884766,148.85186767578125,33.29499816894531,29.704927444458008,159.6999969482422,1370900,6824400,4464000,12299200,2827800
2022-01-12,46.59000015258789,151.07802671492135,33.442501068115234,30.47540005166357,161.77999877929688,46.70000076293945,155.97954781959032,34.14500045776367,30.716751023931575,163.80999755859375,46.130001068115234,150.97062236147838,33.10749816894531,29.602815560233598,157.32000732421875,46.470001220703125,155.78427124023438,33.26250076293945,30.30830955505371,159.7899932861328,2037700,10379800,4855200,16272500,1532200
2022-01-13,46.61000061035156,160.12923975540892,33.25,30.317589932582585,160.52999877929688,47.54999923706055,162.59952500608526,33.402000427246094,30.92097265791077,163.52000427246094,46.54999923706055,152.80625623000913,32.76750183105469,29.658512737355448,158.5,46.7400016784668,153.47019958496094,32.79999923706055,29.788471221923828,158.57000732421875,1407300,12553600,6226000,8109000,1984500
2022-01-14,46.66999816894531,152.10325607896678,32.61000061035156,29.992693758296756,156.0,47.4900016784668,163.11702264940178,32.8125,30.976667166163136,156.3699951171875,46.08000183105469,151.9275116170896,31.889999389648438,29.398594034066672,148.77999877929688,47.40999984741211,163.05844116210938,32.435001373291016,30.902406692504883,152.60000610351562,1710600,11437300,7825200,11022000,2237400
