Date,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2022-01-18,80.66937903813127,53.27613056480581,25.389659971275904,89.3742625974552,61.91852833552546,106.54234139384207,119.5590264266236,120.16245080609316,516.0999755859375,196.57244731557287,80.88179149725701,53.63610384899993,25.579200396015132,92.18873569189863,62.299006303415325,107.45088938549459,120.26114072429989,120.52241223339769,522.030029296875,198.9979352578968,79.4318670246304,52.15928595155851,24.976119915364677,88.22288928825864,61.103213467548564,105.74010665058984,119.01820738510831,118.34366894713278,514.0,195.14052594222989,80.51238250732422,52.3254280090332,25.493045806884766,89.63996124267578,61.95476531982422,106.30070495605469,119.91007995605469,119.68881225585938,516.719970703125,197.44912719726562,2078800,41689600,11849900,3595200,3616100,1516400,1378300,2185042,337900,2433800
2022-01-19,81.04802926276498,52.71310033269393,25.682584138483694,90.16152603239419,61.96381887939446,106.94828237561912,120.32754901043059,117.01748622361772,517.6900024414062,197.90281582794836,81.14037975341581,53.2392157377326,25.70843100774868,90.5846812664786,62.45300774164593,107.692519314393,120.56475045598332,119.49936371550866,529.7999877929688,200.88833221626248,78.92393274834205,51.199364534266614,24.838272794972426,87.53402341203827,61.329682097291936,104.74455937605568,117.95553455490341,116.68593847083709,512.5599975585938,195.1904829727227,78.98857879638672,51.291664123535156,25.010581970214844,87.64227294921875,61.710166931152344,104.87987518310547,118.1263198852539,116.77119445800781,513.1099853515625,195.6978302001953,2459300,34970200,12231600,3154800,3758100,1529200,2100100,1795084,308200,2159600
2022-01-20,79.58886051085409,51.43010928656652,24.86412191833966,88.53778618741063,61.88228756062395,105.43079795787952,118.76201883575825,116.25964115574939,516.02001953125,196.10759538763904,81.30660625932425,52.039295638646315,25.381046204405465,89.43329616943515,62.39865246012969,106.27168792748735,118.88536822113157,120.30452436482572,520.5700073242188,201.22980870000274,79.23792585908228,50.68247005042186,24.726275222953817,85.40840769151743,61.64675754435652,102.64714185391468,117.1775149059246,116.25964115574939,500.25,196.0783267882735,79.40415954589844,50.765541076660156,24.786582946777344,85.71347045898438,61.764522552490234,102.95643615722656,117.29137420654297,116.55329895019531,501.4200134277344,197.0442352294922,2109500,26972800,10087700,3178300,3737200,1268600,2929400,1734314,320000,2844200
2022-01-21,80.02293453946804,50.30404090674796,24.786581168905716,85.48713263959667,62.081582496196404,102.42485868707881,117.98400026000822,116.36384756628051,502.80999755859375,198.16626682704842,81.56520980549477,50.765545869195186,24.872735758157802,86.52041334760345,62.81536231746129,104.78323277765433,119.33130276414875,117.73740444055983,511.9700012207031,198.75166867456863,79.68122992264452,49.03951829552351,24.398886338902393,83.017086838268,61.646752569334645,101.23600411911319,117.09212772678998,114.78188885667625,493.25,195.40514774729573,80.8171615600586,49.537940979003906,24.777965545654297,84.28655242919922,61.80075454711914,103.50738525390625,117.87963104248047,116.07965850830078,494.17999267578125,195.4539337158203,3205500,38357600,10631400,3871800,4885400,4093100,2130000,3061366,488900,2633000
2022-01-24,80.05061930673651,48.670309750573296,24.48503931177251,80.49784491025254,62.181248886868914,101.44862643104325,116.39001550702494,113.85356205332027,482.57000732421875,193.22938924424687,80.20761583023872,49.37179921961465,24.72627181710094,83.55833803327194,62.57078787631123,104.24194265649814,120.08086979936745,117.17850793385553,491.57000732421875,195.26851426151725,76.90141644530325,47.23964516426957,23.537342179086114,77.43735178723314,59.42729994710213,98.52966193087327,115.43172678062628,112.10109131674209,463.760009765625,186.85833316524514,79.44109344482422,49.21488571166992,24.35580825805664,83.45008850097656,61.085105895996094,103.99063873291016,119.87213134765625,117.13114929199219,490.55999755859375,195.20022583007812,3765500,48451400,16526700,5484500,4502300,1501200,2927300,2113045,853600,4093400
2022-01-25,78.48064757486179,48.61492895880775,24.217961624094816,81.44255901714617,60.976379581536655,101.80625154017052,118.17377245643638,114.96186885743118,479.9200134277344,193.82457730688023,79.38569224748697,49.593320704588464,25.10534939955756,86.17598700079053,62.0091093100649,102.02855290240312,118.60073219681924,116.45857158498436,483.8500061035156,193.82457730688023,76.98454426111158,47.58115887336238,23.92503702541915,80.53719864264943,60.81331662905866,98.30735375427889,115.51711315970194,112.68840107126566,462.32000732421875,189.2877503544004,78.98857879638672,49.4640998840332,24.958887100219727,85.08365631103516,61.49274444580078,100.39509582519531,115.8017578125,114.573486328125,474.0,190.49757385253906,3023700,40858700,11686800,3114200,4756500,1636300,2667400,2417410,537900,2673200
2022-01-26,79.43186167897237,49.759460326100246,25.19150009286141,86.38263884037588,61.275332442156746,101.69994683363662,115.84918328531961,115.06607317532345,484.510009765625,190.45854111831113,81.13113305405793,50.691698715119124,25.67396338659318,87.97685294523433,62.25371020432659,103.02410981561628,117.15853988320251,116.65750811666139,487.1000061035156,191.34638015201912,76.79059709065855,49.31641602548704,24.93303802489197,83.86339359531438,60.686493590212066,98.15272563679973,113.05020915412437,113.22835394752339,466.2699890136719,184.10698679228582,77.43705749511719,49.97175216674805,25.165653228759766,84.75890350341797,61.25721740722656,99.10960388183594,113.9895248413086,114.13774108886719,475.70001220703125,185.21923828125,2667200,39687100,10902700,3153000,4062100,1233300,1958600,2914591,592500,4532700
2022-01-27,78.0465868081149,50.39633439594683,25.544739652718274,85.19190611803603,61.09415858261089,100.06646506433722,114.98577194894672,115.35973398569666,483.0,185.70706122996341,79.63504049629815,51.23627318517917,25.77735656632448,85.52649761812643,62.79725535273603,101.01368299958112,115.59300705401374,116.08914044541683,487.9200134277344,188.08767324796042,76.75365889592688,49.131811937652635,24.976121626077912,80.71433381598479,60.50531969080499,96.40325634532714,113.02174432250511,114.01459818386891,469.6600036621094,183.0044946161913,77.03994750976562,49.62100601196289,25.303508758544922,81.4327163696289,62.4530143737793,97.07017517089844,113.68590545654297,114.84820556640625,473.2300109863281,183.09230041503906,2660300,34209200,9786300,2870400,4442200,1096900,2680500,1933928,624500,4606200
2022-01-28,77.03994517006133,49.482558493577095,25.1742753019065,81.69841786430729,60.17013246193962,96.84787178274347,114.07492309484594,115.07553412622153,474.6400146484375,184.25332414773493,77.6771754675913,50.04559506397793,25.544738899332103,82.83011274511757,63.31361994836987,98.32669283073474,115.99150760183922,115.37866065185325,493.6600036621094,190.81950918465478,74.49103807172162,48.707230080747,25.036428611226583,79.74009837987859,60.17013246193962,95.39805329872542,112.37655986539245,111.66532535393435,466.07000732421875,181.19950479047887,77.63099670410156,50.01790237426758,25.536123275756836,82.7907485961914,63.2683219909668,98.30735778808594,115.98201751708984,114.51663970947266,492.57000732421875,190.54632568359375,3123300,35519700,10018900,2296000,3430400,1122300,3465700,2317912,569200,2963800
2022-01-31,77.01224836842924,49.67639671826589,25.432738220016972,82.23965949295916,62.61607765442853,97.76609531696855,115.90612359130311,113.67357911312854,493.94000244140625,191.22931893283635,80.00444793701172,49.88868859061702,25.97550934082139,84.35543541785215,63.19585557527063,101.67094068157324,119.06564150162927,116.62909496900892,510.2900085449219,195.5807681487991,77.01224836842924,48.94721799084008,25.182890074563016,81.31462083092613,62.217477742037836,96.9735281680342,115.59301593029339,113.14310572565607,493.94000244140625,191.22931893283635,80.00444793701172,49.657936096191406,25.794586181640625,84.08972930908203,63.10526657104492,101.50662231445312,118.76202392578125,116.53436279296875,509.1199951171875,194.92706298828125,4174000,34657500,12169000,2949500,3475800,1507600,2414100,1487217,364800,2591500
2022-02-01,79.42262392043081,50.50709747650839,25.66535715297947,84.4341716682455,62.924084647467396,101.94157622956331,118.65764644473222,116.6764514816835,509.29998779296875,196.097842832136,79.75509128190845,51.51317830121671,26.354590637714548,87.10103087314694,63.15056062456517,102.61815527036914,118.81894892599537,117.67109458455661,511.4100036621094,197.53206374094776,77.64946935647663,49.83330074377756,25.570586932605053,83.80436028816256,61.47463977634127,100.04714754114852,116.25716902173563,115.85231288251357,500.0799865722656,191.32686763161473,78.18511199951172,51.31934356689453,26.294282913208008,86.78612518310547,62.04535675048828,101.40997314453125,117.25341796875,117.45321655273438,509.4800109863281,194.02943420410156,2082000,35870200,9972300,2931600,3372400,1380000,1485800,1066874,330000,2143200
2022-02-02,78.62840178174046,51.014753173801694,26.199508213997426,86.5302614378647,61.73734287967372,101.40996674521857,117.45268377484088,114.83874051646201,512.8200073242188,193.6586945270467,79.6073296008885,51.73469970667905,26.457970315773125,86.66803220717411,63.09619852525056,101.98989265419377,119.15104721238197,116.16493150138938,520.3200073242188,198.4589383484225,78.2128210781864,50.728618862041266,26.018585071406832,84.10942255264298,61.67392989267336,99.69918420761803,117.22497238465198,113.01996601004441,507.5799865722656,193.6586945270467,78.36058044433594,51.623939514160156,26.432125091552734,84.74907684326172,63.041839599609375,100.6947250366211,118.78101348876953,115.2934341430664,517.010009765625,197.24911499023438,1945800,29037100,8451700,2750900,2559800,1326600,1640300,2534933,482800,2494300
2022-02-03,78.0096362669535,51.77229150718811,26.34597253200603,84.10941096169627,63.12338642726958,92.96235858614513,118.14530493442959,115.28396002205447,509.2900085449219,194.08797289399132,78.08351946395926,52.18951161130157,26.389049004520906,85.79218870459862,63.576338394482626,93.67760028448626,120.63117894478046,115.95652423492173,514.719970703125,197.0735040186188,76.34729956377114,50.743149762645785,25.932432480119687,82.83010255675768,62.679495434620385,87.63669012312353,118.05991587990248,114.09038372481766,506.6300048828125,194.08797289399132,76.430419921875,51.15109634399414,26.11335563659668,82.88915252685547,62.93314743041992,88.58390808105469,118.93281555175781,114.87662506103516,508.29998779296875,196.029541015625,1624200,25227400,9004200,2631400,2530600,3649700,1172600,1927336,487800,1734500
2022-02-04,75.46997346782315,51.95772506539664,26.2512018514037,82.3675898184458,62.32619308549542,87.95564566331183,118.01245889183316,114.620844353213,503.6199951171875,195.14171254517862,75.90402852321299,52.8848793162275,26.638896670157166,84.55225118774544,62.77914505003681,89.09616971523096,119.88160741417485,117.25428078870823,510.3999938964844,196.21494428731964,72.88411746109992,51.42924742536807,26.13058641590798,81.50160110334808,61.45651923145727,84.51474584104889,117.13006923748758,114.15667463434352,495.9100036621094,192.79038372584867,74.27863311767578,52.226600646972656,26.345972061157227,84.1389389038086,62.30807113647461,87.48204040527344,118.85689544677734,116.35436248779297,503.0899963378906,194.6831512451172,2114900,33622100,10042600,2884400,2517300,2564500,1381100,1807547,394600,1919800
2022-02-07,74.34327449479244,52.300760172981526,26.320121098121874,84.55224423165718,62.19029098579279,87.49171443775016,118.79047253627542,108.27407599358563,505.5400085449219,195.04411356558956,74.9620304921205,53.672947751850586,26.72504709989292,87.66194403502814,62.67041884557387,88.27462147739593,120.16624516531498,112.62209350370281,509.1099853515625,197.07348731338143,74.15857352558388,51.83718314484419,26.130582351359173,84.23733858771581,61.61051316513299,86.29319982193401,118.1832374582211,105.65011548659663,496.8399963378906,194.66360691834007,74.5556869506836,53.153743743896484,26.45796775817871,86.68769836425781,62.280879974365234,86.46717834472656,118.67662048339844,105.78273010253906,498.3399963378906,195.4441375732422,1770300,37480100,9752300,3352500,2652900,1330000,1666600,6482408,299800,3303900
2022-02-08,74.79579522450466,53.774944548911236,26.50966643902352,87.28799911104129,62.643257859970745,86.33186413544806,118.96127225076137,103.05457250497666,495.6700134277344,194.03921947831776,75.07285371836643,54.68355525652704,26.544127288842645,89.36441103592708,62.860672866973026,89.41514736769363,119.46414542080579,113.97670970228292,499.9800109863281,196.85887561313444,73.53057881573172,53.5895129982766,26.018587415450654,86.38264621232679,62.13594696163414,86.33186413544806,117.56653376253917,102.75143848358503,488.4700012207031,193.03429110798635,73.87227630615234,54.47031021118164,26.19951057434082,88.40985107421875,62.362422943115234,88.31328582763672,118.572265625,113.55990600585938,491.70001220703125,196.4003143310547,1844300,39099600,8710800,3248100,4155200,1750800,2345200,4657660,615200,2880500
2022-02-09,74.8604370958281,54.42394870579293,26.25981534459268,89.73836463210169,62.60700754893867,90.07239628933955,121.36176170538558,113.9861763169874,497.69000244140625,198.1759643796254,75.63619660788264,55.05441380371121,26.535508685229573,92.65124400529582,62.92407247323175,92.10214078781162,126.06783068981056,115.75759199358926,507.4800109863281,200.3126611906362,74.30632718486903,54.090172649622964,26.00135324856108,88.93141836998673,62.38053161565832,89.77276210742407,120.69759325638573,113.44622676073854,494.0199890136719,196.56613206613193,75.5438461303711,54.75772476196289,26.25119972229004,92.2969741821289,62.679481506347656,91.98615264892578,121.16250610351562,113.72093963623047,506.0199890136719,197.3661651611328,2129500,25883100,9038700,3521600,3921800,1920400,3703000,2209865,678600,2026900
2022-02-10,74.76809804990467,55.21202445568601,26.13058386963483,91.32273395701124,61.98193991859617,89.88875180973831,119.5590299897816,112.77366698665597,489.6099853515625,193.5513945406591,75.93173397295445,55.90739001189569,26.535508251671548,94.0486354459959,62.099711842759504,92.20846300869232,120.73554724451039,114.81031942348714,489.6099853515625,197.4735361904385,73.99234546513208,54.51665889947633,25.84627491134056,90.81100755325268,60.550610173133634,88.24562703814848,117.4147266916162,112.06320544934523,461.3299865722656,192.8586695370308,74.50951385498047,54.74844741821289,25.966890335083008,92.6807632446289,60.76803207397461,88.7675552368164,117.79425048828125,112.5084228515625,466.6300048828125,194.5172882080078,2113100,36092000,8306500,3357400,3232500,1505500,2178600,2519071,772700,2809000
2022-02-11,74.50949870748131,54.25706037561212,26.0444277780082,92.74965345649494,60.91296897224457,88.62257313061664,117.96502763644418,113.08625556037144,465.6000061035156,193.74649944967476,75.15595906336887,55.85176661873955,26.518277109807663,94.91462910163881,61.347805832987895,89.53112102844382,118.88537042677983,114.11878849775941,467.6600036621094,196.9759305819703,73.18886651254864,53.69149578767449,25.949659226257754,89.77773152456723,60.48719308463062,85.1720054503178,115.28939555218878,109.93181447269227,436.25,192.565944696121,73.98309326171875,54.06235885620117,26.45796775817871,90.44690704345703,60.65931701660156,86.25453186035156,115.82072448730469,110.0833740234375,441.739990234375,194.02943420410156,2597000,38650500,10069200,4205400,3546800,1364400,2929300,1900556,1276000,3714600
2022-02-14,74.30633251163943,54.24778583360664,26.457970351552913,90.68307651479876,60.6683805926043,86.96011125648657,115.99151157597208,110.4433518293395,442.29998779296875,193.13184119130833,75.10979651995608,54.377590380918846,26.48381721907022,92.8874161166397,61.03074350685406,88.28427404625049,116.64618990864956,111.74112153009504,451.4599914550781,194.4685051490892,73.07805063960407,53.01467269704505,25.725660514444126,89.89580861731258,59.58129184985502,85.21066603103667,114.36905449129713,109.47712239480391,423.5400085449219,189.68776352442694,73.57675170898438,53.6358642578125,25.915199279785156,90.5945053100586,60.152015686035156,86.27386474609375,115.18502807617188,110.822265625,426.4200134277344,191.64883422851562,2205000,32680500,7712000,2323500,4491300,1469400,2660300,1146699,659000,3381900
2022-02-15,74.12163606575054,54.81335036623953,25.742889925718767,92.19856525084698,60.2244871240448,88.0039923318728,116.49436369779656,112.47053122471682,433.6700134277344,192.97571024808462,75.1005639398778,54.998781896865,25.854891374203095,94.96383087694998,60.79520402477878,88.91254031051761,117.71832393006586,115.83337450921029,440.489990234375,196.54662804059595,73.7245226184533,53.85838275821494,25.587813651548245,91.37193318156994,59.554113341788764,87.51105194107949,116.08637695370679,112.15792845088019,432.6400146484375,191.75613571955353,74.95280456542969,54.12725830078125,25.72566032409668,94.72765350341797,59.89836120605469,87.98465728759766,116.7031021118164,115.70075988769531,434.94000244140625,192.94644165039062,2775700,18224600,6430100,4095700,10095000,1173600,4146800,1553961,616000,3618400
2022-02-16,78.00964935213726,53.69149435903837,25.829047767472613,91.78524830013096,60.09765798157457,87.45129658958895,116.3710332301446,115.03765907171311,432.0,191.69764303555712,78.00964935213726,54.590834977357666,26.182280115876907,94.1470446323051,60.206368931514994,88.24648439478713,117.32932911840835,116.21228288445248,434.2099914550781,192.45865652707394,76.24572471866713,53.35771831360802,25.708432324582024,90.41737606138571,59.10116513069653,86.21002854230797,115.5835226760386,113.34202321627633,425.75,186.6046974308598,77.47400665283203,53.90473937988281,25.854894638061523,92.72997283935547,59.73530197143555,87.92646789550781,117.03519439697266,116.0417709350586,430.9700012207031,190.3414764404297,4564500,22057200,6700800,4118900,3148800,778700,2172500,1778604,538900,2916900
2022-02-17,76.83676926597342,52.98686180414611,25.777353229921587,92.01158157010774,59.64470066485223,87.2670296453174,117.80729245738638,115.50183652880094,426.67999267578125,190.42929462795175,77.46476239657518,53.33917783940808,25.846276568373437,93.95022251141188,60.27883744825816,88.2173795067709,119.38962551586303,115.50183652880094,431.80999755859375,190.80005015876768,75.18367664386925,51.69811454728673,25.44996778309081,91.55890517135767,58.89280579144542,86.79185841386064,117.04472835446937,113.19047849048965,420.6199951171875,188.29261192439822,75.85784149169922,52.05970764160156,25.579198837280273,92.37569427490234,59.8802375793457,87.09247589111328,117.70244598388672,113.64517211914062,423.5,188.37066650390625,3394100,24946500,7221000,2704600,3545000,939100,2689500,1307379,609300,2435500
2022-02-18,75.35914551292382,52.05970386697241,25.38965958484831,91.67701057805424,59.69906096694599,87.09249227102063,117.47367060739498,113.52201204108272,423.80999755859375,188.3315930373716,77.84341376295748,52.588181418360136,25.768738785295117,93.53692349374886,60.17918886838809,88.27557822774166,120.96242484365982,115.36920746796117,427.3599853515625,188.5267220023162,75.22985342256204,51.336521267590115,25.25181290164258,90.6732435235227,59.37293505058959,86.7530841847174,117.34022170712011,113.52201204108272,418.4200134277344,185.78512059327218,76.52278137207031,51.57758331298828,25.518892288208008,91.66716766357422,59.789649963378906,87.91677856445312,119.91389465332031,114.63980102539062,420.30999755859375,186.66322326660156,3612300,22137900,9173000,3008900,3664200,1361500,2359400,1234352,536200,2558900
2022-02-22,76.41195988606324,51.52195783819234,26.4924364513905,90.25991601742525,59.898364940597254,87.31552905068182,119.17037096023051,115.15133245702343,416.0,186.39000793135327,77.03072296931191,52.03189193318048,26.4924364513905,90.42720799570596,60.14295593859088,88.5955875860926,120.04733012850451,117.79424542593608,422.7099914550781,187.48275683314367,75.70085335812657,50.71533468659973,24.933044717129384,86.00868613887481,59.43635204272278,86.76277666944854,117.64523564734785,114.62085909066849,406.6499938964844,184.23380850025677,76.6151351928711,51.253082275390625,25.424123764038086,87.140380859375,59.73530197143555,87.28643798828125,118.26482391357422,116.48699951171875,409.760009765625,185.472900390625,3631800,26887800,10928100,4338800,3556500,1686000,1863800,2144769,549600,2347300
2022-02-23,76.74442141754803,51.781560803127896,25.587815213882692,88.55746288691492,59.91648206826421,87.70343629433802,118.86535677128403,116.97957473142745,413.0,186.22415796360934,77.5663526988321,51.939178856720496,26.277048618707912,89.08886762267352,59.98895603742132,88.1883071143668,118.86535677128403,117.8605481402229,418.1600036621094,186.59491340518815,74.57415334847329,49.84380837812249,25.467198135591733,85.48713442423444,58.775041244283145,85.1724100219045,115.8150858151612,115.4639270779625,398.4599914550781,182.27274817787824,74.70344543457031,50.01996994018555,25.949663162231445,85.80204010009766,58.82033920288086,85.48272705078125,115.90087127685547,116.1175537109375,399.2900085449219,182.50689697265625,2212400,21860700,12221600,2156100,3701500,1120800,2272500,1475990,569000,2070600
2022-02-24,73.29045292018397,47.989506782798635,26.32012357755936,80.86194533718988,58.95622373285792,83.43656614298686,113.48924582039047,114.27036764170434,386.95001220703125,179.5311643268278,76.02406773716815,48.98156517427732,26.363201689923844,85.41824581288347,59.363877697412825,85.26937713097638,116.05338452852341,117.06484020550003,415.80999755859375,187.03399098405333,72.9118068281499,46.98818194098866,25.23458143816577,80.39942600088945,57.805725438111125,82.17589913392247,112.98404539219015,113.50306383654086,385.3399963378906,178.56527059955567,75.74700927734375,48.870304107666016,25.811813354492188,85.10334014892578,58.7297477722168,85.04633331298828,115.68163299560547,116.97010803222656,415.3299865722656,186.30224609375,2335400,40917600,11162600,4455400,4720400,3113500,2447600,1470634,508700,2903200
