Date,Open,Open,High,High,Low,Low,Close,Close,Volume,Volume
2022-01-03,60.344403363338,100.98845931699404,60.344403363338,102.22144674042387,59.629375776499884,99.69293636380665,60.11213684082031,101.1046142578125,2070600,1421700
2022-01-04,60.34440547102045,101.56919767177834,61.756239624025625,104.08877108547506,60.34440547102045,101.22968310418923,61.1960563659668,103.65990447998047,5013800,1590000
2022-01-05,61.31902761336464,103.61525579211904,62.34374398855409,105.13414530478458,61.29625474849989,102.1231691694904,61.569515228271484,102.48948669433594,4007600,2276300
2022-01-06,61.81543036057907,102.45372961461469,62.471249806816274,103.19530792224862,61.40554668133139,100.0860436972337,62.011268615722656,100.4076919555664,3353200,1644000
2022-01-07,62.011261335402246,100.06818241981486,63.50051029131373,100.64893662753636,61.437415912665415,98.30805347766685,62.94489288330078,99.13897705078125,3569200,1501500
2022-01-10,63.076972323193345,98.28124447815728,63.25914130469509,102.37331974786903,62.393828218610025,97.68262398868426,62.71262741088867,102.23036193847656,3206400,2566100
2022-01-11,62.55779045613732,102.07846818873041,62.79461571944804,102.74856754226693,61.46476253967585,97.05718791225293,61.865535736083984,99.81800079345703,2818400,2403500
2022-01-12,61.82454472028204,100.68467997433164,62.19800018611719,102.25717513661986,61.62415466049748,100.03244683225444,62.038597106933594,101.16715240478516,2253400,1286200
2022-01-13,61.92019334664679,101.85511680187665,62.466707316794775,102.0516803986422,61.92019334664679,98.66544367995573,62.33918762207031,99.0317611694336,3179000,1195100
2022-01-14,62.12967807399438,98.39739848580751,62.99499810580224,99.54997033088,61.65147581290334,96.62833979642477,62.8310432434082,97.56647491455078,3054400,1288000
2022-01-18,62.425703518394094,96.61940347495606,62.80370375853377,96.78916418007046,61.61048110101744,93.83178736698116,61.81087112426758,94.22491455078125,4367400,1579200
2022-01-19,61.947510934081606,94.7520689203595,62.8037135082035,95.01116805325333,61.801770185711106,91.21393767773894,61.87919235229492,91.4551773071289,3066400,2063200
2022-01-20,61.920190286693185,92.77750465008832,62.43937957507195,92.91152591121651,61.33268241210821,89.56102846603432,61.42832565307617,89.73078918457031,2765600,2158100
2022-01-21,61.760789309537756,88.6496925418607,62.34829025487353,88.95346769252129,61.28714572913002,85.10263163401716,61.43743133544922,85.34386444091797,3519400,2735400
2022-01-24,61.17329352481399,83.70882291143592,61.39189773811282,87.0146440368752,59.17851009921708,82.1363210082835,59.95729064941406,86.80915069580078,6652000,3036700
