Date,Open,Open,High,High,Low,Low,Close,Close,Volume,Volume
2022-01-03,60.40446687966173,322.3845040678065,60.40446687966173,322.5140870374536,59.014405061940586,310.6202893905336,59.718467712402344,315.50909423828125,1134700,769900
2022-01-04,59.691390160542426,315.293212890625,60.630133590066094,317.73760256213376,59.51086549149256,314.0148592743378,59.56502151489258,315.293212890625,1846400,780900
2022-01-05,59.4747569124482,314.343050331055,60.29615996442479,315.6991377689395,59.3483882716171,308.9360187276081,59.42060089111328,312.47735595703125,2037400,668800
2022-01-06,59.772633878676054,314.4035575941817,60.26005877180449,316.8220359549775,59.42060593695692,310.4476123412864,59.474761962890625,315.56097412109375,1570400,642400
2022-01-07,59.908021908273845,314.40353428037776,61.03631819102786,315.7509758899674,59.20395924311318,307.2085419209591,60.476680755615234,307.41583251953125,2098500,722900
2022-01-10,60.38642207450519,307.2430508984156,60.41350008507355,312.347792400164,59.51086300439806,307.1134942835354,59.80873489379883,310.7930603027344,1521300,536600
2022-01-11,59.844842868121866,311.4063507153519,60.04341724667172,314.1185258635321,58.96025547436053,308.16730314889,59.43865203857422,313.4102478027344,1668600,570100
2022-01-12,59.24908940811407,312.69331148563083,59.754563901197,318.5235968747846,59.032458466303304,312.69331148563083,59.610145568847656,317.3661804199219,1467900,521200
2022-01-13,59.167859423629174,317.3661958399991,60.18783677720045,318.52361235109794,58.996356186102325,313.91985763309145,59.8448371887207,314.7317810058594,1403900,545400
2022-01-14,59.69138228926465,313.8766275843693,59.77262320022645,315.0426634333324,58.806801886361995,309.393784364147,58.897064208984375,312.49462890625,2630900,676300
2022-01-18,58.581140121162164,311.8122492446109,59.222011536809276,312.1577423098378,57.93124040766834,307.3380521052592,58.8699836730957,310.7153015136719,1973900,892900
2022-01-19,58.96024858361963,311.10402492741343,59.80872956759786,314.9563510287332,58.879014559148764,308.2450278039798,59.1678581237793,308.3918762207031,1610900,691400
2022-01-20,59.32130764184505,307.93408505143896,60.15173206966364,313.13382631582436,59.122726390285365,303.65853194433913,59.20396041870117,304.4013671875,1608400,748300
2022-01-21,59.492813529503636,306.49165461542094,59.898997462793396,307.7268051785237,58.897069748332584,302.311126768385,59.068572998046875,305.2046813964844,2197800,829000
2022-01-24,59.01440511048651,304.4877261345907,59.140773740694755,304.8418651527265,56.69463171841643,294.5373818443769,58.08469009399414,304.15087890625,2582200,935200
2022-01-25,57.822930674836456,302.1469196121426,58.915120744217624,306.55202851393227,57.51603736505189,298.26870936122555,58.41867446899414,304.47039794921875,2869900,837600
2022-01-26,58.463799664502275,304.3408762271768,59.26715298792566,309.01374475675726,58.093722048905434,298.55376809464104,58.39159393310547,300.7390441894531,2358100,742900
2022-01-27,58.95122216010224,300.9463522298728,59.89899379517888,305.4551067946616,58.64432887579872,296.43759766508396,59.03246307373047,299.0806579589844,2698500,923800
2022-01-28,58.92414601663332,299.85805095225186,59.64625841732288,311.4667987756217,58.52698350759665,294.502815450843,59.60112380981445,311.4408874511719,1978000,881800
2022-01-31,59.294232608441334,310.9830978214718,60.17881309960223,313.8939174423847,59.05051673781319,307.4762913889818,60.05244445800781,309.6788330078125,2382800,947100
2022-02-01,60.323237754320886,310.6376777236969,60.449606394689496,310.706765817473,59.059544464060316,302.7430252681667,59.80873489379883,306.9235534667969,1888500,700900
2022-02-02,59.826778898973735,308.53012733061996,60.90091912622867,320.2770535787373,59.65527566629976,307.49362143369666,60.72941589355469,319.8970031738281,2605000,1021600
2022-02-03,60.65719771571175,318.05717759130226,61.07241675530617,319.2664166377563,60.404460482270366,316.0878378986673,60.55790710449219,317.27978515625,2232000,562900
2022-02-04,60.07951697041669,315.2500310379946,60.675260700475135,317.43530740845665,59.267149173535316,311.81231239805925,60.151729583740234,313.4102478027344,1983600,788800
2022-02-07,60.196862313233744,313.41017135649633,60.54889018400101,315.0081063714071,59.853855853920464,310.8621106819551,60.28712463378906,313.32379150390625,1819100,618200
2022-02-08,60.60305235838624,313.9543638924093,60.964108563876934,315.8114122740016,60.278102462102055,311.23354326604544,60.70234298706055,313.0560607910156,1869200,553500
2022-02-09,61.234888518953916,316.4419368684439,61.433469753491295,319.2145802002282,60.67525800697425,314.5762689113296,60.864810943603516,318.8863525390625,1698600,527400
2022-02-10,60.34128914435841,314.04939347878684,60.639161042045096,317.48711192232093,59.249099072748486,308.40913335966735,59.43865203857422,310.16253662109375,3010300,632500
2022-02-11,59.664300880685424,310.44760243410286,60.22393826756683,312.29600518813004,59.321301319639446,305.5760622864013,59.52890396118164,309.367919921875,2083100,553800
2022-02-14,59.77263417365938,309.160545687138,59.89900282584502,312.0195423411705,57.79585657842322,306.06834714305893,58.46380615234375,307.1825866699219,3337900,685700
2022-02-15,58.77069960500181,309.04830343791866,59.19494012561295,309.93796074967076,57.93124686263221,302.8811708009759,58.15690612792969,303.6844482421875,2434600,701200
