Date,Open,Open,Open,High,High,High,Low,Low,Low,Close,Close,Close,Volume,Volume,Volume
2022-01-03,287.073750425258,259.70994970565584,801.6690714495057,289.17195477775414,261.36475553884367,803.5934538583788,277.1415177374442,255.80460332212888,777.06955109868,278.4553527832031,257.9511413574219,792.5971069335938,576100,188200,351800
2022-01-04,279.8084450561147,261.0148428903258,789.5541955212361,282.91653943472926,262.5561806807083,795.384102167635,277.219972209154,257.87543342773847,768.7844045457157,280.033935546875,258.0267333984375,772.2349853515625,584800,200400,399000
2022-01-05,283.33813727199566,259.7194629475741,770.5664846693791,283.33813727199566,260.6366995045554,772.0358077494323,272.5823078250496,254.60374450683594,746.668446697013,273.81768798828125,254.60374450683594,748.0335083007812,962100,222400,394800
2022-01-06,273.4843922517145,260.031461618084,740.8765464811386,275.92579988059435,262.5467700465043,743.6256477621315,270.80770968275544,257.4594192960359,721.7941477463603,274.3864440917969,259.3884582519531,734.7432861328125,1036200,213900,366700
2022-01-07,273.70988985230633,260.5704873598366,720.163604960447,275.53356222307787,264.92026905119553,743.1894807791969,261.43433186072525,259.4073847142963,720.163604960447,262.228515625,263.984130859375,734.6104736328125,1170000,161800,355700
2022-01-10,257.8653802427293,266.14954009420717,717.395602811714,257.8653802427293,266.62234182122756,724.7706851406667,252.72769174746205,263.0574271882037,704.9109556891115,255.688720703125,264.9580993652344,724.5526733398438,908800,240300,415300
2022-01-11,256.83588472111256,266.66007218917565,720.2110261384361,258.43403661521074,270.2722829297407,727.6999168126981,250.18823890036305,262.6128921059952,710.5039463433103,258.0516662597656,270.1020812988281,726.969970703125,974200,207200,322600
2022-01-12,260.06166729375315,270.423701989281,724.0976660260725,262.24814141734,271.92720810622546,736.838223347871,255.62992275173949,265.7713200260238,722.3724334511915,256.6986389160156,267.62469482421875,724.6759643554688,844700,140000,343300
2022-01-13,256.69861468002415,268.91064899810334,727.8136756948537,257.9143962710598,272.4093636064034,727.9369148539912,249.53133205482413,267.34094418604735,707.593716923513,249.94313049316406,269.1186828613281,709.186279296875,1041700,132500,424700
2022-01-14,247.0604993852391,267.87048167522437,706.3140211354718,248.28609518438134,274.66937120334126,710.3997176244478,242.5012889967845,266.6601106958702,692.0566964023767,244.62892150878906,274.50860595703125,707.8970947265625,747000,211900,510800
2022-01-18,240.71680460722467,273.2793786247493,695.1375504182333,242.91307757647877,277.6764285992826,706.9396384208807,233.3828438304924,273.24154640919244,688.8905399533086,235.9615020751953,275.0760192871094,704.27587890625,1716200,310600,460800
2022-01-19,237.7165843527468,276.27693597864135,704.1430522161673,237.7165843527468,277.7615112661853,713.0064924866388,228.99034728752542,271.3125185256962,691.6205665308551,229.35311889648438,271.70965576171875,692.4736938476562,1984200,192800,471400
2022-01-20,230.65712582465198,272.22979237754924,694.8152452499662,232.823985746751,278.7166182240428,707.9160304094215,224.13696225859647,271.09505668909696,690.9759694567048,224.18597412109375,271.4827575683594,692.4927368164062,1901900,276200,425300
2022-01-21,224.54876614991412,271.61509051476236,697.3367736763546,227.95102131588905,272.3810269013172,703.1382712950466,221.15631036450168,267.76650690414925,683.411270052495,221.25436401367188,268.5797119140625,684.0274658203125,2232800,217700,374600
2022-01-24,221.49948292833997,266.78311905377814,683.3449434872513,230.19630600029436,269.8752320982639,693.6018552922447,212.81245923693714,258.62255626272594,664.4995351011186,229.61782836914062,268.6553955078125,692.8056030273438,2384200,319700,620500
2022-01-25,224.61738841325797,266.281900640382,690.2650113678868,225.52923946221728,271.634018893618,692.4832583514665,219.793445170985,259.8234138056149,677.7899106383278,221.64654541015625,269.77117919921875,682.2168579101562,1110200,221000,477800
2022-01-26,224.69582401451683,270.4993106819905,682.6245154833367,229.3432885545072,274.5275904657239,689.8005643058566,219.46988186241705,263.7287867652922,656.4703873222186,222.18580627441406,266.4332275390625,659.6176147460938,1061600,277000,559700
2022-01-27,225.4410068735896,268.570270446792,663.9876540863734,226.86271009780995,274.1587900696057,668.4714765756271,218.17568568984257,261.6201084608427,645.0853706682394,220.52882385253906,262.8210144042969,647.4742431640625,627100,372900,487700
2022-01-28,221.8720667635771,263.4545443255988,650.3276762805791,229.5982279785186,265.6578163651887,670.907808119847,219.4895155541022,259.3506291118962,638.1274031821367,229.48057556152344,265.4781494140625,670.7371826171875,1082600,297800,619300
2022-01-31,231.70625905015063,262.40489450706195,675.5527698847495,236.16741603033915,268.32437992025837,687.9046319325984,231.23561946612054,260.32455587246636,672.0548027218991,235.07908630371094,267.98394775390625,687.1747436523438,1024400,377000,679000
