Date,Open,Open,High,High,Low,Low,Close,Close,Volume,Volume
2022-01-03,70.20034334049362,161.5635198340059,70.91273706949977,165.94421364822625,69.54732078809316,160.64481923351224,69.71552276611328,165.84750366210938,737600,507700
2022-01-04,70.2399251711164,165.47035301531295,71.16999564768896,169.98643181164192,69.81446820298034,163.5749465417046,70.53675842285156,168.90335083007812,816800,771500
2022-01-05,70.80389946551111,169.0290648046647,71.31840940800815,171.68842715987628,69.20102110713715,167.07565289888288,69.25048828125,167.220703125,811300,870800
2022-01-06,69.20100804311772,167.33675548812874,69.75508860079054,168.59391164419785,68.44903618000359,162.84968617781752,69.42857360839844,164.01014709472656,667000,530800
2022-01-07,69.30986108725736,163.60399194061756,70.21024218461176,165.4897337257862,68.4688360709635,161.88266011327505,68.64693450927734,164.15521240234375,1911100,416700
2022-01-10,68.08294436651613,163.6620053941856,68.43914117506283,164.45497125024593,66.40090975298685,160.74153777726667,68.30062103271484,163.97145080566406,933500,431300
2022-01-11,68.3006340551597,164.01013793932364,69.76499983047312,164.34859339130085,67.54866203276724,160.6158150318282,69.69573974609375,164.14552307128906,791900,412500
2022-01-12,69.84414013153692,164.3969667399058,70.3388571152099,167.26907963341998,68.93386269328631,164.22290644617732,69.50773620605469,166.2440185546875,670000,449000
2022-01-13,70.06181970433406,166.97895462970868,70.89294819658063,166.97895462970868,68.84482010157832,162.16309495829503,69.2208023071289,162.65628051757812,659400,512100
2022-01-14,68.31052878831294,161.3507903968406,69.99256368015814,163.47827756186524,68.27095051983879,159.68747876188746,69.9727783203125,163.3719024658203,502900,517500
2022-01-18,68.68649659467903,162.35648747530087,69.25047359165661,162.35648747530087,67.74653744931013,157.917773521798,68.26103973388672,159.91954040527344,935800,532900
2022-01-19,68.69641095877203,160.07428593416017,68.92398412686013,164.85147054814337,66.0744090422665,158.32394419023996,66.14366912841797,160.93495178222656,913000,633500
2022-01-20,66.19314155656062,162.40483601740394,67.30130289652668,163.7683671011236,64.65951571085093,157.16347659709965,64.78814697265625,157.70501708984375,602400,710600
2022-01-21,64.2538406212034,158.10151676063202,65.03549431705441,160.67383425405959,62.82905337319329,155.96434995059,63.046730041503906,158.34327697753906,1199700,711700
2022-01-24,61.592267647684686,164.83210952167485,62.31455402821653,164.83210952167485,59.267099214114936,154.53313039711944,61.51311111450195,157.8404083251953,3467500,530800
2022-01-25,60.53357388599058,156.24482418196143,60.741354125161976,157.15383034290443,58.59428410494162,152.32830511237634,59.54413986206055,153.61447143554688,3452500,694300
2022-01-26,60.94913383740726,154.43645059777276,61.107443128891774,156.28350251913577,57.91157171215413,150.7810366598018,58.13914108276367,151.65138244628906,1553300,614900
2022-01-27,58.999948701388305,152.4539980108573,60.07843187990997,155.35512082557105,57.199179177528805,150.31684580064078,57.6048469543457,152.03817749023438,1491300,919700
2022-01-28,57.75326624280935,152.75377629824732,59.12857901129832,160.1032777671034,57.050768951254646,150.92606971620626,59.08900451660156,160.09361267089844,1695800,669800
2022-01-31,58.67343484550852,158.94284091642984,60.879872190032884,162.42419401502082,58.67343484550852,158.20789515378195,60.84029769897461,162.2791290283203,1084200,603600
2022-02-01,61.29543858245848,162.77232028362508,61.80994472820774,163.3138607897985,59.86075849182573,162.10505974713567,61.54279708862305,163.13978576660156,1175200,630700
