Date,Open,Open,High,High,Low,Low,Close,Close,Volume,Volume
2022-01-03,79.78895694812809,48.73525594136015,80.66142330105029,49.88237649894459,79.12772836299955,48.73525594136015,80.63387298583984,49.76940155029297,1781700,5430900
2022-01-04,81.01039353345162,50.49938817122374,82.63593195490243,51.34234923913539,80.91855682757503,50.32558132117836,82.23184204101562,51.07294845581055,3471400,7552600
2022-01-05,82.65430135597775,51.437939080779515,83.67370496657016,51.52484416203519,82.332869363154,50.751407171854055,82.39715576171875,50.80354690551758,2289900,6527200
2022-01-06,82.96654492521337,51.73340628716134,84.01350582176609,52.20268374947049,82.4889898378015,51.220677944658306,83.42573547363281,52.185302734375,2135200,5783200
2022-01-07,83.39818298473239,52.054950695622765,84.2063628131362,53.15861698868398,82.97572853201746,51.86376284245167,83.58186340332031,53.01088333129883,1751500,7040100
2022-01-10,83.98594194325763,53.87991735983164,84.32574544495563,53.87991735983164,82.85633720612442,52.80231755399545,83.36144256591797,53.32373809814453,2050000,7635500
2022-01-11,84.1145113837233,53.58444609855589,84.30737755721972,54.045031422782515,82.01142508569076,53.00219697661581,83.56348419189453,53.98419952392578,2027000,6316800
2022-01-12,83.37981469534625,54.175388205854325,83.61859572542313,54.392645937941474,82.71857923155872,53.862536541234455,83.34307861328125,54.30574417114258,1680300,5649600
2022-01-13,83.85736209054973,54.54907110578275,85.6573879072003,55.24429517697504,83.74716086111006,54.40133412591634,85.60228729248047,54.9140625,2218400,6612600
2022-01-14,85.17066159607515,54.123248301317595,86.38292437270303,54.992279280157454,85.02372426296148,53.73218701291174,86.10741424560547,54.966209411621094,2076600,7236700
2022-01-18,85.80433974256955,55.00966124953836,86.41046757768501,55.22691899800817,84.44513273792782,53.845159585136564,86.07067108154297,54.04503631591797,2507200,7624500
2022-01-19,85.85026187092292,50.5949863289957,86.15332228610325,51.73341482742211,84.90432352326103,49.78678722662952,85.14310455322266,49.85630798339844,1880400,13764600
2022-01-20,84.71146891135636,49.16977188737261,84.80330561807662,50.69057602343176,82.88389252286436,48.23121688644723,83.07675170898438,49.48262023925781,2142700,13476700
2022-01-21,83.72880218492668,49.23060663612248,83.72880218492668,49.33488942611808,82.21347198705683,47.85753608830488,82.59001159667969,47.88360595703125,3056200,13354000
2022-01-24,82.24101830074108,47.20576316810351,83.47164543186126,49.595598393464414,81.00119839139758,46.64958386425212,83.25123596191406,49.369651794433594,2760200,15290400
2022-01-25,82.9573674939591,49.10024570610671,83.44410836204536,50.22998520977794,81.89204204127144,48.30942772202788,82.9206314086914,49.89106369018555,1837600,8466200
2022-01-26,83.03083521398776,50.40379576949023,84.69310269477431,50.85569226730336,82.45225066039885,49.25667516546076,83.18695831298828,50.02142333984375,2513300,7507100
2022-01-27,83.6369560353025,50.66450430196601,85.2073866790678,51.046880046000865,82.0848899282958,49.5173837000415,82.67265319824219,49.917137145996094,1811100,7130000
2022-01-28,82.15836557970087,49.83892448598611,83.88491938269499,50.50807872643435,81.78183300327856,49.100249492227555,83.84819030761719,50.47332000732422,1633800,6843800
2022-01-31,83.29716976333299,49.97797116312204,83.77473189804348,50.6645064461579,82.76451400696065,49.291439195176345,83.47166442871094,50.568912506103516,1443000,9476100
